time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dx	dy	dz	dxk	dyk	dzk	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.9093	0	0	0	0	0	0	0	0	0	0	0	0	-4.37228	0.113449	0.202028	-4.37855	0.119108	0.196971	-0.437441	-0.086739	-0.635759	-0.0557604	0.0355858	-0.0973346	0	0	0	-0.185878	0.0558505	-0.0478917	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.91295	0	0	0	0	0	0	0	0	0	0	0	0	-4.36816	0.114487	0.179734	-4.37506	0.119713	0.189777	-8.13036e-06	0.056496	-0.780052	-0.0074478	0.0350374	-0.122007	0	0	0	-0.185878	0.0558505	-0.0480431	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.91933	0	0	0	0	0	0	0	0	0	0	0	0	-4.36816	0.114487	0.179734	-4.3728	0.120073	0.18335	-0.146835	0.0135769	-0.768068	-0.00673424	0.0318814	-0.133741	0	0	0	-0.185878	0.0558505	-0.0480431	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.9294	0	0	0	0	0	0	0	0	0	0	0	0	-4.36816	0.114487	0.179734	-4.37215	0.120189	0.177723	-0.286853	-0.0342411	-0.726785	-0.0246965	0.0273081	-0.138359	0	0	0	-0.186052	0.0560251	-0.0480431	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.93928	0	0	0	0	0	0	0	0	0	0	0	0	-4.36816	0.114487	0.179734	-4.37295	0.120067	0.17292	-0.414402	-0.0848312	-0.657835	-0.0538296	0.0217785	-0.13726	0	0	0	-0.186052	0.0558505	-0.0480431	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.94932	0	0	0	0	0	0	0	0	0	0	0	0	-4.36816	0.114487	0.179734	-4.37492	0.119722	0.168954	-0.524563	-0.136322	-0.563846	-0.0887966	0.0152878	-0.131685	0	0	0	-0.186227	0.0558505	-0.0480431	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.95213	0	0	0	0	0	0	0	0	0	0	0	0	-4.36355	0.114487	0.174788	-4.37185	0.119601	0.165758	0.0714198	0.0213456	-0.236927	-0.0317608	0.0152544	-0.137486	0	0	0	-0.186227	0.0558505	-0.0480431	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.9593	0	0	0	0	0	0	0	0	0	0	0	0	-4.36355	0.114487	0.174788	-4.36907	0.119412	0.163177	0.025229	0.0109887	-0.246848	-0.0118369	0.0133326	-0.136243	0	0	0	-0.186227	0.0558505	-0.0480431	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.96937	0	0	0	0	0	0	0	0	0	0	0	0	-4.36355	0.114487	0.174788	-4.36706	0.119151	0.161138	-0.0214588	-0.00162757	-0.247443	-0.00491639	0.0108417	-0.131592	0	0	0	-0.186227	0.0558505	-0.0480431	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.97851	0	0	0	0	0	0	0	0	0	0	0	0	-4.3624	0.104698	0.179734	-4.36515	0.118254	0.161332	0.0396556	0.418277	0.130948	0.00401764	0.0120546	-0.117955	0	0	0	-0.186227	0.0558505	-0.0463994	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.97931	0	0	0	0	0	0	0	0	0	0	0	0	-4.3624	0.104698	0.179734	-4.3636	0.117524	0.161824	0.0441297	0.426003	0.101238	0.0102379	0.0128451	-0.105879	0	0	0	-0.186401	0.0560251	-0.0463994	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.98937	0	0	0	0	0	0	0	0	0	0	0	0	-4.3624	0.104698	0.179734	-4.36239	0.116934	0.162519	0.0426635	0.432239	0.0708848	0.0138196	0.0138621	-0.0943355	0	0	0	-0.186401	0.0560251	-0.0463994	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.99933	0	0	0	0	0	0	0	0	0	0	0	0	-4.3624	0.104698	0.179734	-4.36151	0.116469	0.163354	0.0353148	0.436731	0.0411595	0.0150648	0.0155682	-0.0834278	0	0	0	-0.186401	0.0558505	-0.0463994	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.00932	0	0	0	0	0	0	0	0	0	0	0	0	-4.3624	0.104698	0.179734	-4.36095	0.116117	0.164279	0.0223876	0.439317	0.0132367	0.0140808	0.0171647	-0.0732785	0	0	0	-0.186401	0.055676	-0.0463994	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.01406	0	0	0	0	0	0	0	0	0	0	0	0	-4.36214	0.104698	0.179475	-4.36071	0.114914	0.164759	-0.0288701	0.0675294	-0.191476	0.00943722	0.0117826	-0.0664759	0	0	0	-0.186401	0.055676	-0.0463994	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.01935	0	0	0	0	0	0	0	0	0	0	0	0	-4.36214	0.104698	0.179475	-4.36091	0.113751	0.16531	-0.0669343	0.0559074	-0.18561	0.00104133	0.00775749	-0.0588611	0	0	0	-0.186576	0.0555015	-0.0463994	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.02937	0	0	0	0	0	0	0	0	0	0	0	0	-4.36214	0.104698	0.179475	-4.3615	0.112648	0.165935	-0.10268	0.0432885	-0.172162	-0.00935567	0.00413739	-0.0512155	0	0	0	-0.186576	0.0553269	-0.0463994	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.0393	0	0	0	0	0	0	0	0	0	0	0	0	-4.36214	0.104698	0.179475	-4.36237	0.111604	0.166628	-0.134724	0.0301923	-0.151641	-0.0205518	0.00073537	-0.0436616	0	0	0	-0.18675	0.0549779	-0.0463994	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.04397	0	0	0	0	0	0	0	0	0	0	0	0	-4.36214	0.10746	0.186213	-4.36245	0.112071	0.170127	0.0912861	0.439445	0.539239	-0.0107857	0.00735025	-0.0261092	0	0	0	-0.18675	0.0549779	-0.0474035	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.04929	0	0	0	0	0	0	0	0	0	0	0	0	-4.36214	0.10746	0.186213	-4.3618	0.112669	0.173465	0.169255	0.470834	0.491825	0.00552136	0.0131343	-0.0144109	0	0	0	-0.18675	0.0546288	-0.0474035	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.05938	0	0	0	0	0	0	0	0	0	0	0	0	-4.36214	0.10746	0.186213	-4.36055	0.113366	0.176533	0.235598	0.502434	0.429275	0.0254107	0.0189164	-0.00609782	0	0	0	-0.186925	0.0544543	-0.0474035	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.06936	0	0	0	0	0	0	0	0	0	0	0	0	-4.36214	0.10746	0.186213	-4.35888	0.114148	0.179273	0.287616	0.533029	0.354091	0.0462421	0.0247836	-0.000629309	0	0	0	-0.186925	0.0542797	-0.0474035	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.07932	0	0	0	0	0	0	0	0	0	0	0	0	-4.36214	0.10746	0.186213	-4.35698	0.115001	0.181643	0.323326	0.561345	0.269398	0.0657545	0.0305862	0.00252768	0	0	0	-0.187099	0.0537561	-0.0474035	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.08487	0	0	0	0	0	0	0	0	0	0	0	0	-4.36739	0.120822	0.1872	-4.35881	0.116891	0.182766	-0.0345819	0.067712	-0.190258	0.0302504	0.0311777	0.00707363	0	0	0	-0.187099	0.0537561	-0.0510252	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.08929	0	0	0	0	0	0	0	0	0	0	0	0	-4.36739	0.120822	0.1872	-4.36097	0.118501	0.183658	-0.0727172	0.0561964	-0.18312	0.00781704	0.0321923	0.0101239	0	0	0	-0.187099	0.0532325	-0.0510252	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.09936	0	0	0	0	0	0	0	0	0	0	0	0	-4.36739	0.120822	0.1872	-4.36318	0.119863	0.184385	-0.108234	0.0435434	-0.168429	-0.0109222	0.0324515	0.0122531	0	0	0	-0.187099	0.053058	-0.0510252	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.10929	0	0	0	0	0	0	0	0	0	0	0	0	-4.36739	0.120822	0.1872	-4.36533	0.120991	0.184984	-0.139718	0.0303016	-0.146764	-0.0271792	0.0318803	0.0138837	0	0	0	-0.187099	0.0525344	-0.0510252	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.11116	0	0	0	0	0	0	0	0	0	0	0	0	-4.36835	0.1311	0.1872	-4.36816	0.12478	0.185768	-0.235392	0.460238	-0.00119592	-0.0521898	0.0428216	0.0186185	0	0	0	-0.187099	0.0525344	-0.0533114	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.11926	0	0	0	0	0	0	0	0	0	0	0	0	-4.36835	0.1311	0.1872	-4.37078	0.128208	0.186475	-0.255274	0.448894	0.0236488	-0.0690533	0.050828	0.0215275	0	0	0	-0.187099	0.0523599	-0.0533114	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.12927	0	0	0	0	0	0	0	0	0	0	0	0	-4.36835	0.1311	0.1872	-4.37309	0.131261	0.18712	-0.269566	0.437988	0.0522504	-0.0811739	0.0568763	0.0236421	0	0	0	-0.187099	0.0523599	-0.0533114	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.13927	0	0	0	0	0	0	0	0	0	0	0	0	-4.36835	0.1311	0.1872	-4.37505	0.133948	0.187722	-0.277698	0.427957	0.0834673	-0.0893927	0.0613306	0.0251906	0	0	0	-0.187099	0.0523599	-0.0533114	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.14301	0	0	0	0	0	0	0	0	0	0	0	0	-4.37164	0.131625	0.1872	-4.37546	0.135123	0.188065	0.0216426	-0.0500017	-0.023102	-0.0586805	0.0574537	0.0182628	0	0	0	-0.187099	0.0523599	-0.0540925	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.14929	0	0	0	0	0	0	0	0	0	0	0	0	-4.37164	0.131625	0.1872	-4.37526	0.135981	0.188314	0.0195928	-0.0501163	-0.0246324	-0.041852	0.0537944	0.0139953	0	0	0	-0.187099	0.0523599	-0.0540925	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.15933	0	0	0	0	0	0	0	0	0	0	0	0	-4.37164	0.131625	0.1872	-4.37483	0.13658	0.188484	0.0173032	-0.0504	-0.0257432	-0.0290002	0.0498201	0.010406	0	0	0	-0.187099	0.0523599	-0.0540925	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.16931	0	0	0	0	0	0	0	0	0	0	0	0	-4.37164	0.131625	0.1872	-4.3743	0.136958	0.188586	0.0148652	-0.0508416	-0.0263899	-0.0190128	0.0455944	0.00732069	0	0	0	-0.187099	0.0523599	-0.0540925	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.17936	0	0	0	0	0	0	0	0	0	0	0	0	-4.37164	0.131625	0.1872	-4.37376	0.137149	0.188633	0.0123765	-0.0514234	-0.0265468	-0.011513	0.0412257	0.00470156	0	0	0	-0.187099	0.0523599	-0.0540925	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.18819	0	0	0	0	0	0	0	0	0	0	0	0	-4.37269	0.131625	0.192817	-4.3738	0.137187	0.190072	0.0158563	-0.0410081	0.196725	-0.0113998	0.036861	0.00966181	0	0	0	-0.187099	0.0523599	-0.0540925	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.18926	0	0	0	0	0	0	0	0	0	0	0	0	-4.37269	0.131625	0.192817	-4.37356	0.137121	0.191391	0.0543279	-0.0300955	0.191772	-0.00459719	0.0330301	0.0119422	0	0	0	-0.187099	0.0523599	-0.0540925	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.19933	0	0	0	0	0	0	0	0	0	0	0	0	-4.37269	0.131625	0.192817	-4.37302	0.13698	0.192566	0.0905718	-0.0177596	0.179207	0.00476345	0.0296226	0.0129095	0	0	0	-0.187099	0.0523599	-0.0540925	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.2093	0	0	0	0	0	0	0	0	0	0	0	0	-4.37269	0.131625	0.192817	-4.37222	0.136791	0.193582	0.123139	-0.00449362	0.159532	0.0153178	0.0266193	0.0128262	0	0	0	-0.187099	0.0523599	-0.0540925	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.21243	0	0	0	0	0	0	0	0	0	0	0	0	-4.37164	0.131625	0.210546	-4.37153	0.136454	0.1975	0.0786249	-0.0381757	0.184677	0.0182811	0.0231949	0.0222864	0	0	0	-0.187099	0.0523599	-0.0540925	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.21934	0	0	0	0	0	0	0	0	0	0	0	0	-4.37164	0.131625	0.210546	-4.37073	0.136101	0.200993	0.113519	-0.0251103	0.168011	0.0262004	0.0204563	0.0283217	0	0	0	-0.187099	0.0523599	-0.0540925	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.22938	0	0	0	0	0	0	0	0	0	0	0	0	-4.37164	0.131625	0.210546	-4.36981	0.13575	0.204056	0.143961	-0.0113873	0.144535	0.0351856	0.0181625	0.0320623	0	0	0	-0.187099	0.0523599	-0.0540925	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.23928	0	0	0	0	0	0	0	0	0	0	0	0	-4.37164	0.131625	0.210546	-4.3688	0.135416	0.206691	0.168731	0.00244471	0.115189	0.0441262	0.0162537	0.0338955	0	0	0	-0.187099	0.0523599	-0.0540925	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.24934	0	0	0	0	0	0	0	0	0	0	0	0	-4.37164	0.131625	0.210546	-4.36775	0.135109	0.208907	0.186841	0.0158324	0.0811466	0.0522669	0.01468	0.0341446	0	0	0	-0.187099	0.0523599	-0.0540925	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.25202	0	0	0	0	0	0	0	0	0	0	0	0	-4.37094	0.127363	0.210546	-4.36776	0.13383	0.210735	0.0375305	-0.088893	0.086869	0.0374431	0.0084285	0.0375604	0	0	0	-0.187099	0.0523599	-0.053177	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.25928	0	0	0	0	0	0	0	0	0	0	0	0	-4.37094	0.127363	0.210546	-4.36785	0.132635	0.212261	0.0576243	-0.0825974	0.0819381	0.032572	0.00373837	0.0382202	0	0	0	-0.187099	0.0523599	-0.053177	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.26936	0	0	0	0	0	0	0	0	0	0	0	0	-4.37094	0.127363	0.210546	-4.36787	0.13154	0.213505	0.0760934	-0.0756985	0.0730498	0.0308749	-3.57774e-05	0.0374679	0	0	0	-0.187099	0.0523599	-0.053177	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.27928	0	0	0	0	0	0	0	0	0	0	0	0	-4.37094	0.127363	0.210546	-4.36779	0.13055	0.214486	0.092201	-0.0684714	0.0605589	0.031062	-0.00303384	0.0356541	0	0	0	-0.187099	0.0523599	-0.053177	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.28092	0	0	0	0	0	0	0	0	0	0	0	0	-4.37094	0.122684	0.212671	-4.36816	0.129184	0.215641	0.0301171	0.0524635	0.0808662	0.0225239	-0.00577786	0.0363413	0	0	0	-0.187099	0.0523599	-0.0534862	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.28936	0	0	0	0	0	0	0	0	0	0	0	0	-4.37094	0.122684	0.212671	-4.36846	0.127995	0.216558	0.0418353	0.0578175	0.0714546	0.0194087	-0.00778188	0.0352948	0	0	0	-0.187099	0.0523599	-0.0534862	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.29934	0	0	0	0	0	0	0	0	0	0	0	0	-4.37094	0.122684	0.212671	-4.36865	0.126972	0.217254	0.0513006	0.0631869	0.0597869	0.0183166	-0.00906545	0.0333224	0	0	0	-0.187099	0.0523599	-0.0534862	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.30936	0	0	0	0	0	0	0	0	0	0	0	0	-4.37094	0.122684	0.212671	-4.36874	0.126105	0.217747	0.0581351	0.0683575	0.046329	0.018327	-0.00973944	0.0306931	0	0	0	-0.187099	0.0523599	-0.0534862	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.31431	0	0	0	0	0	0	0	0	0	0	0	0	-4.37139	0.121316	0.200197	-4.36949	0.124233	0.215075	-0.0783881	-0.301459	-0.324456	0.00463492	-0.018068	0.0185616	0	0	0	-0.187099	0.0523599	-0.0527907	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.31934	0	0	0	0	0	0	0	0	0	0	0	0	-4.37139	0.121316	0.200197	-4.37057	0.122451	0.212522	-0.121636	-0.320834	-0.290799	-0.00966134	-0.0247243	0.00969919	0	0	0	-0.187099	0.0523599	-0.0527907	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.32935	0	0	0	0	0	0	0	0	0	0	0	0	-4.37139	0.121316	0.200197	-4.37186	0.120773	0.210159	-0.156804	-0.340294	-0.248811	-0.0241058	-0.0305456	0.00284512	0	0	0	-0.187099	0.0523599	-0.0527907	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.33929	0	0	0	0	0	0	0	0	0	0	0	0	-4.37139	0.121316	0.200197	-4.37326	0.1192	0.208026	-0.182491	-0.359061	-0.200165	-0.0375561	-0.035627	-0.00227862	0	0	0	-0.187099	0.0523599	-0.0527907	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.34571	0	0	0	0	0	0	0	0	0	0	0	0	-4.37139	0.111885	0.200197	-4.37357	0.11624	0.20497	-0.147999	-0.361621	-0.698583	-0.02981	-0.0431714	-0.0178982	0	0	0	-0.187099	0.0523599	-0.0513888	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.34964	0	0	0	0	0	0	0	0	0	0	0	0	-4.37139	0.111885	0.200197	-4.37448	0.113484	0.202134	-0.256916	-0.402905	-0.642147	-0.0428068	-0.0505675	-0.0259816	0	0	0	-0.187099	0.0523599	-0.0513888	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.3594	0	0	0	0	0	0	0	0	0	0	0	0	-4.37139	0.111885	0.200197	-4.37609	0.110916	0.199613	-0.35121	-0.445725	-0.56451	-0.0633573	-0.0573885	-0.0301963	0	0	0	-0.187099	0.0523599	-0.0513888	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.36935	0	0	0	0	0	0	0	0	0	0	0	0	-4.37139	0.111885	0.200197	-4.37823	0.10852	0.197464	-0.427134	-0.488379	-0.468758	-0.0869209	-0.0635663	-0.031375	0	0	0	-0.187099	0.0523599	-0.0513888	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.3793	0	0	0	0	0	0	0	0	0	0	0	0	-4.37139	0.111885	0.200197	-4.3807	0.106287	0.19573	-0.48167	-0.529173	-0.358694	-0.110247	-0.0690546	-0.0301487	0	0	0	-0.187099	0.0523599	-0.0513888	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.38515	0	0	0	0	0	0	0	0	0	0	0	0	-4.36905	0.0839237	0.184362	-4.37901	0.100043	0.190937	-0.101992	-0.359784	-0.707401	-0.0622609	-0.0803123	-0.0531342	0	0	0	-0.187099	0.0523599	-0.0454855	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.38929	0	0	0	0	0	0	0	0	0	0	0	0	-4.36905	0.0839237	0.184362	-4.37785	0.0944075	0.186634	-0.215618	-0.399094	-0.659163	-0.0551387	-0.0910584	-0.0645505	0	0	0	-0.187099	0.0523599	-0.0454855	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.39933	0	0	0	0	0	0	0	0	0	0	0	0	-4.36905	0.0839237	0.184362	-4.37766	0.0893373	0.182883	-0.316416	-0.439902	-0.588753	-0.062972	-0.0999833	-0.0702116	0	0	0	-0.187099	0.0523599	-0.0454855	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.40928	0	0	0	0	0	0	0	0	0	0	0	0	-4.36905	0.0839237	0.184362	-4.37833	0.0847932	0.179718	-0.400433	-0.480605	-0.498934	-0.0789261	-0.107168	-0.0714787	0	0	0	-0.187099	0.0523599	-0.0454855	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.41101	0	0	0	0	0	0	0	0	0	0	0	0	-4.36876	0.0839237	0.181131	-4.37659	0.0816173	0.177446	0.00284019	-0.149498	-0.119988	-0.0411817	-0.10436	-0.0761552	0	0	0	-0.187099	0.0523599	-0.0454855	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.41937	0	0	0	0	0	0	0	0	0	0	0	0	-4.36876	0.0839237	0.181131	-4.37486	0.0789867	0.175622	-0.0128522	-0.155273	-0.111713	-0.0250981	-0.101736	-0.0768488	0	0	0	-0.187099	0.0523599	-0.0454855	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.42935	0	0	0	0	0	0	0	0	0	0	0	0	-4.36876	0.0839237	0.181131	-4.37346	0.0768335	0.17419	-0.0264575	-0.161172	-0.100391	-0.0162231	-0.0983751	-0.0753552	0	0	0	-0.187099	0.0523599	-0.0454855	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.43934	0	0	0	0	0	0	0	0	0	0	0	0	-4.36876	0.0839237	0.181131	-4.37239	0.0751035	0.173112	-0.037442	-0.166963	-0.0864663	-0.0117597	-0.0943643	-0.0723399	0	0	0	-0.187099	0.0523599	-0.0454855	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.44473	0	0	0	0	0	0	0	0	0	0	0	0	-4.36826	0.0886715	0.181131	-4.37107	0.0760349	0.172269	-0.0222629	0.396604	-0.143849	-0.00227534	-0.0770613	-0.0710179	0	0	0	-0.187099	0.0523599	-0.0471443	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.4494	0	0	0	0	0	0	0	0	0	0	0	0	-4.36826	0.0886715	0.181131	-4.37027	0.0772195	0.171634	-0.066972	0.387574	-0.154221	-0.00332533	-0.0625862	-0.0675197	0	0	0	-0.187099	0.0523599	-0.0471443	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.45933	0	0	0	0	0	0	0	0	0	0	0	0	-4.36826	0.0886715	0.181131	-4.37003	0.0785603	0.17119	-0.112363	0.37636	-0.155599	-0.00990903	-0.0495977	-0.0628358	0	0	0	-0.187099	0.0523599	-0.0471443	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.46934	0	0	0	0	0	0	0	0	0	0	0	0	-4.36826	0.0886715	0.181131	-4.37029	0.0799932	0.170927	-0.156649	0.363402	-0.147929	-0.0201429	-0.0379575	-0.0572993	0	0	0	-0.187099	0.0523599	-0.0471443	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.47927	0	0	0	0	0	0	0	0	0	0	0	0	-4.36826	0.0886715	0.181131	-4.37097	0.0814664	0.170837	-0.198088	0.349212	-0.131512	-0.0325663	-0.0276242	-0.0511543	0	0	0	-0.187099	0.0523599	-0.0471443	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.48387	0	0	0	0	0	0	0	0	0	0	0	0	-4.366	0.119942	0.113028	-4.37006	0.0883363	0.159429	-0.0637815	0.394884	-0.135888	-0.0250636	-0.0038162	-0.0812456	0	0	0	-0.187099	0.0523599	-0.0538732	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.48932	0	0	0	0	0	0	0	0	0	0	0	0	-4.366	0.119942	0.113028	-4.36951	0.0946832	0.149205	-0.108746	0.38418	-0.13801	-0.0304697	0.015437	-0.102164	0	0	0	-0.187099	0.0523599	-0.0538732	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.49934	0	0	0	0	0	0	0	0	0	0	0	0	-4.366	0.119942	0.113028	-4.36944	0.100476	0.140149	-0.152691	0.371411	-0.131173	-0.0403578	0.0309933	-0.116718	0	0	0	-0.187099	0.0523599	-0.0538732	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.50935	0	0	0	0	0	0	0	0	0	0	0	0	-4.366	0.119942	0.113028	-4.3698	0.105705	0.132224	-0.193858	0.357087	-0.11565	-0.0526079	0.0432963	-0.125915	0	0	0	-0.187099	0.0523599	-0.0538732	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.51073	0	0	0	0	0	0	0	0	0	0	0	0	-4.36123	0.119942	0.10993	-4.36617	0.109071	0.123174	0.0639495	-0.175305	-0.895265	-0.00457376	0.0458775	-0.155429	0	0	0	-0.187099	0.0523599	-0.0538732	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.51929	0	0	0	0	0	0	0	0	0	0	0	0	-4.36123	0.119942	0.10993	-4.36386	0.11183	0.115097	-0.0945107	-0.218123	-0.883069	-0.00308404	0.0456503	-0.169564	0	0	0	-0.187099	0.0523599	-0.0538732	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.52937	0	0	0	0	0	0	0	0	0	0	0	0	-4.36123	0.119942	0.10993	-4.36323	0.114025	0.108044	-0.245446	-0.267195	-0.839455	-0.0214798	0.0428935	-0.175386	0	0	0	-0.187099	0.0523599	-0.0538732	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
2.5393	0	0	0	0	0	0	0	0	0	0	0	0	-4.36123	0.119942	0.10993	-4.36412	0.115683	0.102028	-0.382822	-0.320561	-0.766165	-0.0516929	0.038074	-0.174672	0	0	0	-0.187099	0.0523599	-0.0538732	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
