time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dxr	dyr	dzr	dxk	dyk	dzk	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.72837	0	0	0	0	0	0	0	0	0	0	0	0	-3.31992	0.00918311	0.0790058	-3.31831	0.0204729	0.110911	0.00217694	-0.358601	0.127167	0.0989244	0.0125762	0.103034	0	0	0	-0.0553269	0.0479966	0.101637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.73833	0	0	0	0	0	0	0	0	0	0	0	0	-3.31992	0.00918311	0.0790058	-3.31786	0.0194075	0.109728	-0.0270665	-0.35058	0.145368	0.0926338	0.00678228	0.0965711	0	0	0	-0.0558505	0.0466003	0.101637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.74834	0	0	0	0	0	0	0	0	0	0	0	0	-3.31992	0.00918311	0.0790058	-3.31756	0.0183879	0.108621	-0.0542074	-0.338982	0.164084	0.0853177	0.0015616	0.0906305	0	0	0	-0.0563741	0.0450295	0.101637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.74882	0	0	0	0	0	0	0	0	0	0	0	0	-3.31992	-0.000424256	0.0790058	-3.31759	0.0175789	0.106777	0.18236	0.342386	0.0864013	0.0863336	0.000538562	0.086706	0	0	0	-0.0563741	0.0450295	0.103641	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.75835	0	0	0	0	0	0	0	0	0	0	0	0	-3.31992	-0.000424256	0.0790058	-3.31684	0.0168636	0.105807	0.22134	0.324647	0.0596811	0.0888722	-0.000561209	0.0789304	0	0	0	-0.0565487	0.0443314	0.103641	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.76839	0	0	0	0	0	0	0	0	0	0	0	0	-3.31992	-0.000424256	0.0790058	-3.316	0.0161805	0.104881	0.256722	0.301673	0.0321841	0.0922779	-0.00186099	0.0727672	0	0	0	-0.0568977	0.0431096	0.103641	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.77839	0	0	0	0	0	0	0	0	0	0	0	0	-3.31992	-0.000424256	0.0790058	-3.31512	0.0155163	0.103943	0.287929	0.273912	0.00421923	0.0962288	-0.0032824	0.0667124	0	0	0	-0.0574213	0.0418879	0.103641	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.78375	0	0	0	0	0	0	0	0	0	0	0	0	-3.31383	-0.011786	0.0790058	-3.31444	0.0134716	0.102828	0.105601	-0.387552	0.12229	0.0971205	-0.0123892	0.063235	0	0	0	-0.0574213	0.0418879	0.10629	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.78832	0	0	0	0	0	0	0	0	0	0	0	0	-3.31383	-0.011786	0.0790058	-3.31397	0.0115776	0.101764	0.0708231	-0.391332	0.134707	0.096518	-0.0203872	0.0594972	0	0	0	-0.0575959	0.0413643	0.10629	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.79838	0	0	0	0	0	0	0	0	0	0	0	0	-3.31383	-0.011786	0.0790058	-3.31314	0.00969484	0.101088	0.0367291	-0.390989	0.148599	0.0939937	-0.0276989	0.0546665	0	0	0	-0.0584685	0.0401426	0.10629	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.80835	0	0	0	0	0	0	0	0	0	0	0	0	-3.31383	-0.011786	0.0790058	-3.31248	0.00785896	0.10043	0.00383727	-0.386598	0.163799	0.0899474	-0.0342734	0.0512282	0	0	0	-0.0591667	0.0389208	0.10629	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.81342	0	0	0	0	0	0	0	0	0	0	0	0	-3.31203	-0.0136833	0.0758269	-3.3118	0.00614511	0.0990016	0.132717	-0.407879	-0.250823	0.0926027	-0.0417061	0.0453913	0	0	0	-0.0591667	0.0389208	0.107653	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.81841	0	0	0	0	0	0	0	0	0	0	0	0	-3.31203	-0.0136833	0.0758269	-3.3113	0.00451843	0.0976705	0.0729594	-0.42924	-0.239419	0.0924733	-0.0482809	0.039204	0	0	0	-0.0598648	0.0382227	0.107653	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
