time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	x	y	z	dx	dy	dz	dxd	dyd	dzd	dxNED	dyNED	dzNED	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	gravity
2.06294	0	0	0	0	0	0	0	0	0	-4.03813	0.0843603	0.00474843	-0.0257967	-0.089615	-0.322437	0	0	0	-0.0191498	-0.0832393	-0.324602	-0.0404916	0.015708	-0.0739229	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.07296	0	0	0	0	0	0	0	0	0	-4.03813	0.0843603	0.00474843	-0.0257967	-0.089615	-0.322437	0	0	0	-0.0191498	-0.0832393	-0.324602	-0.0406662	0.0155334	-0.0739229	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.07858	0	0	0	0	0	0	0	0	0	-4.03914	0.0936333	-0.00480785	-0.0140708	0.0307798	-0.088231	0	0	0	-0.00805437	0.0328422	-0.0882418	-0.0406662	0.0155334	-0.0749828	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.08296	0	0	0	0	0	0	0	0	0	-4.03914	0.0936333	-0.00480785	-0.0140708	0.0307798	-0.088231	0	0	0	-0.00805437	0.0328422	-0.0882418	-0.0406662	0.0153589	-0.0749828	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.09308	0	0	0	0	0	0	0	0	0	-4.03914	0.0936333	-0.00480785	-0.0140708	0.0307798	-0.088231	0	0	0	-0.00805437	0.0328422	-0.0882418	-0.0406662	0.0150098	-0.0749828	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.10295	0	0	0	0	0	0	0	0	0	-4.03914	0.0936333	-0.00480785	-0.0140708	0.0307798	-0.088231	0	0	0	-0.00805437	0.0328422	-0.0882418	-0.0404916	0.0150098	-0.0749828	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.11092	0	0	0	0	0	0	0	0	0	-4.03941	0.0936333	-0.00480785	-0.0113141	0.0318416	-0.0205591	0	0	0	-0.00805437	0.0328422	-0.0205204	-0.0404916	0.0150098	-0.0749828	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.113	0	0	0	0	0	0	0	0	0	-4.03941	0.0936333	-0.00480785	-0.0113141	0.0318416	-0.0205591	0	0	0	-0.00805437	0.0328422	-0.0205204	-0.039968	0.0150098	-0.0749828	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.12297	0	0	0	0	0	0	0	0	0	-4.03941	0.0936333	-0.00480785	-0.0113141	0.0318416	-0.0205591	0	0	0	-0.00805437	0.0328422	-0.0205204	-0.0392699	0.0150098	-0.0749828	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.13298	0	0	0	0	0	0	0	0	0	-4.03941	0.0936333	-0.00480785	-0.0113141	0.0318416	-0.0205591	0	0	0	-0.00805437	0.0328422	-0.0205204	-0.0383972	0.0148353	-0.0749828	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.14294	0	0	0	0	0	0	0	0	0	-4.03941	0.0936333	-0.00480785	-0.0113141	0.0318416	-0.0205591	0	0	0	-0.00805437	0.0328422	-0.0205204	-0.0378736	0.0148353	-0.0749828	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.14346	0	0	0	0	0	0	0	0	0	-4.03941	0.0838935	0.0119962	-0.00374245	-0.0207951	-0.0200871	0	0	0	-0.00443374	-0.0202283	-0.0205204	-0.0378736	0.0148353	-0.0719756	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.153	0	0	0	0	0	0	0	0	0	-4.03941	0.0838935	0.0119962	-0.00374245	-0.0207951	-0.0200871	0	0	0	-0.00443374	-0.0202283	-0.0205204	-0.0364774	0.0146608	-0.0719756	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.16304	0	0	0	0	0	0	0	0	0	-4.03941	0.0838935	0.0119962	-0.00374245	-0.0207951	-0.0200871	0	0	0	-0.00443374	-0.0202283	-0.0205204	-0.0350811	0.0144862	-0.0719756	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.17296	0	0	0	0	0	0	0	0	0	-4.03941	0.0838935	0.0119962	-0.00374245	-0.0207951	-0.0200871	0	0	0	-0.00443374	-0.0202283	-0.0205204	-0.0336849	0.0144862	-0.0719756	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.17898	0	0	0	0	0	0	0	0	0	-4.03819	0.0838935	0.0119962	0.00804809	-0.020691	-0.081993	0	0	0	0.00938434	-0.0202283	-0.0819664	-0.0336849	0.0144862	-0.0719756	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.18296	0	0	0	0	0	0	0	0	0	-4.03819	0.0838935	0.0119962	0.00804809	-0.020691	-0.081993	0	0	0	0.00938434	-0.0202283	-0.0819664	-0.0333358	0.0144862	-0.0719756	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.19298	0	0	0	0	0	0	0	0	0	-4.03819	0.0838935	0.0119962	0.00804809	-0.020691	-0.081993	0	0	0	0.00938434	-0.0202283	-0.0819664	-0.0321141	0.0143117	-0.0719756	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.20297	0	0	0	0	0	0	0	0	0	-4.03819	0.0838935	0.0119962	0.00804809	-0.020691	-0.081993	0	0	0	0.00938434	-0.0202283	-0.0819664	-0.0314159	0.0143117	-0.0719756	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.20902	0	0	0	0	0	0	0	0	0	-4.03797	0.0885657	0.000357515	0.00535001	-0.0219891	-0.174081	0	0	0	0.00938434	-0.0202283	-0.174123	-0.0314159	0.0143117	-0.0724868	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.21295	0	0	0	0	0	0	0	0	0	-4.03797	0.0885657	0.000357515	0.00535001	-0.0219891	-0.174081	0	0	0	0.00938434	-0.0202283	-0.174123	-0.0308923	0.0144862	-0.0724868	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.22303	0	0	0	0	0	0	0	0	0	-4.03797	0.0885657	0.000357515	0.00535001	-0.0219891	-0.174081	0	0	0	0.00938434	-0.0202283	-0.174123	-0.0308923	0.0144862	-0.0724868	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.23294	0	0	0	0	0	0	0	0	0	-4.03797	0.0885657	0.000357515	0.00535001	-0.0219891	-0.174081	0	0	0	0.00938434	-0.0202283	-0.174123	-0.0307178	0.0146608	-0.0724868	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.24179	0	0	0	0	0	0	0	0	0	-4.03797	0.0925159	-0.00487698	-0.0285048	0.257848	-0.177129	0	0	0	-0.0039342	0.261416	-0.174123	-0.0307178	0.0146608	-0.0736824	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.24297	0	0	0	0	0	0	0	0	0	-4.03797	0.0925159	-0.00487698	-0.0285048	0.257848	-0.177129	0	0	0	-0.0039342	0.261416	-0.174123	-0.0307178	0.0146608	-0.0736824	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.25291	0	0	0	0	0	0	0	0	0	-4.03797	0.0925159	-0.00487698	-0.0285048	0.257848	-0.177129	0	0	0	-0.0039342	0.261416	-0.174123	-0.0307178	0.0146608	-0.0736824	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.2629	0	0	0	0	0	0	0	0	0	-4.03797	0.0925159	-0.00487698	-0.0285048	0.257848	-0.177129	0	0	0	-0.0039342	0.261416	-0.174123	-0.0307178	0.0146608	-0.0736824	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.27295	0	0	0	0	0	0	0	0	0	-4.03797	0.0925159	-0.00487698	-0.0285048	0.257848	-0.177129	0	0	0	-0.0039342	0.261416	-0.174123	-0.0307178	0.0146608	-0.0736824	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.27684	0	0	0	0	0	0	0	0	0	-4.04223	0.117534	-0.00487698	-0.00907695	-0.132927	-0.0313285	0	0	0	-0.0185069	-0.131401	-0.033537	-0.0307178	0.0146608	-0.0792154	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.28291	0	0	0	0	0	0	0	0	0	-4.04223	0.117534	-0.00487698	-0.00907695	-0.132927	-0.0313285	0	0	0	-0.0185069	-0.131401	-0.033537	-0.0307178	0.0146608	-0.0792154	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.29299	0	0	0	0	0	0	0	0	0	-4.04223	0.117534	-0.00487698	-0.00907695	-0.132927	-0.0313285	0	0	0	-0.0185069	-0.131401	-0.033537	-0.0307178	0.0146608	-0.0792154	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.3029	0	0	0	0	0	0	0	0	0	-4.04223	0.117534	-0.00487698	-0.00907695	-0.132927	-0.0313285	0	0	0	-0.0185069	-0.131401	-0.033537	-0.0307178	0.0146608	-0.0792154	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.30801	0	0	0	0	0	0	0	0	0	-4.04258	0.117534	0.00896448	0.00693033	-0.334658	-0.0288627	0	0	0	-0.0185069	-0.333781	-0.033537	-0.0307178	0.0146608	-0.0792154	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.31291	0	0	0	0	0	0	0	0	0	-4.04258	0.117534	0.00896448	0.00693033	-0.334658	-0.0288627	0	0	0	-0.0185069	-0.333781	-0.033537	-0.0307178	0.0146608	-0.0792154	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.32296	0	0	0	0	0	0	0	0	0	-4.04258	0.117534	0.00896448	0.00693033	-0.334658	-0.0288627	0	0	0	-0.0185069	-0.333781	-0.033537	-0.0307178	0.0146608	-0.0792154	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.33295	0	0	0	0	0	0	0	0	0	-4.04258	0.117534	0.00896448	0.00693033	-0.334658	-0.0288627	0	0	0	-0.0185069	-0.333781	-0.033537	-0.0307178	0.0146608	-0.0792154	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.3429	0	0	0	0	0	0	0	0	0	-4.04258	0.117534	0.00896448	0.00693033	-0.334658	-0.0288627	0	0	0	-0.0185069	-0.333781	-0.033537	-0.0307178	0.0146608	-0.0792154	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.34426	0	0	0	0	0	0	0	0	0	-4.04258	0.107137	0.0155948	0.0425306	-0.350309	0.186684	0	0	0	0.00982428	-0.354799	0.182749	-0.0307178	0.0146608	-0.076568	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.35295	0	0	0	0	0	0	0	0	0	-4.04258	0.107137	0.0155948	0.0425306	-0.350309	0.186684	0	0	0	0.00982428	-0.354799	0.182749	-0.0307178	0.0146608	-0.076568	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.36294	0	0	0	0	0	0	0	0	0	-4.04258	0.107137	0.0155948	0.0425306	-0.350309	0.186684	0	0	0	0.00982428	-0.354799	0.182749	-0.0307178	0.0146608	-0.076568	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.37297	0	0	0	0	0	0	0	0	0	-4.04258	0.107137	0.0155948	0.0425306	-0.350309	0.186684	0	0	0	0.00982428	-0.354799	0.182749	-0.0307178	0.0146608	-0.076568	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.37434	0	0	0	0	0	0	0	0	0	-4.04036	0.0877951	0.0155948	0.0377916	-0.330239	0.137562	0	0	0	0.00982428	-0.333781	0.133804	-0.0307178	0.0146608	-0.0716621	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.38291	0	0	0	0	0	0	0	0	0	-4.04036	0.0877951	0.0155948	0.0377916	-0.330239	0.137562	0	0	0	0.00982428	-0.333781	0.133804	-0.0307178	0.0146608	-0.0716621	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.39293	0	0	0	0	0	0	0	0	0	-4.04036	0.0877951	0.0155948	0.0377916	-0.330239	0.137562	0	0	0	0.00982428	-0.333781	0.133804	-0.0307178	0.0146608	-0.0716621	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.40293	0	0	0	0	0	0	0	0	0	-4.04036	0.0877951	0.0155948	0.0377916	-0.330239	0.137562	0	0	0	0.00982428	-0.333781	0.133804	-0.0307178	0.0146608	-0.0716621	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.40948	0	0	0	0	0	0	0	0	0	-4.04019	0.0877951	0.0155948	0.00477153	0.0619081	0.132828	0	0	0	0.00495338	0.0597529	0.133804	-0.0307178	0.0146608	-0.0716621	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.41292	0	0	0	0	0	0	0	0	0	-4.04019	0.0877951	0.0155948	0.00477153	0.0619081	0.132828	0	0	0	0.00495338	0.0597529	0.133804	-0.0307178	0.0146608	-0.0716621	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.42293	0	0	0	0	0	0	0	0	0	-4.04019	0.0877951	0.0155948	0.00477153	0.0619081	0.132828	0	0	0	0.00495338	0.0597529	0.133804	-0.0307178	0.0146608	-0.0716621	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.43295	0	0	0	0	0	0	0	0	0	-4.04019	0.0877951	0.0155948	0.00477153	0.0619081	0.132828	0	0	0	0.00495338	0.0597529	0.133804	-0.0307178	0.0146608	-0.0716621	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.44067	0	0	0	0	0	0	0	0	0	-4.04036	0.0877951	0.019619	-0.0512502	0.0579104	0.134608	0	0	0	-0.051239	0.0597529	0.133804	-0.0307178	0.0146608	-0.0716621	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.44297	0	0	0	0	0	0	0	0	0	-4.04036	0.0877951	0.019619	-0.0512502	0.0579104	0.134608	0	0	0	-0.051239	0.0597529	0.133804	-0.0307178	0.0146608	-0.0716621	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.453	0	0	0	0	0	0	0	0	0	-4.04036	0.0877951	0.019619	-0.0512502	0.0579104	0.134608	0	0	0	-0.051239	0.0597529	0.133804	-0.0307178	0.0146608	-0.0716621	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.46302	0	0	0	0	0	0	0	0	0	-4.04036	0.0877951	0.019619	-0.0512502	0.0579104	0.134608	0	0	0	-0.051239	0.0597529	0.133804	-0.0307178	0.0146608	-0.0716621	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.47293	0	0	0	0	0	0	0	0	0	-4.04036	0.0877951	0.019619	-0.0512502	0.0579104	0.134608	0	0	0	-0.051239	0.0597529	0.133804	-0.0307178	0.0146608	-0.0716621	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.47524	0	0	0	0	0	0	0	0	0	-4.04212	0.0811503	0.0267432	-0.00633787	-0.211566	0.415618	0	0	0	-0.0341133	-0.215785	0.412082	-0.0307178	0.0146608	-0.0696969	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.48309	0	0	0	0	0	0	0	0	0	-4.04212	0.0811503	0.0267432	-0.00633787	-0.211566	0.415618	0	0	0	-0.0341133	-0.215785	0.412082	-0.0307178	0.0146608	-0.0696969	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.49302	0	0	0	0	0	0	0	0	0	-4.04212	0.0811503	0.0267432	-0.00633787	-0.211566	0.415618	0	0	0	-0.0341133	-0.215785	0.412082	-0.0307178	0.0146608	-0.0696969	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.50299	0	0	0	0	0	0	0	0	0	-4.04212	0.0811503	0.0267432	-0.00633787	-0.211566	0.415618	0	0	0	-0.0341133	-0.215785	0.412082	-0.0307178	0.0146608	-0.0696969	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.50797	0	0	0	0	0	0	0	0	0	-4.04268	0.0764867	0.0320563	-0.00659799	-0.211543	0.415625	0	0	0	-0.0341133	-0.215785	0.412082	-0.0307178	0.0146608	-0.068501	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.51297	0	0	0	0	0	0	0	0	0	-4.04268	0.0764867	0.0320563	-0.00659799	-0.211543	0.415625	0	0	0	-0.0341133	-0.215785	0.412082	-0.0307178	0.0146608	-0.068501	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.52297	0	0	0	0	0	0	0	0	0	-4.04268	0.0764867	0.0320563	-0.00659799	-0.211543	0.415625	0	0	0	-0.0341133	-0.215785	0.412082	-0.0307178	0.0146608	-0.068501	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.53296	0	0	0	0	0	0	0	0	0	-4.04268	0.0764867	0.0320563	-0.00659799	-0.211543	0.415625	0	0	0	-0.0341133	-0.215785	0.412082	-0.0307178	0.0146608	-0.068501	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.53936	0	0	0	0	0	0	0	0	0	-4.04268	0.0764867	0.0320563	0.0108092	0.0855318	-0.0753291	0	0	0	0.0189776	0.0855286	-0.0737002	-0.0307178	0.0146608	-0.068501	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.54303	0	0	0	0	0	0	0	0	0	-4.04268	0.0764867	0.0320563	0.0108092	0.0855318	-0.0753291	0	0	0	0.0189776	0.0855286	-0.0737002	-0.0307178	0.0146608	-0.068501	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.55302	0	0	0	0	0	0	0	0	0	-4.04268	0.0764867	0.0320563	0.0108092	0.0855318	-0.0753291	0	0	0	0.0189776	0.0855286	-0.0737002	-0.0307178	0.0146608	-0.068501	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.56295	0	0	0	0	0	0	0	0	0	-4.04268	0.0764867	0.0320563	0.0108092	0.0855318	-0.0753291	0	0	0	0.0189776	0.0855286	-0.0737002	-0.0307178	0.0146608	-0.068501	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.57296	0	0	0	0	0	0	0	0	0	-4.04268	0.0764867	0.0320563	0.0108092	0.0855318	-0.0753291	0	0	0	0.0189776	0.0855286	-0.0737002	-0.0307178	0.0146608	-0.068501	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.57587	0	0	0	0	0	0	0	0	0	-4.04126	0.079585	0.0297424	0.0107497	0.0855408	-0.0753274	0	0	0	0.0189776	0.0855286	-0.0737002	-0.0307178	0.0146608	-0.0691877	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.58295	0	0	0	0	0	0	0	0	0	-4.04126	0.079585	0.0297424	0.0107497	0.0855408	-0.0753274	0	0	0	0.0189776	0.0855286	-0.0737002	-0.0307178	0.0146608	-0.0691877	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.59295	0	0	0	0	0	0	0	0	0	-4.04126	0.079585	0.0297424	0.0107497	0.0855408	-0.0753274	0	0	0	0.0189776	0.0855286	-0.0737002	-0.0307178	0.0146608	-0.0691877	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.60298	0	0	0	0	0	0	0	0	0	-4.04126	0.079585	0.0297424	0.0107497	0.0855408	-0.0753274	0	0	0	0.0189776	0.0855286	-0.0737002	-0.0307178	0.0146608	-0.0691877	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.60584	0	0	0	0	0	0	0	0	0	-4.04126	0.0817925	0.0297424	-0.0186534	0.167684	-0.0346969	0	0	0	-0.00588858	0.168996	-0.0327926	-0.0307178	0.0146608	-0.0697643	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.61298	0	0	0	0	0	0	0	0	0	-4.04126	0.0817925	0.0297424	-0.0186534	0.167684	-0.0346969	0	0	0	-0.00588858	0.168996	-0.0327926	-0.0307178	0.0146608	-0.0697643	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.62296	0	0	0	0	0	0	0	0	0	-4.04126	0.0817925	0.0297424	-0.0186534	0.167684	-0.0346969	0	0	0	-0.00588858	0.168996	-0.0327926	-0.0307178	0.0146608	-0.0697643	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.63296	0	0	0	0	0	0	0	0	0	-4.04126	0.0817925	0.0297424	-0.0186534	0.167684	-0.0346969	0	0	0	-0.00588858	0.168996	-0.0327926	-0.0307178	0.0146608	-0.0697643	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.64035	0	0	0	0	0	0	0	0	0	-4.04274	0.0854998	0.0358247	-0.00989309	0.0418478	-0.0331212	0	0	0	-0.00588858	0.0428496	-0.0327926	-0.0307178	0.0146608	-0.0704473	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.64302	0	0	0	0	0	0	0	0	0	-4.04274	0.0854998	0.0358247	-0.00989309	0.0418478	-0.0331212	0	0	0	-0.00588858	0.0428496	-0.0327926	-0.0307178	0.0146608	-0.0704473	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.65298	0	0	0	0	0	0	0	0	0	-4.04274	0.0854998	0.0358247	-0.00989309	0.0418478	-0.0331212	0	0	0	-0.00588858	0.0428496	-0.0327926	-0.0307178	0.0146608	-0.0704473	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.66299	0	0	0	0	0	0	0	0	0	-4.04274	0.0854998	0.0358247	-0.00989309	0.0418478	-0.0331212	0	0	0	-0.00588858	0.0428496	-0.0327926	-0.0307178	0.0146608	-0.0704473	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.67142	0	0	0	0	0	0	0	0	0	-4.04314	0.0862866	0.0358247	-0.024881	0.0401475	-0.0845167	0	0	0	-0.0193215	0.0428496	-0.0846436	-0.0307178	0.0146608	-0.0704985	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.67301	0	0	0	0	0	0	0	0	0	-4.04314	0.0862866	0.0358247	-0.024881	0.0401475	-0.0845167	0	0	0	-0.0193215	0.0428496	-0.0846436	-0.0307178	0.0146608	-0.0704985	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.68297	0	0	0	0	0	0	0	0	0	-4.04314	0.0862866	0.0358247	-0.024881	0.0401475	-0.0845167	0	0	0	-0.0193215	0.0428496	-0.0846436	-0.0307178	0.0146608	-0.0704985	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.69299	0	0	0	0	0	0	0	0	0	-4.04314	0.0862866	0.0358247	-0.024881	0.0401475	-0.0845167	0	0	0	-0.0193215	0.0428496	-0.0846436	-0.0307178	0.0146608	-0.0704985	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.70298	0	0	0	0	0	0	0	0	0	-4.04314	0.0862866	0.0358247	-0.024881	0.0401475	-0.0845167	0	0	0	-0.0193215	0.0428496	-0.0846436	-0.0307178	0.0146608	-0.0704985	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.70723	0	0	0	0	0	0	0	0	0	-4.04334	0.0862866	0.0358247	-0.00620258	-0.0238133	-0.0841529	0	0	0	-0.005186	-0.0222671	-0.0846436	-0.0307178	0.0146608	-0.0704985	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.71292	0	0	0	0	0	0	0	0	0	-4.04334	0.0862866	0.0358247	-0.00620258	-0.0238133	-0.0841529	0	0	0	-0.005186	-0.0222671	-0.0846436	-0.0307178	0.0146608	-0.0704985	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.72296	0	0	0	0	0	0	0	0	0	-4.04334	0.0862866	0.0358247	-0.00620258	-0.0238133	-0.0841529	0	0	0	-0.005186	-0.0222671	-0.0846436	-0.0307178	0.0146608	-0.0704985	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.73297	0	0	0	0	0	0	0	0	0	-4.04334	0.0862866	0.0358247	-0.00620258	-0.0238133	-0.0841529	0	0	0	-0.005186	-0.0222671	-0.0846436	-0.0307178	0.0146608	-0.0704985	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.73804	0	0	0	0	0	0	0	0	0	-4.04352	0.0798426	0.0366724	-0.0141003	-0.0217999	0.119149	0	0	0	-0.0193215	-0.0222671	0.118327	-0.0307178	0.0146608	-0.0688895	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.74295	0	0	0	0	0	0	0	0	0	-4.04352	0.0798426	0.0366724	-0.0141003	-0.0217999	0.119149	0	0	0	-0.0193215	-0.0222671	0.118327	-0.0307178	0.0146608	-0.0688895	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.75297	0	0	0	0	0	0	0	0	0	-4.04352	0.0798426	0.0366724	-0.0141003	-0.0217999	0.119149	0	0	0	-0.0193215	-0.0222671	0.118327	-0.0307178	0.0146608	-0.0688895	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.76301	0	0	0	0	0	0	0	0	0	-4.04352	0.0798426	0.0366724	-0.0141003	-0.0217999	0.119149	0	0	0	-0.0193215	-0.0222671	0.118327	-0.0307178	0.0146608	-0.0688895	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.77206	0	0	0	0	0	0	0	0	0	-4.04482	0.0798426	0.0403188	-0.00638377	0.0171565	0.203037	0	0	0	-0.0116178	0.0150134	0.202975	-0.0307178	0.0146608	-0.0688895	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.77296	0	0	0	0	0	0	0	0	0	-4.04482	0.0798426	0.0403188	-0.00638377	0.0171565	0.203037	0	0	0	-0.0116178	0.0150134	0.202975	-0.0307178	0.0146608	-0.0688895	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.78294	0	0	0	0	0	0	0	0	0	-4.04482	0.0798426	0.0403188	-0.00638377	0.0171565	0.203037	0	0	0	-0.0116178	0.0150134	0.202975	-0.0307178	0.0146608	-0.0688895	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.79301	0	0	0	0	0	0	0	0	0	-4.04482	0.0798426	0.0403188	-0.00638377	0.0171565	0.203037	0	0	0	-0.0116178	0.0150134	0.202975	-0.0307178	0.0146608	-0.0688895	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.80231	0	0	0	0	0	0	0	0	0	-4.04482	0.0807463	0.0457967	-0.00978257	0.0274373	0.118294	0	0	0	-0.0116178	0.026565	0.118327	-0.0307178	0.0146608	-0.0690553	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.803	0	0	0	0	0	0	0	0	0	-4.04482	0.0807463	0.0457967	-0.00978257	0.0274373	0.118294	0	0	0	-0.0116178	0.026565	0.118327	-0.0307178	0.0146608	-0.0690553	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.81301	0	0	0	0	0	0	0	0	0	-4.04482	0.0807463	0.0457967	-0.00978257	0.0274373	0.118294	0	0	0	-0.0116178	0.026565	0.118327	-0.0307178	0.0146608	-0.0690553	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
2.82299	0	0	0	0	0	0	0	0	0	-4.04482	0.0807463	0.0457967	-0.00978257	0.0274373	0.118294	0	0	0	-0.0116178	0.026565	0.118327	-0.0307178	0.0146608	-0.0690553	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
