time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dx	dy	dz	dxd	dyd	dzd	dxNED	dyNED	dzNED	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	gravity
1.98384	0	0	0	0	0	0	0	0	0	0	0	0	-3.40859	0.0212512	0.0134194	0.00129866	0.113729	0.130095	0	0	0	0.0017664	0.11226	0.13136	-0.0527089	0.0122173	-0.0661029	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
1.99387	0	0	0	0	0	0	0	0	0	0	0	0	-3.40859	0.0212512	0.0134194	0.00129866	0.113729	0.130095	0	0	0	0.0017664	0.11226	0.13136	-0.0525344	0.0122173	-0.0661029	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.00388	0	0	0	0	0	0	0	0	0	0	0	0	-3.40859	0.0212512	0.0134194	0.00129866	0.113729	0.130095	0	0	0	0.0017664	0.11226	0.13136	-0.0521853	0.0120428	-0.0661029	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.01382	0	0	0	0	0	0	0	0	0	0	0	0	-3.40859	0.0212512	0.0134194	0.00129866	0.113729	0.130095	0	0	0	0.0017664	0.11226	0.13136	-0.0518363	0.0118682	-0.0661029	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.01402	0	0	0	0	0	0	0	0	0	0	0	0	-3.40989	0.0227332	0.0134194	0.00192126	0.1111	0.130127	0	0	0	0.00239335	0.109631	0.13136	-0.0518363	0.0118682	-0.0664489	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.0238	0	0	0	0	0	0	0	0	0	0	0	0	-3.40989	0.0227332	0.0134194	0.00192126	0.1111	0.130127	0	0	0	0.00239335	0.109631	0.13136	-0.0516617	0.0118682	-0.0664489	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.03386	0	0	0	0	0	0	0	0	0	0	0	0	-3.40989	0.0227332	0.0134194	0.00192126	0.1111	0.130127	0	0	0	0.00239335	0.109631	0.13136	-0.0514872	0.0116937	-0.0664489	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.04383	0	0	0	0	0	0	0	0	0	0	0	0	-3.40989	0.0227332	0.0134194	0.00192126	0.1111	0.130127	0	0	0	0.00239335	0.109631	0.13136	-0.0511381	0.0116937	-0.0664489	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.04543	0	0	0	0	0	0	0	0	0	0	0	0	-3.40997	0.0251037	0.0210813	-0.0180489	0.059909	0.131764	0	0	0	-0.0208032	0.0599036	0.13136	-0.0511381	0.0116937	-0.0674935	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.05386	0	0	0	0	0	0	0	0	0	0	0	0	-3.40997	0.0251037	0.0210813	-0.0180489	0.059909	0.131764	0	0	0	-0.0208032	0.0599036	0.13136	-0.0509636	0.0115192	-0.0674935	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.06381	0	0	0	0	0	0	0	0	0	0	0	0	-3.40997	0.0251037	0.0210813	-0.0180489	0.059909	0.131764	0	0	0	-0.0208032	0.0599036	0.13136	-0.0507891	0.0113446	-0.0674935	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.07382	0	0	0	0	0	0	0	0	0	0	0	0	-3.40997	0.0251037	0.0210813	-0.0180489	0.059909	0.131764	0	0	0	-0.0208032	0.0599036	0.13136	-0.0507891	0.0113446	-0.0674935	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.07957	0	0	0	0	0	0	0	0	0	0	0	0	-3.41054	0.0269854	0.0210813	-0.00831969	0.060129	0.0826619	0	0	0	-0.00848284	0.0599036	0.0828089	-0.0507891	0.0113446	-0.0681066	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.08379	0	0	0	0	0	0	0	0	0	0	0	0	-3.41054	0.0269854	0.0210813	-0.00831969	0.060129	0.0826619	0	0	0	-0.00848284	0.0599036	0.0828089	-0.0507891	0.0111701	-0.0681066	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.09388	0	0	0	0	0	0	0	0	0	0	0	0	-3.41054	0.0269854	0.0210813	-0.00831969	0.060129	0.0826619	0	0	0	-0.00848284	0.0599036	0.0828089	-0.0506145	0.0109956	-0.0681066	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.1038	0	0	0	0	0	0	0	0	0	0	0	0	-3.41054	0.0269854	0.0210813	-0.00831969	0.060129	0.0826619	0	0	0	-0.00848284	0.0599036	0.0828089	-0.0506145	0.0109956	-0.0681066	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.11067	0	0	0	0	0	0	0	0	0	0	0	0	-3.41054	0.0278253	0.0132478	-0.0186724	0.0221155	-0.168396	0	0	0	-0.00848284	0.0246019	-0.168872	-0.0506145	0.0109956	-0.0682836	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.1138	0	0	0	0	0	0	0	0	0	0	0	0	-3.41054	0.0278253	0.0132478	-0.0186724	0.0221155	-0.168396	0	0	0	-0.00848284	0.0246019	-0.168872	-0.05044	0.0109956	-0.0682836	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.12384	0	0	0	0	0	0	0	0	0	0	0	0	-3.41054	0.0278253	0.0132478	-0.0186724	0.0221155	-0.168396	0	0	0	-0.00848284	0.0246019	-0.168872	-0.05044	0.010821	-0.0682836	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.13385	0	0	0	0	0	0	0	0	0	0	0	0	-3.41054	0.0278253	0.0132478	-0.0186724	0.0221155	-0.168396	0	0	0	-0.00848284	0.0246019	-0.168872	-0.05044	0.010821	-0.0682836	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.14378	0	0	0	0	0	0	0	0	0	0	0	0	-3.41054	0.0278253	0.0132478	-0.0186724	0.0221155	-0.168396	0	0	0	-0.00848284	0.0246019	-0.168872	-0.05044	0.0106465	-0.0682836	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.14601	0	0	0	0	0	0	0	0	0	0	0	0	-3.41083	0.0278253	0.0132478	-0.0171206	-0.00011608	-0.168231	0	0	0	-0.00848284	0.00225902	-0.168872	-0.05044	0.0106465	-0.0682836	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.15383	0	0	0	0	0	0	0	0	0	0	0	0	-3.41083	0.0278253	0.0132478	-0.0171206	-0.00011608	-0.168231	0	0	0	-0.00848284	0.00225902	-0.168872	-0.05044	0.0106465	-0.0682836	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.16383	0	0	0	0	0	0	0	0	0	0	0	0	-3.41083	0.0278253	0.0132478	-0.0171206	-0.00011608	-0.168231	0	0	0	-0.00848284	0.00225902	-0.168872	-0.05044	0.0106465	-0.0682836	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.17385	0	0	0	0	0	0	0	0	0	0	0	0	-3.41083	0.0278253	0.0132478	-0.0171206	-0.00011608	-0.168231	0	0	0	-0.00848284	0.00225902	-0.168872	-0.0506145	0.010821	-0.0682836	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.17621	0	0	0	0	0	0	0	0	0	0	0	0	-3.41224	0.0275772	0.00987163	-0.0464264	-0.00213646	-0.166724	0	0	0	-0.0378654	0.00225902	-0.168872	-0.0506145	0.010821	-0.0683477	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.18379	0	0	0	0	0	0	0	0	0	0	0	0	-3.41224	0.0275772	0.00987163	-0.0464264	-0.00213646	-0.166724	0	0	0	-0.0378654	0.00225902	-0.168872	-0.0507891	0.010821	-0.0683477	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.19391	0	0	0	0	0	0	0	0	0	0	0	0	-3.41224	0.0275772	0.00987163	-0.0464264	-0.00213646	-0.166724	0	0	0	-0.0378654	0.00225902	-0.168872	-0.0509636	0.0109956	-0.0683477	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.20381	0	0	0	0	0	0	0	0	0	0	0	0	-3.41224	0.0275772	0.00987163	-0.0464264	-0.00213646	-0.166724	0	0	0	-0.0378654	0.00225902	-0.168872	-0.0511381	0.0109956	-0.0683477	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.21275	0	0	0	0	0	0	0	0	0	0	0	0	-3.41224	0.0275772	0.0157743	-0.0271756	0.00994136	0.221513	0	0	0	-0.0378654	0.0101148	0.21993	-0.0511381	0.0109956	-0.0683477	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.21389	0	0	0	0	0	0	0	0	0	0	0	0	-3.41224	0.0275772	0.0157743	-0.0271756	0.00994136	0.221513	0	0	0	-0.0378654	0.0101148	0.21993	-0.0513127	0.010821	-0.0683477	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.22389	0	0	0	0	0	0	0	0	0	0	0	0	-3.41224	0.0275772	0.0157743	-0.0271756	0.00994136	0.221513	0	0	0	-0.0378654	0.0101148	0.21993	-0.0514872	0.010821	-0.0683477	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.23383	0	0	0	0	0	0	0	0	0	0	0	0	-3.41224	0.0275772	0.0157743	-0.0271756	0.00994136	0.221513	0	0	0	-0.0378654	0.0101148	0.21993	-0.0514872	0.010821	-0.0683477	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.24153	0	0	0	0	0	0	0	0	0	0	0	0	-3.41136	0.0279467	0.0146233	-0.0356997	0.254187	-0.196647	0	0	0	-0.0080233	0.257458	-0.195466	-0.0514872	0.010821	-0.0686858	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.24379	0	0	0	0	0	0	0	0	0	0	0	0	-3.41136	0.0279467	0.0146233	-0.0356997	0.254187	-0.196647	0	0	0	-0.0080233	0.257458	-0.195466	-0.0516617	0.0106465	-0.0686858	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.25382	0	0	0	0	0	0	0	0	0	0	0	0	-3.41136	0.0279467	0.0146233	-0.0356997	0.254187	-0.196647	0	0	0	-0.0080233	0.257458	-0.195466	-0.0518363	0.0106465	-0.0686858	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.26384	0	0	0	0	0	0	0	0	0	0	0	0	-3.41136	0.0279467	0.0146233	-0.0356997	0.254187	-0.196647	0	0	0	-0.0080233	0.257458	-0.195466	-0.0520108	0.0106465	-0.0686858	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.27383	0	0	0	0	0	0	0	0	0	0	0	0	-3.41136	0.0279467	0.0146233	-0.0356997	0.254187	-0.196647	0	0	0	-0.0080233	0.257458	-0.195466	-0.0521853	0.010472	-0.0686858	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.27771	0	0	0	0	0	0	0	0	0	0	0	0	-3.41136	0.0302763	0.0201175	-0.000775012	0.0111249	0.151971	0	0	0	-0.0080233	0.0101148	0.151832	-0.0521853	0.010472	-0.0695362	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.28383	0	0	0	0	0	0	0	0	0	0	0	0	-3.41136	0.0302763	0.0201175	-0.000775012	0.0111249	0.151971	0	0	0	-0.0080233	0.0101148	0.151832	-0.0523599	0.010472	-0.0695362	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.29388	0	0	0	0	0	0	0	0	0	0	0	0	-3.41136	0.0302763	0.0201175	-0.000775012	0.0111249	0.151971	0	0	0	-0.0080233	0.0101148	0.151832	-0.0523599	0.0106465	-0.0695362	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.30386	0	0	0	0	0	0	0	0	0	0	0	0	-3.41136	0.0302763	0.0201175	-0.000775012	0.0111249	0.151971	0	0	0	-0.0080233	0.0101148	0.151832	-0.0525344	0.0106465	-0.0695362	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.30826	0	0	0	0	0	0	0	0	0	0	0	0	-3.41202	0.0353586	0.0146233	-0.0414467	0.18352	-0.374622	0	0	0	-0.00847893	0.188573	-0.374309	-0.0525344	0.0106465	-0.0709294	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.31382	0	0	0	0	0	0	0	0	0	0	0	0	-3.41202	0.0353586	0.0146233	-0.0414467	0.18352	-0.374622	0	0	0	-0.00847893	0.188573	-0.374309	-0.0525344	0.010821	-0.0709294	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.32386	0	0	0	0	0	0	0	0	0	0	0	0	-3.41202	0.0353586	0.0146233	-0.0414467	0.18352	-0.374622	0	0	0	-0.00847893	0.188573	-0.374309	-0.0527089	0.0109956	-0.0709294	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.33383	0	0	0	0	0	0	0	0	0	0	0	0	-3.41202	0.0353586	0.0146233	-0.0414467	0.18352	-0.374622	0	0	0	-0.00847893	0.188573	-0.374309	-0.0527089	0.0111701	-0.0709294	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.34379	0	0	0	0	0	0	0	0	0	0	0	0	-3.41202	0.0353586	0.0146233	-0.0414467	0.18352	-0.374622	0	0	0	-0.00847893	0.188573	-0.374309	-0.0527089	0.0111701	-0.0709294	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.34571	0	0	0	0	0	0	0	0	0	0	0	0	-3.41202	0.0345246	0.0201175	0.00240884	-0.0391923	0.152363	0	0	0	-0.00847893	-0.0403929	0.151832	-0.0527089	0.0111701	-0.0708517	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.35384	0	0	0	0	0	0	0	0	0	0	0	0	-3.41202	0.0345246	0.0201175	0.00240884	-0.0391923	0.152363	0	0	0	-0.00847893	-0.0403929	0.151832	-0.0528835	0.0111701	-0.0708517	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.36379	0	0	0	0	0	0	0	0	0	0	0	0	-3.41202	0.0345246	0.0201175	0.00240884	-0.0391923	0.152363	0	0	0	-0.00847893	-0.0403929	0.151832	-0.0528835	0.0111701	-0.0708517	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.37226	0	0	0	0	0	0	0	0	0	0	0	0	-3.40908	0.0345246	0.0207996	0.0172387	-0.0402451	-0.130962	0	0	0	0.0213545	-0.0403929	-0.130308	-0.0528835	0.0111701	-0.0708517	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.37385	0	0	0	0	0	0	0	0	0	0	0	0	-3.40908	0.0345246	0.0207996	0.0172387	-0.0402451	-0.130962	0	0	0	0.0213545	-0.0403929	-0.130308	-0.053058	0.0109956	-0.0708517	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.38377	0	0	0	0	0	0	0	0	0	0	0	0	-3.40908	0.0345246	0.0207996	0.0172387	-0.0402451	-0.130962	0	0	0	0.0213545	-0.0403929	-0.130308	-0.053058	0.0109956	-0.0708517	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.39389	0	0	0	0	0	0	0	0	0	0	0	0	-3.40908	0.0345246	0.0207996	0.0172387	-0.0402451	-0.130962	0	0	0	0.0213545	-0.0403929	-0.130308	-0.0528835	0.010821	-0.0708517	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.4038	0	0	0	0	0	0	0	0	0	0	0	0	-3.40908	0.0345246	0.0207996	0.0172387	-0.0402451	-0.130962	0	0	0	0.0213545	-0.0403929	-0.130308	-0.0528835	0.0109956	-0.0708517	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.40961	0	0	0	0	0	0	0	0	0	0	0	0	-3.40908	0.0258415	0.0207996	0.0171422	-0.0402823	-0.130963	0	0	0	0.0213545	-0.0403929	-0.130308	-0.0528835	0.0109956	-0.0683615	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.41387	0	0	0	0	0	0	0	0	0	0	0	0	-3.40908	0.0258415	0.0207996	0.0171422	-0.0402823	-0.130963	0	0	0	0.0213545	-0.0403929	-0.130308	-0.0528835	0.0111701	-0.0683615	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.4238	0	0	0	0	0	0	0	0	0	0	0	0	-3.40908	0.0258415	0.0207996	0.0171422	-0.0402823	-0.130963	0	0	0	0.0213545	-0.0403929	-0.130308	-0.0528835	0.0111701	-0.0683615	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.43386	0	0	0	0	0	0	0	0	0	0	0	0	-3.40908	0.0258415	0.0207996	0.0171422	-0.0402823	-0.130963	0	0	0	0.0213545	-0.0403929	-0.130308	-0.0528835	0.0111701	-0.0683615	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.43877	0	0	0	0	0	0	0	0	0	0	0	0	-3.40918	0.0258415	0.0141652	-0.0250761	0.00394268	-0.129215	0	0	0	-0.0178032	0.00661732	-0.130308	-0.0528835	0.0111701	-0.0683615	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.44384	0	0	0	0	0	0	0	0	0	0	0	0	-3.40918	0.0258415	0.0141652	-0.0250761	0.00394268	-0.129215	0	0	0	-0.0178032	0.00661732	-0.130308	-0.0528835	0.0113446	-0.0683615	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.45395	0	0	0	0	0	0	0	0	0	0	0	0	-3.40918	0.0258415	0.0141652	-0.0250761	0.00394268	-0.129215	0	0	0	-0.0178032	0.00661732	-0.130308	-0.0528835	0.0113446	-0.0683615	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.46383	0	0	0	0	0	0	0	0	0	0	0	0	-3.40918	0.0258415	0.0141652	-0.0250761	0.00394268	-0.129215	0	0	0	-0.0178032	0.00661732	-0.130308	-0.0527089	0.0113446	-0.0683615	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.47381	0	0	0	0	0	0	0	0	0	0	0	0	-3.40918	0.0258415	0.0141652	-0.0250761	0.00394268	-0.129215	0	0	0	-0.0178032	0.00661732	-0.130308	-0.0527089	0.0113446	-0.0683615	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.47679	0	0	0	0	0	0	0	0	0	0	0	0	-3.4104	0.0283173	0.0136756	-0.0197028	0.00506065	-0.0277456	0	0	0	-0.0178032	0.00661732	-0.028686	-0.0527089	0.0113446	-0.0689474	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.48382	0	0	0	0	0	0	0	0	0	0	0	0	-3.4104	0.0283173	0.0136756	-0.0197028	0.00506065	-0.0277456	0	0	0	-0.0178032	0.00661732	-0.028686	-0.0527089	0.0111701	-0.0689474	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.49387	0	0	0	0	0	0	0	0	0	0	0	0	-3.4104	0.0283173	0.0136756	-0.0197028	0.00506065	-0.0277456	0	0	0	-0.0178032	0.00661732	-0.028686	-0.0528835	0.0109956	-0.0689474	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.5038	0	0	0	0	0	0	0	0	0	0	0	0	-3.4104	0.0283173	0.0136756	-0.0197028	0.00506065	-0.0277456	0	0	0	-0.0178032	0.00661732	-0.028686	-0.0528835	0.0111701	-0.0689474	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.50487	0	0	0	0	0	0	0	0	0	0	0	0	-3.4104	0.0283173	0.0136756	0.00833733	-0.131747	-0.0157842	0	0	0	0.000152106	-0.131886	-0.01679	-0.0528835	0.0111701	-0.0689474	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.51378	0	0	0	0	0	0	0	0	0	0	0	0	-3.4104	0.0283173	0.0136756	0.00833733	-0.131747	-0.0157842	0	0	0	0.000152106	-0.131886	-0.01679	-0.0527089	0.0111701	-0.0689474	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.52384	0	0	0	0	0	0	0	0	0	0	0	0	-3.4104	0.0283173	0.0136756	0.00833733	-0.131747	-0.0157842	0	0	0	0.000152106	-0.131886	-0.01679	-0.0528835	0.0113446	-0.0689474	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.53379	0	0	0	0	0	0	0	0	0	0	0	0	-3.4104	0.0283173	0.0136756	0.00833733	-0.131747	-0.0157842	0	0	0	0.000152106	-0.131886	-0.01679	-0.0528835	0.0113446	-0.0689474	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.54333	0	0	0	0	0	0	0	0	0	0	0	0	-3.4104	0.0281399	0.0169108	0.00796312	-0.13183	-0.0228304	0	0	0	0.000152106	-0.131886	-0.0238696	-0.0528835	0.0113446	-0.0689474	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.54386	0	0	0	0	0	0	0	0	0	0	0	0	-3.4104	0.0281399	0.0169108	0.00796312	-0.13183	-0.0228304	0	0	0	0.000152106	-0.131886	-0.0238696	-0.053058	0.0113446	-0.0689474	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.55382	0	0	0	0	0	0	0	0	0	0	0	0	-3.4104	0.0281399	0.0169108	0.00796312	-0.13183	-0.0228304	0	0	0	0.000152106	-0.131886	-0.0238696	-0.0532325	0.0113446	-0.0689474	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.56385	0	0	0	0	0	0	0	0	0	0	0	0	-3.4104	0.0281399	0.0169108	0.00796312	-0.13183	-0.0228304	0	0	0	0.000152106	-0.131886	-0.0238696	-0.0532325	0.0113446	-0.0689474	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.57039	0	0	0	0	0	0	0	0	0	0	0	0	-3.4104	0.0281399	0.0169108	-0.00743325	0.0913011	-0.0245447	0	0	0	0.000152106	0.0917813	-0.0238696	-0.0532325	0.0113446	-0.0689543	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.57383	0	0	0	0	0	0	0	0	0	0	0	0	-3.4104	0.0281399	0.0169108	-0.00743325	0.0913011	-0.0245447	0	0	0	0.000152106	0.0917813	-0.0238696	-0.0532325	0.0115192	-0.0689543	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.58388	0	0	0	0	0	0	0	0	0	0	0	0	-3.4104	0.0281399	0.0169108	-0.00743325	0.0913011	-0.0245447	0	0	0	0.000152106	0.0917813	-0.0238696	-0.0534071	0.0116937	-0.0689543	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.59384	0	0	0	0	0	0	0	0	0	0	0	0	-3.4104	0.0281399	0.0169108	-0.00743325	0.0913011	-0.0245447	0	0	0	0.000152106	0.0917813	-0.0238696	-0.0534071	0.0116937	-0.0689543	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.60377	0	0	0	0	0	0	0	0	0	0	0	0	-3.4104	0.0281399	0.0169108	-0.00743325	0.0913011	-0.0245447	0	0	0	0.000152106	0.0917813	-0.0238696	-0.0534071	0.0116937	-0.0689543	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.6102	0	0	0	0	0	0	0	0	0	0	0	0	-3.41004	0.0281399	0.0169108	0.00416356	0.0920876	-0.0252048	0	0	0	0.0117973	0.0917813	-0.0238696	-0.0534071	0.0116937	-0.0689543	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.61379	0	0	0	0	0	0	0	0	0	0	0	0	-3.41004	0.0281399	0.0169108	0.00416356	0.0920876	-0.0252048	0	0	0	0.0117973	0.0917813	-0.0238696	-0.0534071	0.0116937	-0.0689543	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.62376	0	0	0	0	0	0	0	0	0	0	0	0	-3.41004	0.0281399	0.0169108	0.00416356	0.0920876	-0.0252048	0	0	0	0.0117973	0.0917813	-0.0238696	-0.0534071	0.0116937	-0.0689543	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.6338	0	0	0	0	0	0	0	0	0	0	0	0	-3.41004	0.0281399	0.0169108	0.00416356	0.0920876	-0.0252048	0	0	0	0.0117973	0.0917813	-0.0238696	-0.0534071	0.0116937	-0.0689543	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.63562	0	0	0	0	0	0	0	0	0	0	0	0	-3.41004	0.031058	0.0172924	-0.00567351	0.267793	0.0194362	0	0	0	0.0117973	0.267376	0.0222313	-0.0534071	0.0116937	-0.0697661	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.64383	0	0	0	0	0	0	0	0	0	0	0	0	-3.41004	0.031058	0.0172924	-0.00567351	0.267793	0.0194362	0	0	0	0.0117973	0.267376	0.0222313	-0.0534071	0.0116937	-0.0697661	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.65385	0	0	0	0	0	0	0	0	0	0	0	0	-3.41004	0.031058	0.0172924	-0.00567351	0.267793	0.0194362	0	0	0	0.0117973	0.267376	0.0222313	-0.0534071	0.0116937	-0.0697661	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.66384	0	0	0	0	0	0	0	0	0	0	0	0	-3.41004	0.031058	0.0172924	-0.00567351	0.267793	0.0194362	0	0	0	0.0117973	0.267376	0.0222313	-0.0534071	0.0116937	-0.0697661	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.67385	0	0	0	0	0	0	0	0	0	0	0	0	-3.41004	0.031058	0.0172924	-0.00567351	0.267793	0.0194362	0	0	0	0.0117973	0.267376	0.0222313	-0.0534071	0.0116937	-0.0697661	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.67896	0	0	0	0	0	0	0	0	0	0	0	0	-3.41067	0.031058	0.0172924	-0.0215222	0.133627	0.0218525	0	0	0	-0.0133895	0.134623	0.0222313	-0.0534071	0.0116937	-0.0697661	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.68377	0	0	0	0	0	0	0	0	0	0	0	0	-3.41067	0.031058	0.0172924	-0.0215222	0.133627	0.0218525	0	0	0	-0.0133895	0.134623	0.0222313	-0.0534071	0.0116937	-0.0697661	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.69385	0	0	0	0	0	0	0	0	0	0	0	0	-3.41067	0.031058	0.0172924	-0.0215222	0.133627	0.0218525	0	0	0	-0.0133895	0.134623	0.0222313	-0.0534071	0.0116937	-0.0697661	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.7038	0	0	0	0	0	0	0	0	0	0	0	0	-3.41067	0.031058	0.0172924	-0.0215222	0.133627	0.0218525	0	0	0	-0.0133895	0.134623	0.0222313	-0.0534071	0.0116937	-0.0697661	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
2.70393	0	0	0	0	0	0	0	0	0	0	0	0	-3.41067	0.0333114	0.0178577	-0.0216071	0.133612	0.0218572	0	0	0	-0.0133895	0.134623	0.0222313	-0.0534071	0.0116937	-0.070403	-850	820	-600	-16	14	-10	0	0	0	0.2	0.2	165	2540	
