time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dx	dy	dz	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.92381	0	0	0	0	0	0	0	0	0	0	0	0	-3.22254	-0.0875543	0.200959	0.00254862	-0.484053	-0.398098	0	0	0	-0.136485	0.0214675	-0.0727616	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
1.93375	0	0	0	0	0	0	0	0	0	0	0	0	-3.22254	-0.0875543	0.200959	0.00254862	-0.484053	-0.398098	0	0	0	-0.136485	0.0216421	-0.0727616	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
1.93818	0	0	0	0	0	0	0	0	0	0	0	0	-3.22254	-0.102241	0.191443	-0.129002	-0.492969	-0.379657	0	0	0	-0.136485	0.0216421	-0.0680499	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
1.94378	0	0	0	0	0	0	0	0	0	0	0	0	-3.22254	-0.102241	0.191443	-0.129002	-0.492969	-0.379657	0	0	0	-0.136485	0.0218166	-0.0680499	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
1.95384	0	0	0	0	0	0	0	0	0	0	0	0	-3.22254	-0.102241	0.191443	-0.129002	-0.492969	-0.379657	0	0	0	-0.136485	0.0218166	-0.0680499	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
1.96385	0	0	0	0	0	0	0	0	0	0	0	0	-3.22254	-0.102241	0.191443	-0.129002	-0.492969	-0.379657	0	0	0	-0.136659	0.0219911	-0.0680499	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
1.97376	0	0	0	0	0	0	0	0	0	0	0	0	-3.22254	-0.102241	0.191443	-0.129002	-0.492969	-0.379657	0	0	0	-0.136834	0.0221657	-0.0680499	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
1.97445	0	0	0	0	0	0	0	0	0	0	0	0	-3.22758	-0.102241	0.191443	-0.0841873	-0.266869	0.0504706	0	0	0	-0.136834	0.0221657	-0.0680499	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
1.98379	0	0	0	0	0	0	0	0	0	0	0	0	-3.22758	-0.102241	0.191443	-0.0841873	-0.266869	0.0504706	0	0	0	-0.136834	0.0223402	-0.0680499	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
1.99381	0	0	0	0	0	0	0	0	0	0	0	0	-3.22758	-0.102241	0.191443	-0.0841873	-0.266869	0.0504706	0	0	0	-0.137008	0.0223402	-0.0680499	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
1.99799	0	0	0	0	0	0	0	0	0	0	0	0	-3.22768	-0.0934647	0.192627	-0.0417058	-0.0794485	0.773291	0	0	0	-0.137008	0.0223402	-0.0719664	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
2.0038	0	0	0	0	0	0	0	0	0	0	0	0	-3.22768	-0.0934647	0.192627	-0.0417058	-0.0794485	0.773291	0	0	0	-0.137008	0.0223402	-0.0719664	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
2.01396	0	0	0	0	0	0	0	0	0	0	0	0	-3.22768	-0.0934647	0.192627	-0.0417058	-0.0794485	0.773291	0	0	0	-0.137183	0.0223402	-0.0719664	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
2.02377	0	0	0	0	0	0	0	0	0	0	0	0	-3.22768	-0.0934647	0.192627	-0.0417058	-0.0794485	0.773291	0	0	0	-0.137183	0.0223402	-0.0719664	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
2.03386	0	0	0	0	0	0	0	0	0	0	0	0	-3.22768	-0.0934647	0.192627	-0.0417058	-0.0794485	0.773291	0	0	0	-0.137183	0.0221657	-0.0719664	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
2.0385	0	0	0	0	0	0	0	0	0	0	0	0	-3.23615	-0.0934647	0.207149	-0.0384636	-0.0301642	0.0389409	0	0	0	-0.137183	0.0221657	-0.0719664	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
2.04374	0	0	0	0	0	0	0	0	0	0	0	0	-3.23615	-0.0934647	0.207149	-0.0384636	-0.0301642	0.0389409	0	0	0	-0.137357	0.0219911	-0.0719664	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
2.05381	0	0	0	0	0	0	0	0	0	0	0	0	-3.23615	-0.0934647	0.207149	-0.0384636	-0.0301642	0.0389409	0	0	0	-0.137357	0.0218166	-0.0719664	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
2.06377	0	0	0	0	0	0	0	0	0	0	0	0	-3.23615	-0.0934647	0.207149	-0.0384636	-0.0301642	0.0389409	0	0	0	-0.137532	0.0218166	-0.0719664	-800	800	-500	-0	0	-10	0	0	0	0.3	0.2	177	-1	-1	2560	
