time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	x	y	z	dx	dy	dz	dxd	dyd	dzd	dxNED	dyNED	dzNED	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	gravity																								
33,1016	0,078496	-0,328564	120	-56	2566	62	-0,114286	-0,0609478	-0,122312	-2,58566	-0,078496	0,328564	0,114286	0,0609478	0,122312	0	0	0	0,117668	0,0537542	0,122477	0,00837758	0,0188496	-0,0418629	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,1117	0,078496	-0,328564	120	-56	2566	62	-0,114286	-0,0609478	-0,122312	-2,58566	-0,078496	0,328564	0,114286	0,0609478	0,122312	0	0	0	0,117668	0,0537542	0,122477	0,00837758	0,0190241	-0,0418629	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,1217	0,078496	-0,328564	120	-56	2566	62	-0,114286	-0,0609478	-0,122312	-2,58566	-0,078496	0,328564	0,114286	0,0609478	0,122312	0	0	0	0,117668	0,0537542	0,122477	0,00837758	0,018675	-0,0418629	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,129	0,0624557	-0,328967	120	-52	2540	75	-0,114312	-0,0561802	-0,0921168	-2,5761	-0,0624557	0,328967	0,114312	0,0561802	0,0921168	0	0	0	0,117668	0,0486236	0,0921889	0,00837758	0,018675	-0,050056	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,1316	0,0624557	-0,328967	120	-52	2540	75	-0,114312	-0,0561802	-0,0921168	-2,5761	-0,0624557	0,328967	0,114312	0,0561802	0,0921168	0	0	0	0,117668	0,0486236	0,0921889	0,00820305	0,018675	-0,050056	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,1416	0,0624557	-0,328967	120	-52	2540	75	-0,114312	-0,0561802	-0,0921168	-2,5761	-0,0624557	0,328967	0,114312	0,0561802	0,0921168	0	0	0	0,117668	0,0486236	0,0921889	0,00837758	0,0188496	-0,050056	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,1516	0,0624557	-0,328967	120	-52	2540	75	-0,114312	-0,0561802	-0,0921168	-2,5761	-0,0624557	0,328967	0,114312	0,0561802	0,0921168	0	0	0	0,117668	0,0486236	0,0921889	0,00837758	0,018675	-0,050056	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,1616	0,0624557	-0,328967	120	-52	2540	75	-0,114312	-0,0561802	-0,0921168	-2,5761	-0,0624557	0,328967	0,114312	0,0561802	0,0921168	0	0	0	0,117668	0,0486236	0,0921889	0,00855211	0,0185005	-0,050056	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,1637	0,0621514	-0,332062	76	-50	2540	77	-0,0648126	-0,0537741	-0,0917675	-2,57448	-0,0621514	0,332062	0,0648126	0,0537741	0,0917675	0	0	0	0,068195	0,0486236	0,0921889	0,00855211	0,0185005	-0,0514641	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,1716	0,0621514	-0,332062	76	-50	2540	77	-0,0648126	-0,0537741	-0,0917675	-2,57448	-0,0621514	0,332062	0,0648126	0,0537741	0,0917675	0	0	0	0,068195	0,0486236	0,0921889	0,00855211	0,0179769	-0,0514641	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,1816	0,0621514	-0,332062	76	-50	2540	77	-0,0648126	-0,0537741	-0,0917675	-2,57448	-0,0621514	0,332062	0,0648126	0,0537741	0,0917675	0	0	0	0,068195	0,0486236	0,0921889	0,00872665	0,0176278	-0,0514641	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,1916	0,0621514	-0,332062	76	-50	2540	77	-0,0648126	-0,0537741	-0,0917675	-2,57448	-0,0621514	0,332062	0,0648126	0,0537741	0,0917675	0	0	0	0,068195	0,0486236	0,0921889	0,00872665	0,0174533	-0,0514641	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,1934	0,0621514	-0,339458	77	0	2561	77	-0,0660415	0,0388942	-0,116115	-2,57211	-0,0621514	0,339458	0,0660415	-0,0388942	0,116115	0	0	0	0,0648434	-0,0443233	0,114838	0,00872665	0,0174533	-0,0516753	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,2016	0,0621514	-0,339458	77	32	2561	77	-0,0660415	0,0388942	-0,116115	-2,57211	-0,0621514	0,339458	0,0660415	-0,0388942	0,116115	0	0	0	0,0648434	-0,0443233	0,114838	0,00872665	0,0171042	-0,0516753	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,2117	0,0621514	-0,339458	77	32	2561	77	-0,0660415	0,0388942	-0,116115	-2,57211	-0,0621514	0,339458	0,0660415	-0,0388942	0,116115	0	0	0	0,0648434	-0,0443233	0,114838	0,00890118	0,0167552	-0,0516753	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,2216	0,0621514	-0,339458	77	32	2561	77	-0,0660415	0,0388942	-0,116115	-2,57211	-0,0621514	0,339458	0,0660415	-0,0388942	0,116115	0	0	0	0,0648434	-0,0443233	0,114838	0,00890118	0,0165806	-0,0516753	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,2309	0,0627417	-0,342867	77	32	2588	77	-0,0657449	0,038462	-0,147739	-2,57019	-0,0627417	0,342867	0,0657449	-0,038462	0,147739	0	0	0	0,0648434	-0,0443233	0,14649	0,00890118	0,0165806	-0,0518032	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,2316	0,0627417	-0,342867	77	32	2588	77	-0,0657449	0,038462	-0,147739	-2,57019	-0,0627417	0,342867	0,0657449	-0,038462	0,147739	0	0	0	0,0648434	-0,0443233	0,14649	0,00907571	0,0162316	-0,0518032	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,2416	0,0627417	-0,342867	77	32	2588	77	-0,0657449	0,038462	-0,147739	-2,57019	-0,0627417	0,342867	0,0657449	-0,038462	0,147739	0	0	0	0,0648434	-0,0443233	0,14649	0,00907571	0,0158825	-0,0518032	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,2516	0,0627417	-0,342867	77	32	2588	77	-0,0657449	0,038462	-0,147739	-2,57019	-0,0627417	0,342867	0,0657449	-0,038462	0,147739	0	0	0	0,0648434	-0,0443233	0,14649	0,00872665	0,015708	-0,0518032	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,2559	0,0627417	-0,348354	70	-18	2587	79	-0,0580992	-0,0250458	-0,146627	-2,56792	-0,0627417	0,348354	0,0580992	0,0250458	0,146627	0	0	0	0,0604961	0,0195773	0,14649	0,00872665	0,015708	-0,0527477	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,2616	0,0627417	-0,348354	70	-24	2587	79	-0,0580992	-0,0250458	-0,146627	-2,56792	-0,0627417	0,348354	0,0580992	0,0250458	0,146627	0	0	0	0,0604961	0,0195773	0,14649	0,00855211	0,015708	-0,0527477	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,2717	0,0627417	-0,348354	70	-24	2587	79	-0,0580992	-0,0250458	-0,146627	-2,56792	-0,0627417	0,348354	0,0580992	0,0250458	0,146627	0	0	0	0,0604961	0,0195773	0,14649	0,00785398	0,015708	-0,0527477	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,2817	0,0627417	-0,348354	70	-24	2587	79	-0,0580992	-0,0250458	-0,146627	-2,56792	-0,0627417	0,348354	0,0580992	0,0250458	0,146627	0	0	0	0,0604961	0,0195773	0,14649	0,00767945	0,0162316	-0,0527477	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,2916	0,0627417	-0,348354	70	-24	2587	79	-0,0580992	-0,0250458	-0,146627	-2,56792	-0,0627417	0,348354	0,0580992	0,0250458	0,146627	0	0	0	0,0604961	0,0195773	0,14649	0,00750492	0,0174533	-0,0527477	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,296	0,060007	-0,35335	65	-74	2631	81	-0,0529556	-0,115956	-0,198201	-2,5669	-0,060007	0,35335	0,0529556	0,115956	0,198201	0	0	0	0,0604961	0,10935	0,199792	0,00750492	0,0174533	-0,0544393	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,3016	0,060007	-0,35335	65	-106	2631	81	-0,0529556	-0,115956	-0,198201	-2,5669	-0,060007	0,35335	0,0529556	0,115956	0,198201	0	0	0	0,0604961	0,10935	0,199792	0,00733038	0,0181514	-0,0544393	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,3116	0,060007	-0,35335	65	-106	2631	81	-0,0529556	-0,115956	-0,198201	-2,5669	-0,060007	0,35335	0,0529556	0,115956	0,198201	0	0	0	0,0604961	0,10935	0,199792	0,00715585	0,0197222	-0,0544393	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,3216	0,060007	-0,35335	65	-106	2631	81	-0,0529556	-0,115956	-0,198201	-2,5669	-0,060007	0,35335	0,0529556	0,115956	0,198201	0	0	0	0,0604961	0,10935	0,199792	0,00680678	0,020944	-0,0544393	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,3241	0,0493125	-0,354655	47	-106	2630	89	-0,0329442	-0,115755	-0,19764	-2,56362	-0,0493125	0,354655	0,0329442	0,115755	0,19764	0	0	0	0,0408883	0,10935	0,199792	0,00680678	0,020944	-0,059577	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,3316	0,0493125	-0,354655	47	-106	2630	89	-0,0329442	-0,115755	-0,19764	-2,56362	-0,0493125	0,354655	0,0329442	0,115755	0,19764	0	0	0	0,0408883	0,10935	0,199792	0,00680678	0,0214675	-0,059577	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,3416	0,0493125	-0,354655	47	-106	2630	89	-0,0329442	-0,115755	-0,19764	-2,56362	-0,0493125	0,354655	0,0329442	0,115755	0,19764	0	0	0	0,0408883	0,10935	0,199792	0,00663225	0,0214675	-0,059577	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,3516	0,0493125	-0,354655	47	-106	2630	89	-0,0329442	-0,115755	-0,19764	-2,56362	-0,0493125	0,354655	0,0329442	0,115755	0,19764	0	0	0	0,0408883	0,10935	0,199792	0,00628319	0,0214675	-0,059577	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,3554	0,0482804	-0,362581	78	-56	2677	89	-0,0676329	-0,0473923	-0,253269	-2,56138	-0,0482804	0,362581	0,0676329	0,0473923	0,253269	0	0	0	0,0716064	0,037743	0,253798	0,00628319	0,0214675	-0,0596511	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,3616	0,0482804	-0,362581	78	-44	2677	89	-0,0676329	-0,0473923	-0,253269	-2,56138	-0,0482804	0,362581	0,0676329	0,0473923	0,253269	0	0	0	0,0716064	0,037743	0,253798	0,00593412	0,020944	-0,0596511	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,3717	0,0482804	-0,362581	78	-44	2677	89	-0,0676329	-0,0473923	-0,253269	-2,56138	-0,0482804	0,362581	0,0676329	0,0473923	0,253269	0	0	0	0,0716064	0,037743	0,253798	0,00593412	0,0204204	-0,0596511	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,3817	0,0482804	-0,362581	78	-44	2678	89	-0,0676329	-0,0473923	-0,253269	-2,56138	-0,0482804	0,362581	0,0676329	0,0473923	0,253269	0	0	0	0,0716064	0,037743	0,253798	0,00575959	0,0202458	-0,0596511	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,3916	0,0482804	-0,362581	78	-44	2678	89	-0,0676329	-0,0473923	-0,253269	-2,56138	-0,0482804	0,362581	0,0676329	0,0473923	0,253269	0	0	0	0,0716064	0,037743	0,253798	0,00541052	0,0190241	-0,0596511	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,3952	0,0493125	-0,362581	28	6	2678	89	0,10113	0,0378851	-0,254021	-2,56362	-0,0493125	0,362581	-0,10113	-0,0378851	0,254021	0	0	0	-0,102127	-0,0366874	0,253798	0,00541052	0,0190241	-0,0596511	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,4016	0,0493125	-0,362581	-22	31	2678	89	0,10113	0,0378851	-0,254021	-2,56362	-0,0493125	0,362581	-0,10113	-0,0378851	0,254021	0	0	0	-0,102127	-0,0366874	0,253798	0,00506145	0,0178024	-0,0596511	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,4116	0,0493125	-0,362581	-72	31	2678	89	0,10113	0,0378851	-0,254021	-2,56362	-0,0493125	0,362581	-0,10113	-0,0378851	0,254021	0	0	0	-0,102127	-0,0366874	0,253798	0,00418879	0,0164061	-0,0596511	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,4216	0,0493125	-0,362581	-73	31	2678	89	0,10113	0,0378851	-0,254021	-2,56362	-0,0493125	0,362581	-0,10113	-0,0378851	0,254021	0	0	0	-0,102127	-0,0366874	0,253798	0,00401426	0,0158825	-0,0596511	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,4243	0,0675534	-0,378656	-23	-19	2678	79	-0,0311539	-0,0435402	-0,253265	-2,56769	-0,0675534	0,378656	0,0311539	0,0435402	0,253265	0	0	0	0,0342316	0,037743	0,253798	0,00401426	0,0158825	-0,0532808	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,4316	0,0675534	-0,378656	27	-41	2678	79	-0,0311539	-0,0435402	-0,253265	-2,56769	-0,0675534	0,378656	0,0311539	0,0435402	0,253265	0	0	0	0,0342316	0,037743	0,253798	0,00383972	0,0155334	-0,0532808	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,4416	0,0675534	-0,378656	46	-41	2678	79	-0,0311539	-0,0435402	-0,253265	-2,56769	-0,0675534	0,378656	0,0311539	0,0435402	0,253265	0	0	0	0,0342316	0,037743	0,253798	0,00401426	0,0155334	-0,0532808	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,4516	0,0675534	-0,378656	46	-41	2678	79	-0,0311539	-0,0435402	-0,253265	-2,56769	-0,0675534	0,378656	0,0311539	0,0435402	0,253265	0	0	0	0,0342316	0,037743	0,253798	0,00418879	0,0153589	-0,0532808	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,4601	0,0675534	-0,381525	38	-91	2728	79	-0,022576	-0,198625	-0,326473	-2,56769	-0,0675534	0,381525	0,022576	0,198625	0,326473	0	0	0	0,0342316	0,192037	0,329387	0,00418879	0,0153589	-0,0532808	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,4616	0,0675534	-0,381525	38	-141	2740	79	-0,022576	-0,198625	-0,326473	-2,56769	-0,0675534	0,381525	0,022576	0,198625	0,326473	0	0	0	0,0342316	0,192037	0,329387	0,00436332	0,015708	-0,0532808	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,4716	0,0675534	-0,381525	38	-181	2740	79	-0,022576	-0,198625	-0,326473	-2,56769	-0,0675534	0,381525	0,022576	0,198625	0,326473	0	0	0	0,0342316	0,192037	0,329387	0,00453786	0,0164061	-0,0532808	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,4816	0,0675534	-0,381525	38	-181	2740	79	-0,022576	-0,198625	-0,326473	-2,56769	-0,0675534	0,381525	0,022576	0,198625	0,326473	0	0	0	0,0342316	0,192037	0,329387	0,00331613	0,0178024	-0,0532808	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,4898	0,0586447	-0,393314	75	-182	2690	87	-0,0636499	-0,199714	-0,201061	-2,56096	-0,0586447	0,393314	0,0636499	0,199714	0,201061	0	0	0	0,0756079	0,192037	0,204372	0,00331613	0,0178024	-0,0581066	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,4917	0,0586447	-0,393314	75	-182	2640	87	-0,0636499	-0,199714	-0,201061	-2,56096	-0,0586447	0,393314	0,0636499	0,199714	0,201061	0	0	0	0,0756079	0,192037	0,204372	0,00226893	0,018326	-0,0581066	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,5016	0,0586447	-0,393314	75	-182	2633	87	-0,0636499	-0,199714	-0,201061	-2,56096	-0,0586447	0,393314	0,0636499	0,199714	0,201061	0	0	0	0,0756079	0,192037	0,204372	-0,000174533	0,0193732	-0,0581066	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,5116	0,0586447	-0,393314	75	-182	2633	87	-0,0636499	-0,199714	-0,201061	-2,56096	-0,0586447	0,393314	0,0636499	0,199714	0,201061	0	0	0	0,0756079	0,192037	0,204372	-0,00244346	0,0202458	-0,0581066	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,5216	0,0586447	-0,393314	75	-182	2633	87	-0,0636499	-0,199714	-0,201061	-2,56096	-0,0586447	0,393314	0,0636499	0,199714	0,201061	0	0	0	0,0756079	0,192037	0,204372	-0,00349066	0,0200713	-0,0581066	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,5254	0,0533676	-0,399376	77	-172	2683	91	-0,0657663	-0,188767	-0,325437	-2,55872	-0,0533676	0,399376	0,0657663	0,188767	0,325437	0	0	0	0,0756079	0,177918	0,329387	-0,00349066	0,0200713	-0,0610227	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,5316	0,0533676	-0,399376	77	-172	2733	91	-0,0657663	-0,188767	-0,325437	-2,55872	-0,0533676	0,399376	0,0657663	0,188767	0,325437	0	0	0	0,0756079	0,177918	0,329387	-0,00349066	0,0195477	-0,0610227	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,5416	0,0533676	-0,399376	77	-172	2739	91	-0,0657663	-0,188767	-0,325437	-2,55872	-0,0533676	0,399376	0,0657663	0,188767	0,325437	0	0	0	0,0756079	0,177918	0,329387	-0,00331613	0,0178024	-0,0610227	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,5516	0,0533676	-0,399376	77	-172	2739	91	-0,0657663	-0,188767	-0,325437	-2,55872	-0,0533676	0,399376	0,0657663	0,188767	0,325437	0	0	0	0,0756079	0,177918	0,329387	-0,00331613	0,0148353	-0,0610227	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,5588	0,0518457	-0,419736	66	-127	2689	93	-0,0534277	-0,138694	-0,215387	-2,55675	-0,0518457	0,419736	0,0534277	0,138694	0,215387	0	0	0	0,0610817	0,13192	0,217597	-0,00331613	0,0148353	-0,062621	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,5616	0,0518457	-0,419736	66	-127	2646	93	-0,0534277	-0,138694	-0,215387	-2,55675	-0,0518457	0,419736	0,0534277	0,138694	0,215387	0	0	0	0,0610817	0,13192	0,217597	-0,00331613	0,0118682	-0,062621	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,5716	0,0518457	-0,419736	66	-127	2646	93	-0,0534277	-0,138694	-0,215387	-2,55675	-0,0518457	0,419736	0,0534277	0,138694	0,215387	0	0	0	0,0610817	0,13192	0,217597	-0,00331613	0,0102974	-0,062621	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,5816	0,0518457	-0,419736	66	-127	2646	93	-0,0534277	-0,138694	-0,215387	-2,55675	-0,0518457	0,419736	0,0534277	0,138694	0,215387	0	0	0	0,0610817	0,13192	0,217597	-0,00296706	0,00802851	-0,062621	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,591	0,0475643	-0,427005	65	-77	2647	96	-0,052934	-0,0479094	-0,217063	-2,55471	-0,0475643	0,427005	0,052934	0,0479094	0,217063	0	0	0	0,0551551	0,0426994	0,217597	-0,00296706	0,00802851	-0,064492	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,5916	0,0475643	-0,427005	65	-45	2647	96	-0,052934	-0,0479094	-0,217063	-2,55471	-0,0475643	0,427005	0,052934	0,0479094	0,217063	0	0	0	0,0551551	0,0426994	0,217597	-0,0020944	0,00558505	-0,064492	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,6016	0,0475643	-0,427005	65	-45	2647	96	-0,052934	-0,0479094	-0,217063	-2,55471	-0,0475643	0,427005	0,052934	0,0479094	0,217063	0	0	0	0,0551551	0,0426994	0,217597	-0,00174533	0,00383972	-0,064492	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,6116	0,0475643	-0,427005	65	-45	2647	96	-0,052934	-0,0479094	-0,217063	-2,55471	-0,0475643	0,427005	0,052934	0,0479094	0,217063	0	0	0	0,0551551	0,0426994	0,217597	-0,00174533	0,00331613	-0,064492	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,6216	0,0475643	-0,427005	65	-45	2647	96	-0,052934	-0,0479094	-0,217063	-2,55471	-0,0475643	0,427005	0,052934	0,0479094	0,217063	0	0	0	0,0551551	0,0426994	0,217597	-0,00174533	0,00174533	-0,064492	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,6219	0,0474386	-0,430961	37	-76	2597	96	-0,0210704	-0,0825615	-0,122668	-2,55387	-0,0474386	0,430961	0,0210704	0,0825615	0,122668	0	0	0	0,0261202	0,0808318	0,122848	-0,00174533	0,00174533	-0,0644973	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,6316	0,0474386	-0,430961	37	-76	2567	96	-0,0210704	-0,0825615	-0,122668	-2,55387	-0,0474386	0,430961	0,0210704	0,0825615	0,122668	0	0	0	0,0261202	0,0808318	0,122848	-0,00191986	0,000872665	-0,0644973	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,6417	0,0474386	-0,430961	37	-76	2567	96	-0,0210704	-0,0825615	-0,122668	-2,55387	-0,0474386	0,430961	0,0210704	0,0825615	0,122668	0	0	0	0,0261202	0,0808318	0,122848	-0,00174533	0,000523599	-0,0644973	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,6516	0,0474386	-0,430961	37	-76	2567	96	-0,0210704	-0,0825615	-0,122668	-2,55387	-0,0474386	0,430961	0,0210704	0,0825615	0,122668	0	0	0	0,0261202	0,0808318	0,122848	-0,00174533	0,000349066	-0,0644973	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,6576	0,04507	-0,433612	36	-76	2567	98	-0,0201374	-0,0823543	-0,122785	-2,55309	-0,04507	0,433612	0,0201374	0,0823543	0,122785	0	0	0	0,025265	0,0808318	0,122848	-0,00174533	0,000349066	-0,0654644	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,6616	0,04507	-0,433612	36	-76	2567	98	-0,0201374	-0,0823543	-0,122785	-2,55309	-0,04507	0,433612	0,0201374	0,0823543	0,122785	0	0	0	0,025265	0,0808318	0,122848	-0,0015708	0	-0,0654644	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,6716	0,04507	-0,433612	36	-76	2567	98	-0,0201374	-0,0823543	-0,122785	-2,55309	-0,04507	0,433612	0,0201374	0,0823543	0,122785	0	0	0	0,025265	0,0808318	0,122848	-0,0010472	0,000349066	-0,0654644	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,6816	0,04507	-0,433612	36	-76	2567	98	-0,0201374	-0,0823543	-0,122785	-2,55309	-0,04507	0,433612	0,0201374	0,0823543	0,122785	0	0	0	0,025265	0,0808318	0,122848	-0,000523599	0,00122173	-0,0654644	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,6885	0,0416847	-0,438667	20	-78	2536	100	-0,00294923	-0,0844391	-0,0858117	-2,55278	-0,0416847	0,438667	0,00294923	0,0844391	0,0858117	0	0	0	0,00852475	0,0839525	0,0859163	-0,000523599	0,00122173	-0,0667719	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,6916	0,0416847	-0,438667	20	-78	2536	100	-0,00294923	-0,0844391	-0,0858117	-2,55278	-0,0416847	0,438667	0,00294923	0,0844391	0,0858117	0	0	0	0,00852475	0,0839525	0,0859163	-0,000523599	0,0015708	-0,0667719	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,7016	0,0416847	-0,438667	20	-78	2536	100	-0,00294923	-0,0844391	-0,0858117	-2,55278	-0,0416847	0,438667	0,00294923	0,0844391	0,0858117	0	0	0	0,00852475	0,0839525	0,0859163	-0,000174533	0,00244346	-0,0667719	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,7116	0,0416847	-0,438667	20	-78	2536	100	-0,00294923	-0,0844391	-0,0858117	-2,55278	-0,0416847	0,438667	0,00294923	0,0844391	0,0858117	0	0	0	0,00852475	0,0839525	0,0859163	-0,000174533	0,00279253	-0,0667719	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,7209	0,0391873	-0,441136	20	-78	2583	100	-0,00287928	-0,0847309	-0,141315	-2,55275	-0,0391873	0,441136	0,00287928	0,0847309	0,141315	0	0	0	0,00852475	0,0839525	0,141551	-0,000174533	0,00279253	-0,0673609	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,7216	0,0391873	-0,441136	20	-78	2583	100	-0,00287928	-0,0847309	-0,141315	-2,55275	-0,0391873	0,441136	0,00287928	0,0847309	0,141315	0	0	0	0,00852475	0,0839525	0,141551	0	0,00296706	-0,0673609	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,7316	0,0391873	-0,441136	20	-78	2583	100	-0,00287928	-0,0847309	-0,141315	-2,55275	-0,0391873	0,441136	0,00287928	0,0847309	0,141315	0	0	0	0,00852475	0,0839525	0,141551	0	0,00331613	-0,0673609	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,7416	0,0391873	-0,441136	20	-78	2583	100	-0,00287928	-0,0847309	-0,141315	-2,55275	-0,0391873	0,441136	0,00287928	0,0847309	0,141315	0	0	0	0,00852475	0,0839525	0,141551	0	0,00331613	-0,0673609	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,7516	0,0391873	-0,441136	20	-78	2583	100	-0,00287928	-0,0847309	-0,141315	-2,55275	-0,0391873	0,441136	0,00287928	0,0847309	0,141315	0	0	0	0,00852475	0,0839525	0,141551	0	0,00349066	-0,0673609	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,7548	0,0390935	-0,447306	24	-79	2533	101	-0,00652154	-0,0848639	-0,079688	-2,55235	-0,0390935	0,447306	0,00652154	0,0848639	0,079688	0	0	0	0,0122136	0,0839525	0,0799837	0	0,00349066	-0,0675206	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,7616	0,0390935	-0,447306	24	-79	2530	101	-0,00652154	-0,0848639	-0,079688	-2,55235	-0,0390935	0,447306	0,00652154	0,0848639	0,079688	0	0	0	0,0122136	0,0839525	0,0799837	0	0,00383972	-0,0675206	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
33,7716	0,0390935	-0,447306	24	-79	2530	101	-0,00652154	-0,0848639	-0,079688	-2,55235	-0,0390935	0,447306	0,00652154	0,0848639	0,079688	0	0	0	0,0122136	0,0839525	0,0799837	0	0,00418879	-0,0675206	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
