time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dxr	dyr	dzr	dxk	dyk	dzk	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.78017	0	0	0	0	0	0	0	0	0	0	0	0	-3.1898	-0.190069	0.313319	-3.19087	-0.190663	0.345143	-0.02146	-0.0148834	-0.23933	0.0278486	0.0107846	0.0369706	0	0	0	-0.174358	0.0136136	-0.0308939	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.78786	0	0	0	0	0	0	0	0	0	0	0	0	-3.1898	-0.190069	0.313319	-3.19064	-0.190582	0.343232	-0.02146	-0.0148834	-0.23933	0.0265533	0.010605	0.0274892	0	0	0	-0.174358	0.0136136	-0.0308939	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.79788	0	0	0	0	0	0	0	0	0	0	0	0	-3.1898	-0.190069	0.313319	-3.19037	-0.190485	0.341458	-0.02146	-0.0148834	-0.23933	0.0253014	0.01041	0.0190288	0	0	0	-0.174358	0.0136136	-0.0308939	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.80434	0	0	0	0	0	0	0	0	0	0	0	0	-3.1898	-0.189489	0.313319	-3.19021	-0.190358	0.339891	0.0103778	0.0199768	-0.0280335	0.0244015	0.0105921	0.0139693	0	0	0	-0.174358	0.0136136	-0.0311286	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.80791	0	0	0	0	0	0	0	0	0	0	0	0	-3.1898	-0.189489	0.313319	-3.19012	-0.190266	0.338395	0.0103778	0.0199768	-0.0280335	0.0235418	0.0107407	0.00934434	0	0	0	-0.174358	0.0136136	-0.0311286	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.81788	0	0	0	0	0	0	0	0	0	0	0	0	-3.1898	-0.189489	0.313319	-3.18991	-0.190118	0.337043	0.0103778	0.0199768	-0.0280335	0.0222095	0.0108858	0.00312306	0	0	0	-0.174358	0.0136136	-0.0311286	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.82798	0	0	0	0	0	0	0	0	0	0	0	0	-3.1898	-0.189489	0.313319	-3.18971	-0.189976	0.335726	0.0103778	0.0199768	-0.0280335	0.0210888	0.0109894	-0.00159815	0	0	0	-0.174358	0.0136136	-0.0311286	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.83792	0	0	0	0	0	0	0	0	0	0	0	0	-3.1898	-0.189489	0.313319	-3.18954	-0.189842	0.334441	0.0103778	0.0199768	-0.0280335	0.0199545	0.0110624	-0.00594971	0	0	0	-0.174358	0.0136136	-0.0311286	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.84787	0	0	0	0	0	0	0	0	0	0	0	0	-3.1898	-0.189489	0.313319	-3.18938	-0.189714	0.333188	0.0103778	0.0199768	-0.0280335	0.0187865	0.0111097	-0.010054	0	0	0	-0.174358	0.0136136	-0.0311286	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.84934	0	0	0	0	0	0	0	0	0	0	0	0	-3.18956	-0.187991	0.313319	-3.18938	-0.189652	0.332073	0.0120776	-0.0348165	-0.0275869	0.018221	0.0110031	-0.0120224	0	0	0	-0.174358	0.0136136	-0.0316926	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.85788	0	0	0	0	0	0	0	0	0	0	0	0	-3.18956	-0.187991	0.313319	-3.18924	-0.189522	0.330953	0.0120776	-0.0348165	-0.0275869	0.0169839	0.0108988	-0.0168255	0	0	0	-0.174358	0.0136136	-0.0316926	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.86792	0	0	0	0	0	0	0	0	0	0	0	0	-3.18956	-0.187991	0.313319	-3.18909	-0.189385	0.329848	0.0120776	-0.0348165	-0.0275869	0.0159296	0.0107712	-0.0203549	0	0	0	-0.174358	0.0136136	-0.0316926	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.87371	0	0	0	0	0	0	0	0	0	0	0	0	-3.18956	-0.186418	0.312702	-3.18903	-0.188966	0.32883	0.00533833	0.218111	-0.0298432	0.0151334	0.0127105	-0.0225646	0	0	0	-0.174358	0.0136136	-0.0320908	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
