time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dx	dy	dz	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.70215	0	0	0	0	0	0	0	0	0	0	0	0	-3.26321	-0.277659	0.197123	0.0344927	-0.501425	0.276794	0	0	0	-0.102974	0.0228638	-0.0496578	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.70306	0	0	0	0	0	0	0	0	0	0	0	0	-3.26247	-0.321314	0.22179	0.109494	-0.4987	0.268889	0	0	0	-0.102974	0.0228638	-0.0365852	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.71211	0	0	0	0	0	0	0	0	0	0	0	0	-3.26247	-0.321314	0.22179	0.109494	-0.4987	0.268889	0	0	0	-0.103149	0.0228638	-0.0365852	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.72214	0	0	0	0	0	0	0	0	0	0	0	0	-3.26247	-0.321314	0.22179	0.109494	-0.4987	0.268889	0	0	0	-0.103149	0.0228638	-0.0365852	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.73211	0	0	0	0	0	0	0	0	0	0	0	0	-3.26247	-0.321314	0.22179	0.109494	-0.4987	0.268889	0	0	0	-0.103323	0.0230383	-0.0365852	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.73374	0	0	0	0	0	0	0	0	0	0	0	0	-3.26219	-0.321314	0.22179	-0.00983002	-0.312405	-0.0225656	0	0	0	-0.103323	0.0230383	-0.0365852	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.74218	0	0	0	0	0	0	0	0	0	0	0	0	-3.26219	-0.321314	0.22179	-0.00983002	-0.312405	-0.0225656	0	0	0	-0.103498	0.0230383	-0.0365852	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.75225	0	0	0	0	0	0	0	0	0	0	0	0	-3.26219	-0.321314	0.22179	-0.00983002	-0.312405	-0.0225656	0	0	0	-0.103498	0.0232129	-0.0365852	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.76222	0	0	0	0	0	0	0	0	0	0	0	0	-3.26219	-0.321314	0.22179	-0.00983002	-0.312405	-0.0225656	0	0	0	-0.103498	0.0232129	-0.0365852	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.77164	0	0	0	0	0	0	0	0	0	0	0	0	-3.26219	-0.318038	0.217047	-0.0215775	-0.202006	-0.0238526	0	0	0	-0.103498	0.0232129	-0.0376366	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
