time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	ex	ey	ez	dex	dey	dez	cumulx	cumuly	cumulz	x	y	z	xp	yp	zp	xgoal	ygoal	zgoal	dxr	dyr	dzr	dxd	dyd	dzd	pitch	roll	yaw	kpx	kpy	kpz	kix	kiy	kiz	kdx	kdy	kdz	ktg	dist	step	pitchoff	ke1	ke2	gravity
1.74454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70155	-0.245655	0.0960364	0	0	0	0	0	0	0.0149476	0.0742828	0.0524328	0	0	0	0.0394444	0.0296706	-0.0178573	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.7485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70155	-0.245655	0.0960364	0	0	0	0	0	0	0.0149476	0.0742828	0.0524328	0	0	0	0.0394444	0.0296706	-0.0178573	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.75853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70155	-0.245655	0.0960364	0	0	0	0	0	0	0.0149476	0.074292	0.0524198	0	0	0	0.0394444	0.0298451	-0.0178573	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.7685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70155	-0.245655	0.0960364	0	0	0	0	0	0	0.0149571	0.0742919	0.0524172	0	0	0	0.0392699	0.0298451	-0.0178573	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.77856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70155	-0.245655	0.0960364	0	0	0	0	0	0	0.0149666	0.0742918	0.0524146	0	0	0	0.0390954	0.0298451	-0.0178573	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.78174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70096	-0.247987	0.0960364	0	0	0	0	0	0	0.0176629	-0.0798991	0.0571233	0	0	0	0.0390954	0.0298451	-0.0171657	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.78849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70096	-0.247987	0.0960364	0	0	0	0	0	0	0.0176629	-0.0798891	0.0571372	0	0	0	0.0390954	0.0300197	-0.0171657	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.79852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70096	-0.247987	0.0960364	0	0	0	0	0	0	0.0176725	-0.0798892	0.0571342	0	0	0	0.0389208	0.0300197	-0.0171657	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.80846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70096	-0.247987	0.0960364	0	0	0	0	0	0	0.0176725	-0.0798792	0.0571481	0	0	0	0.0389208	0.0301942	-0.0171657	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.81124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70096	-0.248701	0.0932281	0	0	0	0	0	0	0.0158694	-0.033515	-0.120791	0	0	0	0.0389208	0.0301942	-0.0170271	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.81847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70096	-0.248701	0.0932281	0	0	0	0	0	0	0.0158482	-0.033494	-0.120799	0	0	0	0.0387463	0.0300197	-0.0170271	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.82853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70096	-0.248701	0.0932281	0	0	0	0	0	0	0.0158482	-0.033494	-0.120799	0	0	0	0.0387463	0.0300197	-0.0170271	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.8385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70096	-0.248701	0.0932281	0	0	0	0	0	0	0.0158269	-0.0334941	-0.120802	0	0	0	0.0385718	0.0300197	-0.0170271	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.84849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70096	-0.248701	0.0932281	0	0	0	0	0	0	0.0158269	-0.0335152	-0.120796	0	0	0	0.0385718	0.0301942	-0.0170271	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.85042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70056	-0.248701	0.0932281	0	0	0	0	0	0	0.0158269	-0.0335152	-0.120796	0	0	0	0.0385718	0.0301942	-0.0170271	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.85851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70056	-0.248701	0.0932281	0	0	0	0	0	0	0.0158269	-0.0335152	-0.120796	0	0	0	0.0385718	0.0301942	-0.0170271	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.86849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70056	-0.248701	0.0932281	0	0	0	0	0	0	0.0158482	-0.0335151	-0.120794	0	0	0	0.0387463	0.0301942	-0.0170271	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.87658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.69964	-0.249073	0.0778715	0	0	0	0	0	0	0.0577258	-0.045056	-0.517503	0	0	0	0.0387463	0.0301942	-0.0167578	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.87846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.69964	-0.249073	0.0778715	0	0	0	0	0	0	0.0577258	-0.045056	-0.517503	0	0	0	0.0387463	0.0301942	-0.0167578	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.88852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.69964	-0.249073	0.0778715	0	0	0	0	0	0	0.0577258	-0.045056	-0.517503	0	0	0	0.0387463	0.0301942	-0.0167578	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.89852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.69964	-0.249073	0.0778715	0	0	0	0	0	0	0.0577258	-0.045056	-0.517503	0	0	0	0.0387463	0.0301942	-0.0167578	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.9086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.69964	-0.249073	0.0778715	0	0	0	0	0	0	0.0577258	-0.0451463	-0.517495	0	0	0	0.0387463	0.0303687	-0.0167578	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.91363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.69861	-0.249073	0.0730889	0	0	0	0	0	0	0.0378297	-0.0837826	0.0209492	0	0	0	0.0387463	0.0303687	-0.0167578	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.91846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.69861	-0.249073	0.0730889	0	0	0	0	0	0	0.0378329	-0.0837865	0.0209279	0	0	0	0.0385718	0.0301942	-0.0167578	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.92847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.69861	-0.249073	0.0730889	0	0	0	0	0	0	0.0378329	-0.0837901	0.0209133	0	0	0	0.0385718	0.0300197	-0.0167578	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
