time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dx	dy	dz	dxd	dyd	dzd	dxk	dyk	dzk	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
18.5345	-1.86137	0.00228295	-2	-1	2529	1	0.172518	-0.00166469	0.0623548	2.31628	-0.0930998	0.0168106	-3.90372	0.0243891	-0.00147227	-3.9034	0.0276611	-0.00228295	0.0615915	-0.067105	0.167838	0.0274821	0.00166469	-0.0623548	0.2	0	0	-0.053058	-0.000872665	-0.000789145	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.5445	-1.85862	0.00323943	-1	0	2531	1	0.171073	0.00094638	0.0582539	2.31799	-0.0930904	0.0173918	-3.90372	0.0243891	-0.00147227	-3.90253	0.026984	-0.00323943	0.0703153	-0.0671998	0.164336	0.0289267	-0.00094638	-0.0582539	0.2	0	0	-0.0521853	-0.000872665	-0.000789145	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.5544	-1.85636	0.00393153	0	3	2533	1	0.170135	0.00313996	0.0537919	2.31969	-0.093059	0.0179287	-3.90372	0.0243891	-0.00147227	-3.90183	0.0263515	-0.00393153	0.0784522	-0.0672844	0.160575	0.0298645	-0.00313996	-0.0537919	0.2	0	0	-0.0497419	-0.000872665	-0.000789145	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.5551	-1.85511	0.00436308	-5	8	2536	4	0.175475	0.00801412	0.0488092	2.3198	-0.0930541	0.0179589	-3.90372	0.0224998	-0.00147227	-3.90158	0.0251308	-0.00436308	0.0422641	-0.189254	0.17381	0.0245255	-0.00801412	-0.0488092	0.2	0	0	-0.0497419	-0.000872665	-0.0028649	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.5644	-1.85417	0.00459989	-7	11	2538	4	0.177706	0.0119344	0.0438963	2.32146	-0.0929422	0.0183705	-3.90372	0.0224998	-0.00147227	-3.90143	0.0239885	-0.00459989	0.0511857	-0.189282	0.171364	0.0222943	-0.0119344	-0.0438963	0.2	0	0	-0.0485202	-0.000872665	-0.0028649	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.5744	-1.85335	0.00467449	-8	15	2541	4	0.1784	0.0151807	0.0390308	2.32325	-0.0927902	0.0187612	-3.90372	0.0224998	-0.00147227	-3.9013	0.0229348	-0.00467449	0.0597722	-0.189281	0.168562	0.0216004	-0.0151807	-0.0390308	0.2	0	0	-0.0472984	-0.000872665	-0.0028649	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.5844	-1.85256	0.00461541	-8	17	2543	4	0.178315	0.0179206	0.0345068	2.32503	-0.0926113	0.0191057	-3.90372	0.0224998	-0.00147227	-3.90118	0.0219722	-0.00461541	0.0681876	-0.189283	0.165335	0.0216854	-0.0179206	-0.0345068	0.2	0	0	-0.0471239	-0.0010472	-0.0028649	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.5877	-1.84481	0.00694045	14	19	2539	6	0.155359	0.0197346	0.0431937	2.32554	-0.0925462	0.0192483	-3.89779	0.0181221	-0.00923841	-3.89861	0.0206837	-0.00694045	0.152606	-0.0656267	-0.372858	0.0446413	-0.0197346	-0.0431937	0.2	0	0	-0.0471239	-0.0010472	-0.00401473	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.5945	-1.83845	0.00907593	23	21	2536	6	0.146346	0.0215018	0.0485861	2.32653	-0.0924006	0.0195773	-3.89779	0.0181221	-0.00923841	-3.89651	0.0195592	-0.00907593	0.135465	-0.0644836	-0.379618	0.0536539	-0.0215018	-0.0485861	0.2	0	0	-0.0462512	-0.00139626	-0.00401473	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.6045	-1.83371	0.0110001	25	22	2534	6	0.144172	0.022488	0.0525552	2.32797	-0.092176	0.020102	-3.89779	0.0181221	-0.00923841	-3.89497	0.0185815	-0.0110001	0.118363	-0.0632665	-0.385495	0.0558284	-0.022488	-0.0525552	0.2	0	0	-0.0453786	-0.00174533	-0.00401473	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.6145	-1.83048	0.0127181	23	22	2533	6	0.146429	0.0227631	0.0554939	2.32943	-0.0919491	0.0206551	-3.89779	0.0181221	-0.00923841	-3.89394	0.017745	-0.0127181	0.101416	-0.061973	-0.390504	0.0535707	-0.0227631	-0.0554939	0.2	0	0	-0.0443314	-0.0020944	-0.00401473	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.6231	-1.82292	0.0165937	37	16	2528	15	0.132888	0.016515	0.0645163	2.33058	-0.0918071	0.02121	-3.89198	0.0181221	-0.0235145	-3.8912	0.0178787	-0.0165937	0.150734	0.26051	-0.371688	0.067112	-0.016515	-0.0645163	0.2	0	0	-0.0443314	-0.0020944	-0.010233	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.6245	-1.81733	0.0200555	39	11	2525	15	0.130592	0.0116841	0.0710125	2.33076	-0.0917902	0.0213127	-3.89198	0.0181221	-0.0235145	-3.88915	0.0181386	-0.0200555	0.131706	0.262895	-0.377197	0.0694079	-0.0116841	-0.0710125	0.2	0	0	-0.0436332	-0.00226893	-0.010233	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.6345	-1.81364	0.0231187	36	6	2522	15	0.133679	0.00686715	0.0756216	2.3321	-0.0917216	0.0220686	-3.89198	0.0181221	-0.0235145	-3.88777	0.0184874	-0.0231187	0.112767	0.265163	-0.38172	0.066321	-0.00686715	-0.0756216	0.2	0	0	-0.0427606	-0.00244346	-0.010233	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.6445	-1.81159	0.0258038	30	2	2521	15	0.139749	0.00261389	0.0786174	2.33349	-0.0916955	0.0228514	-3.89198	0.0181221	-0.0235145	-3.88696	0.0189073	-0.0258038	0.0938317	0.267245	-0.385375	0.0602507	-0.00261389	-0.0786174	0.2	0	0	-0.042237	-0.00244346	-0.010233	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.6515	-1.80659	0.0276788	40	-6	2522	22	0.129924	-0.00600261	0.0771567	2.3344	-0.0917377	0.0233931	-3.88783	0.0274756	-0.0244483	-3.88484	0.0209416	-0.0276788	0.169028	0.267744	-0.116428	0.070076	0.00600261	-0.0771567	0.2	0	0	-0.042237	-0.00244346	-0.0149719	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.6545	-1.80297	0.029211	41	-13	2523	22	0.128407	-0.0131258	0.0753022	2.33479	-0.0917773	0.0236206	-3.88783	0.0274756	-0.0244483	-3.88322	0.0228577	-0.029211	0.15998	0.270545	-0.122575	0.0715929	0.0131258	-0.0753022	0.2	0	0	-0.0418879	-0.00244346	-0.0149719	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.6645	-1.80069	0.0304483	39	-19	2524	22	0.130473	-0.0190853	0.0728003	2.3361	-0.0919681	0.0243483	-3.88783	0.0274756	-0.0244483	-3.88211	0.0246459	-0.0304483	0.150665	0.273224	-0.128303	0.0695273	0.0190853	-0.0728003	0.2	0	0	-0.0417134	-0.00244346	-0.0149719	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.6745	-1.79951	0.0314249	35	-23	2525	22	0.134773	-0.0238388	0.0697573	2.33744	-0.0922059	0.0250441	-3.88783	0.0274756	-0.0244483	-3.88141	0.0262985	-0.0314249	0.14115	0.275777	-0.133555	0.0652271	0.0238388	-0.0697573	0.2	0	0	-0.0411898	-0.00244346	-0.0149719	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.6844	-1.79923	0.0321725	29	-27	2527	22	0.140648	-0.0276905	0.0663411	2.33885	-0.0924824	0.0257065	-3.88783	0.0274756	-0.0244483	-3.88106	0.0278095	-0.0321725	0.131559	0.278197	-0.138244	0.0593521	0.0276905	-0.0663411	0.2	0	0	-0.039968	-0.00244346	-0.0149719	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.6854	-1.78861	0.0324729	53	-31	2529	27	0.116995	-0.0314037	0.0622303	2.33896	-0.0925133	0.0257678	-3.876	0.0274756	-0.0244483	-3.87699	0.0291444	-0.0324729	0.209618	0.268872	-0.0341872	0.0830054	0.0314037	-0.0622303	0.2	0	0	-0.039968	-0.00244346	-0.0185666	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.6945	-1.78019	0.0326076	61	-33	2531	27	0.10824	-0.033763	0.057795	2.33994	-0.09282	0.0262928	-3.876	0.0274756	-0.0244483	-3.87373	0.0303471	-0.0326076	0.203105	0.272819	-0.0414556	0.0917599	0.033763	-0.057795	0.2	0	0	-0.0389208	-0.00244346	-0.0185666	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.7045	-1.77399	0.0326101	63	-35	2534	27	0.10615	-0.0356982	0.0532479	2.341	-0.0931761	0.0268239	-3.876	0.0274756	-0.0244483	-3.87129	0.0314198	-0.0326101	0.196284	0.276662	-0.0482816	0.09385	0.0356982	-0.0532479	0.2	0	0	-0.0380482	-0.00244346	-0.0185666	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.7145	-1.76968	0.0325059	61	-37	2536	27	0.108164	-0.0371644	0.0488068	2.34208	-0.0935474	0.0273115	-3.876	0.0274756	-0.0244483	-3.86955	0.0323734	-0.0325059	0.189188	0.280393	-0.0546664	0.0918362	0.0371644	-0.0488068	0.2	0	0	-0.0371755	-0.00244346	-0.0185666	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.7245	-1.76692	0.0323187	57	-38	2538	27	0.112591	-0.0381737	0.0446032	2.34321	-0.0939279	0.0277562	-3.876	0.0274756	-0.0244483	-3.8684	0.0332159	-0.0323187	0.181812	0.283995	-0.0607578	0.0874086	0.0381737	-0.0446032	0.2	0	0	-0.0368264	-0.00226893	-0.0185666	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.7264	-1.7556	0.032279	89	-37	2539	31	0.0806013	-0.0371043	0.0431179	2.34336	-0.0940012	0.0278413	-3.86867	0.0271206	-0.0250492	-3.86421	0.0335349	-0.032279	0.372572	0.154544	-0.123291	0.119399	0.0371043	-0.0431179	0.2	0	0	-0.0368264	-0.00226893	-0.0212667	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.7344	-1.74626	0.0322023	102	-35	2540	31	0.0675723	-0.0359009	0.0410197	2.34391	-0.0942888	0.0281699	-3.86867	0.0271206	-0.0250492	-3.86074	0.0337738	-0.0322023	0.364484	0.162741	-0.136241	0.132428	0.0359009	-0.0410197	0.2	0	0	-0.0363028	-0.00226893	-0.0212667	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.7444	-1.73914	0.0320993	106	-34	2541	31	0.0632247	-0.034493	0.0389081	2.34454	-0.0946337	0.028559	-3.86867	0.0271206	-0.0250492	-3.85809	0.0339535	-0.0320993	0.35581	0.170819	-0.148711	0.136775	0.034493	-0.0389081	0.2	0	0	-0.0359538	-0.00244346	-0.0212667	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.7506	-1.72459	0.0300585	110	-33	2546	40	0.0590486	-0.0334844	0.0279754	2.3449	-0.0948392	0.0287307	-3.85309	0.0271206	-0.0189529	-3.85271	0.0340197	-0.0300585	0.220774	0.151364	0.246435	0.140951	0.0334844	-0.0279754	0.2	0	0	-0.0359538	-0.00244346	-0.0268982	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.7545	-1.71387	0.0280941	110	-31	2551	40	0.0593789	-0.0316018	0.0191719	2.34513	-0.0949626	0.0288056	-3.85309	0.0271206	-0.0189529	-3.84874	0.0340391	-0.0280941	0.225133	0.156622	0.239096	0.140621	0.0316018	-0.0191719	0.2	0	0	-0.0350811	-0.00261799	-0.0268982	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.7645	-1.70616	0.0262443	105	-29	2554	40	0.0646636	-0.0296342	0.0114656	2.34578	-0.0952605	0.0289208	-3.85309	0.0271206	-0.0189529	-3.84588	0.0340214	-0.0262443	0.228928	0.161933	0.231845	0.135336	0.0296342	-0.0114656	0.2	0	0	-0.034383	-0.00296706	-0.0268982	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.7745	-1.70084	0.0245229	97	-27	2558	40	0.0725782	-0.0278888	0.004924	2.34651	-0.0955393	0.02897	-3.85309	0.0271206	-0.0189529	-3.84391	0.0339753	-0.0245229	0.232249	0.167365	0.224569	0.127422	0.0278888	-0.004924	0.2	0	0	-0.0340339	-0.00296706	-0.0268982	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.7844	-1.69737	0.0229402	88	-26	2561	40	0.0819031	-0.0262608	-0.000723518	2.34732	-0.0957997	0.0289629	-3.85309	0.0271206	-0.0189529	-3.84263	0.033912	-0.0229402	0.234946	0.172831	0.217513	0.118097	0.0262608	0.000723518	0.2	0	0	-0.0329867	-0.00331613	-0.0268982	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.7901	-1.69239	0.0232339	86	-30	2559	48	0.0831423	-0.0309482	0.00323266	2.34779	-0.0959744	0.0289811	-3.84828	0.0394993	-0.0244118	-3.84044	0.0358506	-0.0232339	0.232354	0.154421	-0.1559	0.116858	0.0309482	-0.00323266	0.2	0	0	-0.0329867	-0.00331613	-0.032061	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.7945	-1.68927	0.0235892	80	-33	2557	48	0.0896234	-0.0339993	0.00579138	2.34818	-0.0961231	0.0290064	-3.84828	0.0394993	-0.0244118	-3.83896	0.0375929	-0.0235892	0.222219	0.162387	-0.162446	0.110377	0.0339993	-0.00579138	0.2	0	0	-0.031765	-0.00366519	-0.032061	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.8045	-1.68768	0.0239767	71	-36	2556	48	0.0984729	-0.0362692	0.008147	2.34917	-0.0964856	0.0290879	-3.84828	0.0394993	-0.0244118	-3.83809	0.0391487	-0.0239767	0.211837	0.170162	-0.168253	0.101527	0.0362692	-0.008147	0.2	0	0	-0.0305433	-0.00436332	-0.032061	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.8145	-1.68729	0.0243853	61	-37	2555	48	0.108077	-0.0375835	0.0102195	2.35025	-0.0968618	0.0291902	-3.84828	0.0394993	-0.0244118	-3.8377	0.0405288	-0.0243853	0.201343	0.177714	-0.173256	0.0919227	0.0375835	-0.0102195	0.2	0	0	-0.0287979	-0.00488692	-0.032061	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.819	-1.6794	0.0181735	73	-36	2568	57	0.0965415	-0.0360157	-0.0153754	2.35068	-0.0970242	0.0291208	-3.83871	0.0394993	0.00101615	-3.83462	0.0412197	-0.0181735	0.26809	-0.0167236	0.872584	0.103459	0.0360157	0.0153754	0.2	0	0	-0.0287979	-0.00488692	-0.0382404	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.8245	-1.67283	0.0123663	80	-34	2578	57	0.0899365	-0.034009	-0.0345937	2.35118	-0.097212	0.0289298	-3.83871	0.0394993	0.00101615	-3.83206	0.0417493	-0.0123663	0.292943	-0.0109895	0.864649	0.110063	0.034009	0.0345937	0.2	0	0	-0.0280998	-0.00523599	-0.0382404	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.8345	-1.66742	0.00703726	84	-31	2586	57	0.0855	-0.0318885	-0.0506261	2.35203	-0.0975303	0.0284245	-3.83871	0.0394993	0.00101615	-3.82996	0.0421491	-0.00703726	0.315832	-0.00456616	0.856611	0.1145	0.0318885	0.0506261	0.2	0	0	-0.0263545	-0.00558505	-0.0382404	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.8444	-1.66295	0.0021953	87	-29	2592	57	0.0825141	-0.0299292	-0.0636668	2.35286	-0.0978285	0.02779	-3.83871	0.0394993	0.00101615	-3.82822	0.0424413	-0.0021953	0.337203	0.00292138	0.848434	0.117486	0.0299292	0.0636668	0.2	0	0	-0.0251327	-0.00541052	-0.0382404	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.852	-1.65145	0.00379177	105	-27	2582	58	0.064977	-0.0275075	-0.0440913	2.35335	-0.0980361	0.0274574	-3.8288	0.0378524	-0.0162264	-3.82391	0.0423076	-0.00379177	0.330325	-0.00556062	-0.530865	0.135023	0.0275075	0.0440913	0.2	0	0	-0.0251327	-0.00541052	-0.0387455	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.8545	-1.64265	0.00560444	109	-25	2575	58	0.0602369	-0.0250287	-0.0297249	2.3535	-0.0980989	0.0273828	-3.8288	0.0378524	-0.0162264	-3.82061	0.0421521	-0.00560444	0.316941	0.0103429	-0.538892	0.139763	0.0250287	0.0297249	0.2	0	0	-0.0249582	-0.00575959	-0.0387455	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.8645	-1.63636	0.0075117	107	-22	2569	58	0.0620479	-0.0227813	-0.016709	2.35412	-0.0983272	0.0272154	-3.8288	0.0378524	-0.0162264	-3.81826	0.0419908	-0.0075117	0.303233	0.0258539	-0.54621	0.137952	0.0227813	0.016709	0.2	0	0	-0.0240855	-0.00593412	-0.0387455	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.8745	-1.63219	0.00946614	101	-20	2563	58	0.0686049	-0.0206082	-0.00501057	2.3548	-0.098533	0.0271653	-3.8288	0.0378524	-0.0162264	-3.8167	0.0418352	-0.00946614	0.289051	0.0410554	-0.552926	0.131395	0.0206082	0.00501057	0.2	0	0	-0.0235619	-0.00628319	-0.0387455	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.8844	-1.62975	0.0114262	92	-18	2557	58	0.0777337	-0.0185243	0.00556468	2.35558	-0.098717	0.0272206	-3.8288	0.0378524	-0.0162264	-3.8158	0.0416917	-0.0114262	0.274333	0.0561256	-0.559066	0.122266	0.0185243	-0.00556468	0.2	0	0	-0.0232129	-0.00698132	-0.0387455	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.8867	-1.60615	0.0132782	132	-7	2552	73	0.0376103	-0.00738578	0.0156511	2.35566	-0.0987335	0.0272556	-3.80248	0.0263622	-0.0162264	-3.80739	0.0384991	-0.0132782	0.348923	-0.356851	-0.533105	0.16239	0.00738578	-0.0156511	0.2	0	0	-0.0232129	-0.00698132	-0.0491985	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.8945	-1.58718	0.0150867	149	2	2548	73	0.0203067	0.00279187	0.0243902	2.35582	-0.0987116	0.0274473	-3.80248	0.0263622	-0.0162264	-3.80065	0.0355289	-0.0150867	0.353578	-0.335376	-0.543871	0.179693	-0.00279187	-0.0243902	0.2	0	0	-0.0232129	-0.00715585	-0.0491985	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.9045	-1.57255	0.0168355	154	11	2544	73	0.0151104	0.0112979	0.0318881	2.35597	-0.0985993	0.0277643	-3.80248	0.0263622	-0.0162264	-3.79551	0.0328209	-0.0168355	0.35692	-0.313234	-0.554782	0.18489	-0.0112979	-0.0318881	0.2	0	0	-0.0232129	-0.00785398	-0.0491985	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.9145	-1.56162	0.0185097	152	18	2541	73	0.0176275	0.0183701	0.0384125	2.35615	-0.0984159	0.0281478	-3.80248	0.0263622	-0.0162264	-3.79172	0.0303897	-0.0185097	0.359014	-0.290673	-0.565605	0.182373	-0.0183701	-0.0384125	0.2	0	0	-0.0230383	-0.00820305	-0.0491985	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.9193	-1.54768	0.0200042	150	26	2539	73	0.0199214	0.0261682	0.0433906	2.35624	-0.098289	0.0283581	-3.79269	0.0247408	-0.0162264	-3.78678	0.0277378	-0.0200042	0.288398	-0.359197	-0.532107	0.180079	-0.0261682	-0.0433906	0.2	0	0	-0.0230383	-0.00820305	-0.0491985	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.9245	-1.53753	0.0214026	142	32	2536	73	0.0271752	0.0322699	0.0474906	2.35638	-0.0981216	0.0286044	-3.79269	0.0247408	-0.0162264	-3.78325	0.0253775	-0.0214026	0.293751	-0.339864	-0.54179	0.172825	-0.0322699	-0.0474906	0.2	0	0	-0.0223402	-0.00872665	-0.0491985	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.9345	-1.53038	0.0227033	132	36	2535	73	0.0373763	0.0369572	0.0509432	2.35676	-0.0977529	0.0291126	-3.79269	0.0247408	-0.0162264	-3.78082	0.0233102	-0.0227033	0.298217	-0.320112	-0.551297	0.162624	-0.0369572	-0.0509432	0.2	0	0	-0.0218166	-0.00890118	-0.0491985	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.9445	-1.52555	0.0239058	120	40	2533	73	0.0490783	0.0403397	0.0536754	2.35725	-0.0973493	0.0296498	-3.79269	0.0247408	-0.0162264	-3.77925	0.0215292	-0.0239058	0.302082	-0.299887	-0.560489	0.150922	-0.0403397	-0.0536754	0.2	0	0	-0.0207694	-0.00925025	-0.0491985	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.9505	-1.51984	0.0219124	100	51	2541	69	0.0699149	0.051545	0.038386	2.35767	-0.0970388	0.029881	-3.78736	0.0103377	-0.0104055	-3.77773	0.0173983	-0.0219124	0.19449	-0.373176	0.385003	0.130085	-0.051545	-0.038386	0.2	0	0	-0.0207694	-0.00925025	-0.0466485	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.9545	-1.51595	0.0199012	87	59	2547	69	0.0826251	0.0595782	0.027007	2.358	-0.0968018	0.0299885	-3.78736	0.0103377	-0.0104055	-3.77682	0.0137201	-0.0199012	0.219365	-0.367338	0.377168	0.117375	-0.0595782	-0.027007	0.2	0	0	-0.0200713	-0.00959931	-0.0466485	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.9645	-1.51309	0.0179487	78	65	2552	69	0.0912161	0.0652193	0.0171381	2.35891	-0.0961489	0.03016	-3.78736	0.0103377	-0.0104055	-3.77624	0.0104829	-0.0179487	0.243648	-0.360268	0.368994	0.108784	-0.0652193	-0.0171381	0.2	0	0	-0.0197222	-0.00959931	-0.0466485	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.9744	-1.51086	0.0160833	72	68	2556	69	0.0971533	0.0689498	0.00867423	2.35988	-0.0954624	0.0302464	-3.78736	0.0103377	-0.0104055	-3.77583	0.0076716	-0.0160833	0.267282	-0.351991	0.360522	0.102847	-0.0689498	-0.00867423	0.2	0	0	-0.0193732	-0.00959931	-0.0466485	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.9824	-1.50701	0.0117913	64	69	2564	69	0.105857	0.0699746	-0.00761392	2.36072	-0.0949036	0.0301856	-3.78209	0.0103377	0.00183682	-3.77467	0.00547501	-0.0117913	0.192445	-0.26855	0.565221	0.0941432	-0.0699746	0.00761392	0.2	0	0	-0.0193732	-0.00959931	-0.0466485	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.9845	-1.50412	0.00781139	59	69	2571	69	0.110015	0.069756	-0.0208214	2.36095	-0.0947602	0.0301428	-3.78209	0.0103377	0.00183682	-3.77383	0.00364013	-0.00781139	0.215082	-0.264563	0.558905	0.0899846	-0.069756	0.0208214	0.2	0	0	-0.018326	-0.00942478	-0.0466485	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
18.9946	-1.50179	0.00416706	57	68	2576	69	0.112803	0.0683516	-0.0318428	2.36209	-0.09407	0.0298212	-3.78209	0.0103377	0.00183682	-3.77316	0.00213684	-0.00416706	0.236614	-0.259079	0.552739	0.0871968	-0.0683516	0.0318428	0.2	0	0	-0.0169297	-0.00872665	-0.0466485	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
19.0045	-1.49983	0.000861607	55	66	2581	69	0.114003	0.0662812	-0.0407305	2.36322	-0.0934113	0.0294164	-3.78209	0.0103377	0.00183682	-3.77258	0.000939133	-0.000861607	0.257185	-0.25197	0.546805	0.0859971	-0.0662812	0.0407305	0.2	0	0	-0.0158825	-0.00767945	-0.0466485	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
19.0145	-1.49809	-0.00210677	56	63	2584	69	0.113687	0.0636788	-0.047706	2.36435	-0.0927785	0.0289424	-3.78209	0.0103377	0.00183682	-3.77204	1.61844e-05	0.00210677	0.277021	-0.24358	0.540885	0.0863128	-0.0636788	0.047706	0.2	0	0	-0.0153589	-0.00715585	-0.0466485	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
19.0195	-1.47796	-0.00674231	106	35	2588	96	0.0606318	0.0357303	-0.0563542	2.36465	-0.0925998	0.0286604	-3.75444	0.0488161	0.0156114	-3.76312	0.00614008	0.00674231	0.355445	-0.097347	0.386293	0.139368	-0.0357303	0.0563542	0.2	0	0	-0.0153589	-0.00715585	-0.064701	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
19.0244	-1.46177	-0.0108348	135	15	2592	96	0.0342821	0.0150788	-0.0631865	2.36482	-0.0925248	0.0283462	-3.75444	0.0488161	0.0156114	-3.75574	0.0118884	0.0108348	0.366753	-0.0766194	0.380345	0.165718	-0.0150788	0.0631865	0.2	0	0	-0.0150098	-0.00645772	-0.064701	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
19.0344	-1.44943	-0.0144133	148	-1	2594	96	0.0213254	-0.00196549	-0.0679346	2.36504	-0.0925444	0.0276664	-3.75444	0.0488161	0.0156114	-3.7499	0.0172291	0.0144133	0.376672	-0.0548381	0.374368	0.178675	0.00196549	0.0679346	0.2	0	0	-0.0151844	-0.00558505	-0.064701	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
