time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	x	y	z	dx	dy	dz	dxd	dyd	dzd	dxNED	dyNED	dzNED	pitch	roll	yaw
49,0967	-0,0248753	-0,10436	62	-60	2532	-16	-0,114022	0,0367761	0,234972	-2,00188	0,163551	0,10436	0,125905	-0,180908	-0,37312	0,0118826	-0,144132	-0,138148	0,124272	-0,177309	-0,375388	0,00977384	0,00523599	0,0106721	
49,1068	-0,0248753	-0,10436	62	-10	2482	-16	-0,114022	0,0367761	0,234972	-2,00188	0,163551	0,10436	0,125905	-0,180908	-0,37312	0,0118826	-0,144132	-0,138148	0,124272	-0,177309	-0,375388	0,0106465	0,00401426	0,0106721	
49,1169	-0,0248753	-0,10436	62	20	2432	-16	-0,114022	0,0367761	0,234972	-2,00188	0,163551	0,10436	0,125905	-0,180908	-0,37312	0,0118826	-0,144132	-0,138148	0,124272	-0,177309	-0,375388	0,0115192	0,00191986	0,0106721	
49,1267	-0,0248753	-0,10436	62	20	2382	-16	-0,114022	0,0367761	0,234972	-2,00188	0,163551	0,10436	0,125905	-0,180908	-0,37312	0,0118826	-0,144132	-0,138148	0,124272	-0,177309	-0,375388	0,0118682	0,0010472	0,0106721	
49,1288	-0,0325056	-0,115272	91	-30	2432	-14	-0,165485	-0,231243	-0,443182	-1,99554	0,167402	0,115272	0,169122	0,0922748	0,299395	0,00363662	-0,138968	-0,143786	0,171758	0,0936427	0,297463	0,0118682	0,0010472	0,00976369	
49,1367	-0,0325056	-0,115272	91	-80	2482	-14	-0,165485	-0,231243	-0,443182	-1,99554	0,167402	0,115272	0,169122	0,0922748	0,299395	0,00363662	-0,138968	-0,143786	0,171758	0,0936427	0,297463	0,0127409	-0,00174533	0,00976369	
49,1467	-0,0325056	-0,115272	91	-127	2532	-14	-0,165485	-0,231243	-0,443182	-1,99554	0,167402	0,115272	0,169122	0,0922748	0,299395	0,00363662	-0,138968	-0,143786	0,171758	0,0936427	0,297463	0,01309	-0,00558505	0,00976369	
49,1567	-0,0325056	-0,115272	91	-127	2582	-14	-0,165485	-0,231243	-0,443182	-1,99554	0,167402	0,115272	0,169122	0,0922748	0,299395	0,00363662	-0,138968	-0,143786	0,171758	0,0936427	0,297463	0,0127409	-0,00925025	0,00976369	
49,1585	-0,039682	-0,116768	96	-126	2532	-14	-0,175789	-0,229477	-0,271259	-1,98847	0,167402	0,116768	0,171068	0,0907882	0,127235	-0,00472145	-0,138689	-0,144024	0,171758	0,0936427	0,1242	0,0127409	-0,00925025	0,00976369	
49,1667	-0,039682	-0,116768	96	-126	2529	-14	-0,175789	-0,229477	-0,271259	-1,98847	0,167402	0,116768	0,171068	0,0907882	0,127235	-0,00472145	-0,138689	-0,144024	0,171758	0,0936427	0,1242	0,0125664	-0,0109956	0,00976369	
49,1768	-0,039682	-0,116768	96	-126	2529	-14	-0,175789	-0,229477	-0,271259	-1,98847	0,167402	0,116768	0,171068	0,0907882	0,127235	-0,00472145	-0,138689	-0,144024	0,171758	0,0936427	0,1242	0,0122173	-0,013439	0,00976369	
49,1868	-0,039682	-0,116768	96	-126	2529	-14	-0,175789	-0,229477	-0,271259	-1,98847	0,167402	0,116768	0,171068	0,0907882	0,127235	-0,00472145	-0,138689	-0,144024	0,171758	0,0936427	0,1242	0,0120428	-0,0153589	0,00976369	
49,1967	-0,039682	-0,116768	96	-126	2529	-14	-0,175789	-0,229477	-0,271259	-1,98847	0,167402	0,116768	0,171068	0,0907882	0,127235	-0,00472145	-0,138689	-0,144024	0,171758	0,0936427	0,1242	0,0118682	-0,0167552	0,00976369	
49,2004	-0,0459617	-0,120454	83	-123	2579	-11	-0,151262	-0,224594	-0,450181	-1,98424	0,173068	0,120454	0,141292	0,0874667	0,304933	-0,00996944	-0,137127	-0,145248	0,144188	0,0936427	0,301727	0,0118682	-0,0167552	0,00746692	
49,2067	-0,0459617	-0,120454	83	-123	2629	-11	-0,151262	-0,224594	-0,450181	-1,98424	0,173068	0,120454	0,141292	0,0874667	0,304933	-0,00996944	-0,137127	-0,145248	0,144188	0,0936427	0,301727	0,0116937	-0,0178024	0,00746692	
49,2167	-0,0459617	-0,120454	83	-123	2672	-11	-0,151262	-0,224594	-0,450181	-1,98424	0,173068	0,120454	0,141292	0,0874667	0,304933	-0,00996944	-0,137127	-0,145248	0,144188	0,0936427	0,301727	0,0113446	-0,0188496	0,00746692	
49,2199	-0,0530053	-0,133386	87	-154	2656	-11	-0,158299	-0,2804	-0,430005	-1,9782	0,175293	0,133386	0,142196	0,149286	0,279838	-0,0161031	-0,131113	-0,150166	0,144188	0,155599	0,275344	0,0113446	-0,0188496	0,00735639	
49,2267	-0,0530053	-0,133386	87	-154	2656	-11	-0,158299	-0,2804	-0,430005	-1,9782	0,175293	0,133386	0,142196	0,149286	0,279838	-0,0161031	-0,131113	-0,150166	0,144188	0,155599	0,275344	0,0115192	-0,0188496	0,00735639	
49,2367	-0,0530053	-0,133386	87	-154	2656	-11	-0,158299	-0,2804	-0,430005	-1,9782	0,175293	0,133386	0,142196	0,149286	0,279838	-0,0161031	-0,131113	-0,150166	0,144188	0,155599	0,275344	0,0123918	-0,0167552	0,00735639	
49,2468	-0,0530053	-0,133386	87	-154	2656	-11	-0,158299	-0,2804	-0,430005	-1,9782	0,175293	0,133386	0,142196	0,149286	0,279838	-0,0161031	-0,131113	-0,150166	0,144188	0,155599	0,275344	0,01309	-0,0146608	0,00735639	
49,2567	-0,0530053	-0,133386	87	-154	2656	-11	-0,158299	-0,2804	-0,430005	-1,9782	0,175293	0,133386	0,142196	0,149286	0,279838	-0,0161031	-0,131113	-0,150166	0,144188	0,155599	0,275344	0,015708	-0,00715585	0,00735639	
49,2625	-0,0598249	-0,138754	88	-143	2654	-9	-0,161638	-0,260761	-0,427673	-1,97272	0,178327	0,138754	0,140708	0,129173	0,27852	-0,0209295	-0,131588	-0,149153	0,144188	0,132111	0,275344	0,015708	-0,00715585	0,00655618	
49,2667	-0,0598249	-0,138754	88	-143	2654	-9	-0,161638	-0,260761	-0,427673	-1,97272	0,178327	0,138754	0,140708	0,129173	0,27852	-0,0209295	-0,131588	-0,149153	0,144188	0,132111	0,275344	0,018675	0,000698132	0,00655618	
49,2768	-0,0598249	-0,138754	88	-143	2654	-9	-0,161638	-0,260761	-0,427673	-1,97272	0,178327	0,138754	0,140708	0,129173	0,27852	-0,0209295	-0,131588	-0,149153	0,144188	0,132111	0,275344	0,0225147	0,00837758	0,00655618	
49,2867	-0,0598249	-0,138754	88	-143	2654	-9	-0,161638	-0,260761	-0,427673	-1,97272	0,178327	0,138754	0,140708	0,129173	0,27852	-0,0209295	-0,131588	-0,149153	0,144188	0,132111	0,275344	0,0242601	0,0111701	0,00655618	
49,29	-0,0651697	-0,147875	68	-146	2630	-5	-0,124123	-0,265609	-0,398049	-1,96959	0,183956	0,147875	0,102116	0,134502	0,248629	-0,0220069	-0,131107	-0,149421	0,10767	0,132111	0,247565	0,0242601	0,0111701	0,00365951	
49,2967	-0,0651697	-0,147875	68	-146	2630	-5	-0,124123	-0,265609	-0,398049	-1,96959	0,183956	0,147875	0,102116	0,134502	0,248629	-0,0220069	-0,131107	-0,149421	0,10767	0,132111	0,247565	0,0275762	0,0143117	0,00365951	
49,3068	-0,0651697	-0,147875	68	-146	2630	-5	-0,124123	-0,265609	-0,398049	-1,96959	0,183956	0,147875	0,102116	0,134502	0,248629	-0,0220069	-0,131107	-0,149421	0,10767	0,132111	0,247565	0,0296706	0,0155334	0,00365951	
49,3167	-0,0651697	-0,147875	68	-146	2630	-5	-0,124123	-0,265609	-0,398049	-1,96959	0,183956	0,147875	0,102116	0,134502	0,248629	-0,0220069	-0,131107	-0,149421	0,10767	0,132111	0,247565	0,0303687	0,0155334	0,00365951	
49,3239	-0,0689552	-0,154695	63	-120	2605	-3	-0,11545	-0,218432	-0,366389	-1,96663	0,185661	0,154695	0,0922602	0,0890736	0,215629	-0,0231897	-0,129358	-0,15076	0,098591	0,0859611	0,214085	0,0303687	0,0155334	0,00250778	
49,3267	-0,0689552	-0,154695	63	-120	2605	-3	-0,11545	-0,218432	-0,366389	-1,96663	0,185661	0,154695	0,0922602	0,0890736	0,215629	-0,0231897	-0,129358	-0,15076	0,098591	0,0859611	0,214085	0,0303687	0,015708	0,00250778	
49,3367	-0,0689552	-0,154695	63	-120	2605	-3	-0,11545	-0,218432	-0,366389	-1,96663	0,185661	0,154695	0,0922602	0,0890736	0,215629	-0,0231897	-0,129358	-0,15076	0,098591	0,0859611	0,214085	0,029147	0,0158825	0,00250778	
49,3467	-0,0689552	-0,154695	63	-120	2605	-3	-0,11545	-0,218432	-0,366389	-1,96663	0,185661	0,154695	0,0922602	0,0890736	0,215629	-0,0231897	-0,129358	-0,15076	0,098591	0,0859611	0,214085	0,0260054	0,0172788	0,00250778	
49,3567	-0,0689552	-0,154695	63	-120	2605	-3	-0,11545	-0,218432	-0,366389	-1,96663	0,185661	0,154695	0,0922602	0,0890736	0,215629	-0,0231897	-0,129358	-0,15076	0,098591	0,0859611	0,214085	0,0242601	0,0179769	0,00250778	
49,3572	-0,0727733	-0,161874	70	-90	2605	-3	-0,128998	-0,165277	-0,366003	-1,96329	0,186324	0,161874	0,102572	0,0380676	0,213952	-0,0264252	-0,12721	-0,152051	0,10767	0,0344587	0,21205	0,0242601	0,0179769	0,00225791	
49,3667	-0,0727733	-0,161874	70	-90	2605	-3	-0,128998	-0,165277	-0,366003	-1,96329	0,186324	0,161874	0,102572	0,0380676	0,213952	-0,0264252	-0,12721	-0,152051	0,10767	0,0344587	0,21205	0,018675	0,0193732	0,00225791	
49,3767	-0,0727733	-0,161874	70	-90	2605	-3	-0,128998	-0,165277	-0,366003	-1,96329	0,186324	0,161874	0,102572	0,0380676	0,213952	-0,0264252	-0,12721	-0,152051	0,10767	0,0344587	0,21205	0,0122173	0,0202458	0,00225791	
49,3867	-0,0727733	-0,161874	70	-90	2605	-3	-0,128998	-0,165277	-0,366003	-1,96329	0,186324	0,161874	0,102572	0,0380676	0,213952	-0,0264252	-0,12721	-0,152051	0,10767	0,0344587	0,21205	0,00418879	0,0205949	0,00225791	
49,3893	-0,077021	-0,168408	71	-90	2603	-2	-0,129917	-0,164183	-0,36404	-1,95952	0,18681	0,168408	0,0977687	0,0386349	0,211711	-0,0321487	-0,125548	-0,152329	0,098591	0,0344587	0,21205	0,00418879	0,0205949	0,00194518	
49,3968	-0,077021	-0,168408	71	-90	2603	-2	-0,129917	-0,164183	-0,36404	-1,95952	0,18681	0,168408	0,0977687	0,0386349	0,211711	-0,0321487	-0,125548	-0,152329	0,098591	0,0344587	0,21205	0,000174533	0,0207694	0,00194518	
49,4067	-0,077021	-0,168408	71	-90	2603	-2	-0,129917	-0,164183	-0,36404	-1,95952	0,18681	0,168408	0,0977687	0,0386349	0,211711	-0,0321487	-0,125548	-0,152329	0,098591	0,0344587	0,21205	-0,00593412	0,0214675	0,00194518	
49,4168	-0,077021	-0,168408	71	-90	2603	-2	-0,129917	-0,164183	-0,36404	-1,95952	0,18681	0,168408	0,0977687	0,0386349	0,211711	-0,0321487	-0,125548	-0,152329	0,098591	0,0344587	0,21205	-0,01309	0,0226893	0,00194518	
49,4267	-0,077021	-0,168408	71	-90	2603	-2	-0,129917	-0,164183	-0,36404	-1,95952	0,18681	0,168408	0,0977687	0,0386349	0,211711	-0,0321487	-0,125548	-0,152329	0,098591	0,0344587	0,21205	-0,0202458	0,0242601	0,00194518	
49,427	-0,0801938	-0,18126	75	-90	2653	-2	-0,136423	-0,165293	-0,55239	-1,95659	0,18681	0,18126	0,0994115	0,0439433	0,39778	-0,0370113	-0,121349	-0,154611	0,0912522	0,0344587	0,400659	-0,0202458	0,0242601	0,00194518	
49,4367	-0,0801938	-0,18126	75	-90	2703	-2	-0,136423	-0,165293	-0,55239	-1,95659	0,18681	0,18126	0,0994115	0,0439433	0,39778	-0,0370113	-0,121349	-0,154611	0,0912522	0,0344587	0,400659	-0,0233874	0,0249582	0,00194518	
49,4467	-0,0801938	-0,18126	75	-90	2753	-2	-0,136423	-0,165293	-0,55239	-1,95659	0,18681	0,18126	0,0994115	0,0439433	0,39778	-0,0370113	-0,121349	-0,154611	0,0912522	0,0344587	0,400659	-0,0303687	0,0263545	0,00194518	
49,4543	-0,0823078	-0,203416	80	-129	2803	-2	-0,146426	-0,235846	-0,741444	-1,95583	0,190234	0,203416	0,109253	0,121923	0,58132	-0,0371732	-0,113923	-0,160124	0,0912522	0,10674	0,587379	-0,0303687	0,0263545	0,00194518	
49,4567	-0,0823078	-0,203416	80	-129	2853	-2	-0,146426	-0,235846	-0,741444	-1,95583	0,190234	0,203416	0,109253	0,121923	0,58132	-0,0371732	-0,113923	-0,160124	0,0912522	0,10674	0,587379	-0,0357792	0,0272271	0,00194518	
49,4666	-0,0823078	-0,203416	80	-129	2903	-2	-0,146426	-0,235846	-0,741444	-1,95583	0,190234	0,203416	0,109253	0,121923	0,58132	-0,0371732	-0,113923	-0,160124	0,0912522	0,10674	0,587379	-0,039968	0,0274017	0,00194518	
49,4768	-0,0823078	-0,203416	80	-129	2905	-2	-0,146426	-0,235846	-0,741444	-1,95583	0,190234	0,203416	0,109253	0,121923	0,58132	-0,0371732	-0,113923	-0,160124	0,0912522	0,10674	0,587379	-0,0411898	0,0274017	0,00194518	
49,4867	-0,0823078	-0,203416	80	-129	2905	-2	-0,146426	-0,235846	-0,741444	-1,95583	0,190234	0,203416	0,109253	0,121923	0,58132	-0,0371732	-0,113923	-0,160124	0,0912522	0,10674	0,587379	-0,0417134	0,0275762	0,00194518	
49,4899	-0,108674	-0,238605	52	-79	2913	0	-0,0950315	0,0372577	-0,750933	-1,93495	0,198471	0,238605	0,0446189	-0,14515	0,590254	-0,0504127	-0,107893	-0,160679	0,0200587	-0,16138	0,587379	-0,0417134	0,0275762	-0,000515747	
49,4968	-0,108674	-0,238605	52	-29	2913	0	-0,0950315	0,0372577	-0,750933	-1,93495	0,198471	0,238605	0,0446189	-0,14515	0,590254	-0,0504127	-0,107893	-0,160679	0,0200587	-0,16138	0,587379	-0,0401426	0,0279253	-0,000515747	
49,5067	-0,108674	-0,238605	52	20	2913	0	-0,0950315	0,0372577	-0,750933	-1,93495	0,198471	0,238605	0,0446189	-0,14515	0,590254	-0,0504127	-0,107893	-0,160679	0,0200587	-0,16138	0,587379	-0,0359538	0,0282743	-0,000515747	
49,5167	-0,108674	-0,238605	52	20	2913	0	-0,0950315	0,0372577	-0,750933	-1,93495	0,198471	0,238605	0,0446189	-0,14515	0,590254	-0,0504127	-0,107893	-0,160679	0,0200587	-0,16138	0,587379	-0,0336849	0,0284489	-0,000515747	
49,5191	-0,110129	-0,242005	38	-30	2863	2	-0,0698347	-0,189882	-0,295834	-1,93447	0,200766	0,242005	0,0207889	0,0823845	0,134469	-0,0490458	-0,107497	-0,161366	0,0162792	0,0785039	0,13738	-0,0336849	0,0284489	-0,001374	
49,5268	-0,110129	-0,242005	38	-80	2813	2	-0,0698347	-0,189882	-0,295834	-1,93447	0,200766	0,242005	0,0207889	0,0823845	0,134469	-0,0490458	-0,107497	-0,161366	0,0162792	0,0785039	0,13738	-0,0277507	0,0287979	-0,001374	
49,5367	-0,110129	-0,242005	38	-104	2763	2	-0,0698347	-0,189882	-0,295834	-1,93447	0,200766	0,242005	0,0207889	0,0823845	0,134469	-0,0490458	-0,107497	-0,161366	0,0162792	0,0785039	0,13738	-0,0219911	0,0287979	-0,001374	
49,5468	-0,110129	-0,242005	38	-104	2713	2	-0,0698347	-0,189882	-0,295834	-1,93447	0,200766	0,242005	0,0207889	0,0823845	0,134469	-0,0490458	-0,107497	-0,161366	0,0162792	0,0785039	0,13738	-0,0190241	0,0287979	-0,001374	
49,5567	-0,110129	-0,242005	38	-104	2663	2	-0,0698347	-0,189882	-0,295834	-1,93447	0,200766	0,242005	0,0207889	0,0823845	0,134469	-0,0490458	-0,107497	-0,161366	0,0162792	0,0785039	0,13738	-0,0137881	0,0286234	-0,001374	
49,5611	-0,109877	-0,242621	33	-54	2613	1	-0,0616282	-0,0935921	-0,206184	-1,93447	0,200139	0,242621	0,0159212	-0,0136771	0,0436899	-0,045707	-0,107269	-0,162494	0,0153095	-0,0149356	0,043496	-0,0137881	0,0286234	-0,000895717	
49,5667	-0,109877	-0,242621	33	-51	2563	1	-0,0616282	-0,0935921	-0,206184	-1,93447	0,200139	0,242621	0,0159212	-0,0136771	0,0436899	-0,045707	-0,107269	-0,162494	0,0153095	-0,0149356	0,043496	-0,00645772	0,0284489	-0,000895717	
49,5767	-0,109877	-0,242621	33	-51	2513	1	-0,0616282	-0,0935921	-0,206184	-1,93447	0,200139	0,242621	0,0159212	-0,0136771	0,0436899	-0,045707	-0,107269	-0,162494	0,0153095	-0,0149356	0,043496	-0,000174533	0,0286234	-0,000895717	
49,5835	-0,110856	-0,244448	32	-101	2551	2	-0,0598341	-0,189411	-0,298322	-1,93383	0,200766	0,244448	0,0161953	0,0824257	0,135074	-0,0436388	-0,106985	-0,163248	0,0162792	0,0785039	0,13738	-0,000174533	0,0286234	-0,001374	
49,5867	-0,110856	-0,244448	32	-104	2551	2	-0,0598341	-0,189411	-0,298322	-1,93383	0,200766	0,244448	0,0161953	0,0824257	0,135074	-0,0436388	-0,106985	-0,163248	0,0162792	0,0785039	0,13738	0,00733038	0,0293215	-0,001374	
49,5967	-0,110856	-0,244448	32	-104	2551	2	-0,0598341	-0,189411	-0,298322	-1,93383	0,200766	0,244448	0,0161953	0,0824257	0,135074	-0,0436388	-0,106985	-0,163248	0,0162792	0,0785039	0,13738	0,0102974	0,0296706	-0,001374	
49,6068	-0,110856	-0,244448	32	-104	2551	2	-0,0598341	-0,189411	-0,298322	-1,93383	0,200766	0,244448	0,0161953	0,0824257	0,135074	-0,0436388	-0,106985	-0,163248	0,0162792	0,0785039	0,13738	0,0150098	0,0298451	-0,001374	
49,6167	-0,110856	-0,244448	32	-104	2551	2	-0,0598341	-0,189411	-0,298322	-1,93383	0,200766	0,244448	0,0161953	0,0824257	0,135074	-0,0436388	-0,106985	-0,163248	0,0162792	0,0785039	0,13738	0,0190241	0,0296706	-0,001374	
49,6225	-0,116073	-0,255461	30	-109	2501	2	-0,0561332	-0,198568	-0,206002	-1,92975	0,202201	0,255461	0,0143397	0,093524	0,0410202	-0,0417935	-0,105044	-0,164982	0,0153095	0,0922429	0,043496	0,0190241	0,0296706	-0,00151439	
49,6267	-0,116073	-0,255461	30	-109	2477	2	-0,0561332	-0,198568	-0,206002	-1,92975	0,202201	0,255461	0,0143397	0,093524	0,0410202	-0,0417935	-0,105044	-0,164982	0,0153095	0,0922429	0,043496	0,0200713	0,0294961	-0,00151439	
49,6367	-0,116073	-0,255461	30	-109	2477	2	-0,0561332	-0,198568	-0,206002	-1,92975	0,202201	0,255461	0,0143397	0,093524	0,0410202	-0,0417935	-0,105044	-0,164982	0,0153095	0,0922429	0,043496	0,0225147	0,0280998	-0,00151439	
49,6467	-0,116073	-0,255461	30	-109	2477	2	-0,0561332	-0,198568	-0,206002	-1,92975	0,202201	0,255461	0,0143397	0,093524	0,0410202	-0,0417935	-0,105044	-0,164982	0,0153095	0,0922429	0,043496	0,0235619	0,0267035	-0,00151439	
49,6501	-0,116073	-0,255461	20	-108	2446	2	-0,0380603	-0,19686	-0,166592	-1,92975	0,202201	0,255461	-0,00297033	0,0923012	0,00111077	-0,0410306	-0,104559	-0,165481	-0,0027456	0,0922429	0,00364384	0,0235619	0,0267035	-0,00151439	
49,6567	-0,116073	-0,255461	20	-108	2446	2	-0,0380603	-0,19686	-0,166592	-1,92975	0,202201	0,255461	-0,00297033	0,0923012	0,00111077	-0,0410306	-0,104559	-0,165481	-0,0027456	0,0922429	0,00364384	0,0240855	0,0247837	-0,00151439	
49,6667	-0,116073	-0,255461	20	-108	2446	2	-0,0380603	-0,19686	-0,166592	-1,92975	0,202201	0,255461	-0,00297033	0,0923012	0,00111077	-0,0410306	-0,104559	-0,165481	-0,0027456	0,0922429	0,00364384	0,0246091	0,0223402	-0,00151439	
49,6768	-0,116073	-0,255461	20	-108	2446	2	-0,0380603	-0,19686	-0,166592	-1,92975	0,202201	0,255461	-0,00297033	0,0923012	0,00111077	-0,0410306	-0,104559	-0,165481	-0,0027456	0,0922429	0,00364384	0,0251327	0,0211185	-0,00151439	
49,6867	-0,116073	-0,255461	20	-108	2446	2	-0,0380603	-0,19686	-0,166592	-1,92975	0,202201	0,255461	-0,00297033	0,0923012	0,00111077	-0,0410306	-0,104559	-0,165481	-0,0027456	0,0922429	0,00364384	0,0261799	0,0191986	-0,00151439	
49,6909	-0,0989823	-0,228614	18	-58	2448	-2	-0,0327513	-0,0807012	-0,168872	-1,94179	0,193345	0,228614	-0,00289245	-0,0268861	0,00408624	-0,0356438	-0,107587	-0,164786	-0,0027456	-0,026965	0,00364384	0,0261799	0,0191986	0,00194446	
49,6967	-0,0989823	-0,228614	18	-44	2448	-2	-0,0327513	-0,0807012	-0,168872	-1,94179	0,193345	0,228614	-0,00289245	-0,0268861	0,00408624	-0,0356438	-0,107587	-0,164786	-0,0027456	-0,026965	0,00364384	0,0274017	0,0172788	0,00194446	
49,7066	-0,0989823	-0,228614	18	-44	2448	-2	-0,0327513	-0,0807012	-0,168872	-1,94179	0,193345	0,228614	-0,00289245	-0,0268861	0,00408624	-0,0356438	-0,107587	-0,164786	-0,0027456	-0,026965	0,00364384	0,0277507	0,0167552	0,00194446	
49,7152	-0,0989823	-0,228614	34	-44	2498	-2	-0,0632735	-0,0814254	-0,240731	-1,94179	0,193345	0,228614	0,0278918	-0,0257599	0,0756262	-0,0353817	-0,107185	-0,165104	0,0300197	-0,026965	0,0743811	0,0277507	0,0167552	0,00194446	
49,7167	-0,0989823	-0,228614	34	-44	2505	-2	-0,0632735	-0,0814254	-0,240731	-1,94179	0,193345	0,228614	0,0278918	-0,0257599	0,0756262	-0,0353817	-0,107185	-0,165104	0,0300197	-0,026965	0,0743811	0,0286234	0,0158825	0,00194446	
49,7267	-0,0989823	-0,228614	34	-44	2505	-2	-0,0632735	-0,0814254	-0,240731	-1,94179	0,193345	0,228614	0,0278918	-0,0257599	0,0756262	-0,0353817	-0,107185	-0,165104	0,0300197	-0,026965	0,0743811	0,0296706	0,0158825	0,00194446	
49,7368	-0,0989823	-0,228614	34	-44	2505	-2	-0,0632735	-0,0814254	-0,240731	-1,94179	0,193345	0,228614	0,0278918	-0,0257599	0,0756262	-0,0353817	-0,107185	-0,165104	0,0300197	-0,026965	0,0743811	0,0307178	0,0162316	0,00194446	
49,7467	-0,0989823	-0,228614	34	-44	2505	-2	-0,0632735	-0,0814254	-0,240731	-1,94179	0,193345	0,228614	0,0278918	-0,0257599	0,0756262	-0,0353817	-0,107185	-0,165104	0,0300197	-0,026965	0,0743811	0,0315905	0,0164061	0,00194446	
49,7522	-0,117636	-0,252299	37	-72	2505	4	-0,0675158	-0,13208	-0,240682	-1,9302	0,207285	0,252299	0,0275777	0,0276614	0,074846	-0,039938	-0,104419	-0,165836	0,0300197	0,0263416	0,0743811	0,0315905	0,0164061	-0,00294331	
49,7567	-0,117636	-0,252299	37	-72	2505	4	-0,0675158	-0,13208	-0,240682	-1,9302	0,207285	0,252299	0,0275777	0,0276614	0,074846	-0,039938	-0,104419	-0,165836	0,0300197	0,0263416	0,0743811	0,0333358	0,0171042	-0,00294331	
49,7667	-0,117636	-0,252299	37	-72	2505	4	-0,0675158	-0,13208	-0,240682	-1,9302	0,207285	0,252299	0,0275777	0,0276614	0,074846	-0,039938	-0,104419	-0,165836	0,0300197	0,0263416	0,0743811	0,0352557	0,0176278	-0,00294331	
49,7767	-0,117636	-0,252299	37	-72	2505	4	-0,0675158	-0,13208	-0,240682	-1,9302	0,207285	0,252299	0,0275777	0,0276614	0,074846	-0,039938	-0,104419	-0,165836	0,0300197	0,0263416	0,0743811	0,0376991	0,0185005	-0,00294331	
49,7867	-0,117636	-0,252299	37	-72	2505	4	-0,0675158	-0,13208	-0,240682	-1,9302	0,207285	0,252299	0,0275777	0,0276614	0,074846	-0,039938	-0,104419	-0,165836	0,0300197	0,0263416	0,0743811	0,0389208	0,018675	-0,00294331	
49,7869	-0,117975	-0,252299	25	-71	2455	4	-0,0460767	-0,129806	-0,0889308	-1,93005	0,207687	0,252299	0,00724566	0,0249231	-0,0768753	-0,0388311	-0,104883	-0,165806	0,00434506	0,0263416	-0,0766205	0,0389208	0,018675	-0,00294331	
49,7967	-0,117975	-0,252299	25	-71	2405	4	-0,0460767	-0,129806	-0,0889308	-1,93005	0,207687	0,252299	0,00724566	0,0249231	-0,0768753	-0,0388311	-0,104883	-0,165806	0,00434506	0,0263416	-0,0766205	0,0410152	0,0188496	-0,00294331	
49,8067	-0,117975	-0,252299	25	-71	2384	4	-0,0460767	-0,129806	-0,0889308	-1,93005	0,207687	0,252299	0,00724566	0,0249231	-0,0768753	-0,0388311	-0,104883	-0,165806	0,00434506	0,0263416	-0,0766205	0,0429351	0,018326	-0,00294331	
49,8167	-0,117975	-0,252299	25	-71	2384	4	-0,0460767	-0,129806	-0,0889308	-1,93005	0,207687	0,252299	0,00724566	0,0249231	-0,0768753	-0,0388311	-0,104883	-0,165806	0,00434506	0,0263416	-0,0766205	0,0443314	0,0171042	-0,00294331	
49,8205	-0,118214	-0,252299	25	-71	2384	4	-0,0456041	-0,129757	-0,0893227	-1,93005	0,208261	0,252299	0,00765638	0,0250449	-0,0767958	-0,0379477	-0,104712	-0,166119	0,00434506	0,0263416	-0,0766205	0,0443314	0,0171042	-0,00303879	
49,8267	-0,118214	-0,252299	25	-71	2384	4	-0,0456041	-0,129757	-0,0893227	-1,93005	0,208261	0,252299	0,00765638	0,0250449	-0,0767958	-0,0379477	-0,104712	-0,166119	0,00434506	0,0263416	-0,0766205	0,044855	0,0164061	-0,00303879	
49,8367	-0,118214	-0,252299	25	-71	2384	4	-0,0456041	-0,129757	-0,0893227	-1,93005	0,208261	0,252299	0,00765638	0,0250449	-0,0767958	-0,0379477	-0,104712	-0,166119	0,00434506	0,0263416	-0,0766205	0,045204	0,0139626	-0,00303879	
49,8467	-0,118214	-0,252299	25	-71	2384	4	-0,0456041	-0,129757	-0,0893227	-1,93005	0,208261	0,252299	0,00765638	0,0250449	-0,0767958	-0,0379477	-0,104712	-0,166119	0,00434506	0,0263416	-0,0766205	0,0453786	0,0120428	-0,00303879	
49,8501	-0,119213	-0,250987	25	-47	2385	5	-0,0458838	-0,0871685	-0,09003	-1,93005	0,210647	0,250987	0,00788096	-0,0174465	-0,076137	-0,0380028	-0,104615	-0,166167	0,00434506	-0,0165455	-0,0766205	0,0453786	0,0120428	-0,00391265	
49,8567	-0,119213	-0,250987	25	-47	2385	5	-0,0458838	-0,0871685	-0,09003	-1,93005	0,210647	0,250987	0,00788096	-0,0174465	-0,076137	-0,0380028	-0,104615	-0,166167	0,00434506	-0,0165455	-0,0766205	0,0453786	0,0111701	-0,00391265	
49,8668	-0,119213	-0,250987	25	-47	2385	5	-0,0458838	-0,0871685	-0,09003	-1,93005	0,210647	0,250987	0,00788096	-0,0174465	-0,076137	-0,0380028	-0,104615	-0,166167	0,00434506	-0,0165455	-0,0766205	0,0450295	0,00977384	-0,00391265	
49,8767	-0,119213	-0,250987	25	-47	2385	5	-0,0458838	-0,0871685	-0,09003	-1,93005	0,210647	0,250987	0,00788096	-0,0174465	-0,076137	-0,0380028	-0,104615	-0,166167	0,00434506	-0,0165455	-0,0766205	0,044855	0,00855211	-0,00391265	
