time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxrDerf;dyrDer;dzrDer;dxd;dyd;dzd;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kivx;kivy;kivz;kdvx;kdvy;kdvz;ktg;veld;pitchoff;ke1;ke2;gravity
22,9562;0,0489171;-0,128874;-242;-47;2576;74;0,599661;-0,0634788;-0,00916358;0,0158283;-0,276324;-1,14503;-1,69829;-0,0583791;0,128874;-0,480868;-0,0740494;-0,0743483;-0,487399;-0,0627316;-0,0274171;-0,487399;-0,0627316;-0,0274171;0;0;0;0,118793;-0,137528;-0,0835119;0,109607;0,0757473;-0,0106486;0,0343616;0,044995;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
22,9661;0,0489171;-0,128874;-242;-47;2576;74;0,599661;-0,0634497;-0,00921158;0,0218159;-0,276957;-1,14512;-1,69829;-0,0583791;0,128874;-0,480868;-0,0740494;-0,0743483;-0,487399;-0,0627316;-0,0274171;-0,487399;-0,0627316;-0,0274171;0;0;0;0,118793;-0,137499;-0,0835599;0,109607;0,0753982;-0,0106486;0,0343616;0,044995;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
22,9673;0,0531887;-0,128874;-212;-95;2582;81;0,55656;-0,1318;-0,0226267;0,0224648;-0,277111;-1,14515;-1,70546;-0,0583791;0,128874;-0,433851;-0,00258201;-0,0603429;-0,437803;0,00673101;-0,012546;-0,437803;0,00673101;-0,012546;0;0;0;0,12271;-0,134382;-0,0829696;0,109607;0,0753982;-0,0108723;0,0342174;0,0450744;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
22,9762;0,0531887;-0,128874;-212;-95;2582;81;0,556576;-0,13174;-0,0226991;0,0274072;-0,278281;-1,14535;-1,70546;-0,0583791;0,128874;-0,433851;-0,00258201;-0,0603429;-0,437803;0,00673101;-0,012546;-0,437803;0,00673101;-0,012546;0;0;0;0,122726;-0,134322;-0,083042;0,109781;0,0747001;-0,0108723;0,0342174;0,0450744;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
22,9862;0,0531887;-0,128874;-212;-94;2582;81;0,55656;-0,131698;-0,0227908;0,0329862;-0,279601;-1,14558;-1,70546;-0,0583791;0,128874;-0,433851;-0,00258201;-0,0603429;-0,437803;0,00673101;-0,012546;-0,437803;0,00673101;-0,012546;0;0;0;0,12271;-0,13428;-0,0831337;0,109607;0,0741765;-0,0108723;0,0342174;0,0450744;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
22,9962;0,0531887;-0,128874;-212;-94;2582;81;0,556528;-0,131687;-0,022857;0,038552;-0,280918;-1,14581;-1,70546;-0,0583791;0,128874;-0,433851;-0,00258201;-0,0603429;-0,437803;0,00673101;-0,012546;-0,437803;0,00673101;-0,012546;0;0;0;0,122677;-0,134269;-0,0831999;0,109258;0,074002;-0,0108723;0,0342174;0,0450744;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
22,9982;0,0612516;-0,131413;-178;-136;2578;96;0,507145;-0,191485;-0,0146987;0,0395572;-0,281297;-1,14583;-1,72168;-0,0541061;0,131413;-0,375429;0,0663103;-0,0688617;-0,379071;0,0767265;-0,0224535;-0,379071;0,0767265;-0,0224535;0;0;0;0,131716;-0,125174;-0,0835604;0,109258;0,074002;-0,0145053;0,031416;0,0459052;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,0062;0,0612516;-0,131413;-178;-136;2578;96;0,507128;-0,191472;-0,0147435;0,0436066;-0,282826;-1,14595;-1,72168;-0,0541061;0,131413;-0,375429;0,0663103;-0,0688617;-0,379071;0,0767265;-0,0224535;-0,379071;0,0767265;-0,0224535;0;0;0;0,1317;-0,125161;-0,0836052;0,109083;0,0738274;-0,0145053;0,031416;0,0459052;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,0162;0,0612516;-0,131413;-178;-136;2578;96;0,507047;-0,191436;-0,0149236;0,0486857;-0,284744;-1,1461;-1,72168;-0,0541061;0,131413;-0,375429;0,0663103;-0,0688617;-0,379071;0,0767265;-0,0224535;-0,379071;0,0767265;-0,0224535;0;0;0;0,131619;-0,125126;-0,0837853;0,10821;0,0733038;-0,0145053;0,031416;0,0459052;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,0262;0,0612516;-0,131413;-178;-136;2579;96;0,506918;-0,191391;-0,0151941;0,0537539;-0,286657;-1,14625;-1,72168;-0,0541061;0,131413;-0,375429;0,0663103;-0,0688617;-0,379071;0,0767265;-0,0224535;-0,379071;0,0767265;-0,0224535;0;0;0;0,131489;-0,125081;-0,0840558;0,106814;0,0726057;-0,0145053;0,031416;0,0459052;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,0324;0,0676321;-0,131487;-184;-133;2591;98;0,515616;-0,186929;-0,0397582;0,0569765;-0,287826;-1,1465;-1,73339;-0,0541061;0,131487;-0,37832;0,0676344;-0,0434217;-0,379071;0,0767265;0,00215108;-0,379071;0,0767265;0,00215108;0;0;0;0,137295;-0,119294;-0,0831799;0,106814;0,0726057;-0,0161201;0,031204;0,0473064;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,0362;0,0676321;-0,131487;-184;-133;2591;98;0,515504;-0,186883;-0,0400087;0,0589235;-0,288532;-1,14665;-1,73339;-0,0541061;0,131487;-0,37832;0,0676344;-0,0434217;-0,379071;0,0767265;0,00215108;-0,379071;0,0767265;0,00215108;0;0;0;0,137183;-0,119248;-0,0834303;0,105592;0,0719076;-0,0161201;0,031204;0,0473064;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,0461;0,0676321;-0,131487;-184;-133;2591;98;0,515423;-0,186847;-0,0401905;0,0640427;-0,290387;-1,14705;-1,73339;-0,0541061;0,131487;-0,37832;0,0676344;-0,0434217;-0,379071;0,0767265;0,00215108;-0,379071;0,0767265;0,00215108;0;0;0;0,137103;-0,119213;-0,0836122;0,10472;0,071384;-0,0161201;0,031204;0,0473064;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,0561;0,0676321;-0,131487;-184;-133;2591;98;0,515311;-0,186786;-0,0404615;0,0691938;-0,292254;-1,14746;-1,73339;-0,0541061;0,131487;-0,37832;0,0676344;-0,0434217;-0,379071;0,0767265;0,00215108;-0,379071;0,0767265;0,00215108;0;0;0;0,136991;-0,119152;-0,0838832;0,103498;0,0705113;-0,0161201;0,031204;0,0473064;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,0633;0,0722716;-0,131413;-134;-83;2596;88;0,438081;-0,108814;-0,0496092;0,0723405;-0,293036;-1,14781;-1,74198;-0,0545546;0,131413;-0,297136;-0,00615283;-0,0335602;-0,299071;0,00123432;-0,00303067;-0,250873;0,00123432;-0,00303067;0;0;0;0,140945;-0,114967;-0,0831693;0,103498;0,0705113;-0,0167436;0,0313073;0,0480324;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,0662;0,0722716;-0,131413;-130;-79;2596;88;0,437986;-0,10878;-0,0498166;0,0735831;-0,293345;-1,14795;-1,74198;-0,0545546;0,131413;-0,297136;-0,00615283;-0,0335602;-0,299071;0,00123432;-0,00303067;-0,250873;0,00123432;-0,00303067;0;0;0;0,14085;-0,114933;-0,0833767;0,102451;0,0699877;-0,0167436;0,0313073;0,0480324;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,0762;0,0722716;-0,131413;-130;-79;2596;88;0,437906;-0,108774;-0,0499592;0,0779902;-0,294439;-1,14846;-1,74198;-0,0545546;0,131413;-0,297136;-0,00615283;-0,0335602;-0,299071;0,00123432;-0,00303067;-0,250873;0,00123432;-0,00303067;0;0;0;0,14077;-0,114927;-0,0835193;0,101578;0,0698132;-0,0167436;0,0313073;0,0480324;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,0863;0,0722716;-0,131413;-130;-79;2596;88;0,437906;-0,10876;-0,0499792;0,0824047;-0,295536;-1,14896;-1,74198;-0,0545546;0,131413;-0,297136;-0,00615283;-0,0335602;-0,299071;0,00123432;-0,00303067;-0,250873;0,00123432;-0,00303067;0;0;0;0,14077;-0,114913;-0,0835394;0,101578;0,0696386;-0,0167436;0,0313073;0,0480324;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,0962;0,0722716;-0,131413;-130;-79;2596;88;0,437906;-0,10876;-0,0499792;0,0867408;-0,296613;-1,14946;-1,74198;-0,0545546;0,131413;-0,297136;-0,00615283;-0,0335602;-0,299071;0,00123432;-0,00303067;-0,250873;0,00123432;-0,00303067;0;0;0;0,14077;-0,114913;-0,0835394;0,101578;0,0696386;-0,0167436;0,0313073;0,0480324;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,0997;0,0751586;-0,131487;-86;-78;2602;89;0,375299;-0,107809;-0,061923;0,0880409;-0,296986;-1,14967;-1,74764;-0,0545546;0,131487;-0,232006;-0,00421873;-0,0212438;-0,233001;0,00123432;0,00215108;-0,233001;0,00123432;0,00215108;0;0;0;0,143293;-0,112028;-0,0831668;0,101578;0,0696386;-0,0170155;0,031206;0,0482029;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,1062;0,0751586;-0,131487;-86;-78;2602;89;0,375331;-0,107806;-0,0618731;0,0904891;-0,297689;-1,15007;-1,74764;-0,0545546;0,131487;-0,232006;-0,00421873;-0,0212438;-0,233001;0,00123432;0,00215108;-0,233001;0,00123432;0,00215108;0;0;0;0,143325;-0,112024;-0,0831169;0,101927;0,0696386;-0,0170155;0,031206;0,0482029;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,1162;0,0751586;-0,131487;-86;-78;2602;89;0,375378;-0,107801;-0,0617982;0,0942433;-0,298767;-1,15069;-1,74764;-0,0545546;0,131487;-0,232006;-0,00421873;-0,0212438;-0,233001;0,00123432;0,00215108;-0,233001;0,00123432;0,00215108;0;0;0;0,143373;-0,112019;-0,083042;0,102451;0,0696386;-0,0170155;0,031206;0,0482029;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,1262;0,0751586;-0,131487;-86;-78;2602;89;0,37541;-0,107783;-0,0617678;0,0979876;-0,299843;-1,15131;-1,74764;-0,0545546;0,131487;-0,232006;-0,00421873;-0,0212438;-0,233001;0,00123432;0,00215108;-0,233001;0,00123432;0,00215108;0;0;0;0,143404;-0,112001;-0,0830116;0,1028;0,0694641;-0,0170155;0,031206;0,0482029;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,1329;0,0789875;-0,131393;-89;-75;2599;94;0,378895;-0,102956;-0,0556878;0,100534;-0,300534;-1,15168;-1,75611;-0,0532677;0,131393;-0,231458;-0,00416401;-0,0267002;-0,233001;0,00205527;-0,00303067;-0,233001;0,00205527;-0,00303067;0;0;0;0,147437;-0,10712;-0,0823879;0,1028;0,0694641;-0,0186948;0,0303235;0,0489987;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,1361;0,0789875;-0,131393;-89;-75;2599;94;0,378942;-0,102922;-0,0556481;0,101765;-0,300869;-1,15186;-1,75611;-0,0532677;0,131393;-0,231458;-0,00416401;-0,0267002;-0,233001;0,00205527;-0,00303067;-0,233001;0,00205527;-0,00303067;0;0;0;0,147484;-0,107086;-0,0823483;0,103323;0,069115;-0,0186948;0,0303235;0,0489987;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,1461;0,0789875;-0,131393;-89;-75;2599;94;0,378973;-0,102875;-0,0556528;0,10555;-0,301896;-1,15242;-1,75611;-0,0532677;0,131393;-0,231458;-0,00416401;-0,0267002;-0,233001;0,00205527;-0,00303067;-0,233001;0,00205527;-0,00303067;0;0;0;0,147515;-0,107039;-0,082353;0,103673;0,0685914;-0,0186948;0,0303235;0,0489987;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,1561;0,0789875;-0,131393;-89;-75;2599;94;0,379004;-0,102828;-0,0556575;0,109346;-0,302926;-1,15298;-1,75611;-0,0532677;0,131393;-0,231458;-0,00416401;-0,0267002;-0,233001;0,00205527;-0,00303067;-0,233001;0,00205527;-0,00303067;0;0;0;0,147546;-0,106992;-0,0823577;0,104022;0,0680678;-0,0186948;0,0303235;0,0489987;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,1599;0,0846721;-0,131124;-139;-68;2595;103;0,463823;-0,0934041;-0,0474916;0,111069;-0,303273;-1,15315;-1,7681;-0,0531994;0,131124;-0,3111;-0,00688069;-0,0338634;-0,313001;0,00205527;-0,00176504;-0,359357;0,00205527;-0,00176504;0;0;0;0,152723;-0,100285;-0,081355;0,104022;0,0680678;-0,0211399;0,0300794;0,051197;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,1662;0,0846721;-0,131124;-148;-68;2595;103;0,463838;-0,0933313;-0,0475525;0,114004;-0,303864;-1,15345;-1,7681;-0,0531994;0,131124;-0,3111;-0,00688069;-0,0338634;-0,313001;0,00205527;-0,00176504;-0,359357;0,00205527;-0,00176504;0;0;0;0,152738;-0,100212;-0,0814159;0,104196;0,0671952;-0,0211399;0,0300794;0,051197;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,1763;0,0846721;-0,131124;-148;-68;2595;103;0,463854;-0,0932869;-0,0475783;0,118672;-0,304802;-1,15393;-1,7681;-0,0531994;0,131124;-0,3111;-0,00688069;-0,0338634;-0,313001;0,00205527;-0,00176504;-0,359357;0,00205527;-0,00176504;0;0;0;0,152754;-0,100168;-0,0814417;0,104371;0,0666716;-0,0211399;0,0300794;0,051197;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,1861;0,0846721;-0,131124;-148;-68;2595;103;0,463854;-0,09323;-0,0476482;0,123258;-0,305724;-1,1544;-1,7681;-0,0531994;0,131124;-0,3111;-0,00688069;-0,0338634;-0,313001;0,00205527;-0,00176504;-0,359357;0,00205527;-0,00176504;0;0;0;0,152754;-0,100111;-0,0815116;0,104371;0,0659734;-0,0211399;0,0300794;0,051197;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,1962;0,0846721;-0,131124;-148;-68;2595;103;0,463838;-0,0932175;-0,0476923;0,127914;-0,30666;-1,15488;-1,7681;-0,0531994;0,131124;-0,3111;-0,00688069;-0,0338634;-0,313001;0,00205527;-0,00176504;-0,359357;0,00205527;-0,00176504;0;0;0;0,152738;-0,100098;-0,0815557;0,104196;0,0657989;-0,0211399;0,0300794;0,051197;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,1982;0,089074;-0,131076;-184;-61;2588;107;0,514611;-0,083323;-0,0343205;0,12893;-0,306824;-1,15495;-1,77779;-0,0531994;0,131076;-0,357985;-0,0111604;-0,0465567;-0,361041;0,00021439;-0,00970067;-0,361041;0,00021439;-0,00970067;0;0;0;0,156626;-0,0944834;-0,0808772;0,104196;0,0657989;-0,0229618;0,0299155;0,0528526;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,2061;0,089074;-0,131076;-184;-61;2588;107;0,514596;-0,0832824;-0,0343972;0,133028;-0,307488;-1,15522;-1,77779;-0,0531994;0,131076;-0,357985;-0,0111604;-0,0465567;-0,361041;0,00021439;-0,00970067;-0,361041;0,00021439;-0,00970067;0;0;0;0,156611;-0,0944428;-0,0809539;0,104022;0,0652753;-0,0229618;0,0299155;0,0528526;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,2162;0,089074;-0,131076;-184;-61;2588;107;0,51458;-0,0832559;-0,0344574;0,138229;-0,308329;-1,15557;-1,77779;-0,0531994;0,131076;-0,357985;-0,0111604;-0,0465567;-0,361041;0,00021439;-0,00970067;-0,361041;0,00021439;-0,00970067;0;0;0;0,156596;-0,0944163;-0,0810141;0,103847;0,0649262;-0,0229618;0,0299155;0,0528526;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,2261;0,089074;-0,131076;-184;-61;2588;107;0,514565;-0,0832435;-0,0345012;0,143337;-0,309155;-1,15592;-1,77779;-0,0531994;0,131076;-0,357985;-0,0111604;-0,0465567;-0,361041;0,00021439;-0,00970067;-0,361041;0,00021439;-0,00970067;0;0;0;0,156581;-0,0944039;-0,0810579;0,103673;0,0647517;-0,0229618;0,0299155;0,0528526;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,2321;0,0974299;-0,130908;-189;-52;2592;111;0,520801;-0,0712773;-0,0414899;0,146422;-0,309578;-1,15616;-1,79728;-0,0534545;0,130908;-0,357133;-0,0114946;-0,0382691;-0,359357;0,00021439;-0,00176504;-0,359357;0,00021439;-0,00176504;0;0;0;0,163668;-0,0827719;-0,079759;0,103673;0,0647517;-0,0256278;0,0297331;0,0553326;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,2362;0,0974299;-0,130908;-189;-52;2592;111;0,520801;-0,0712495;-0,0415187;0,148581;-0,309873;-1,15633;-1,79728;-0,0534545;0,130908;-0,357133;-0,0114946;-0,0382691;-0,359357;0,00021439;-0,00176504;-0,359357;0,00021439;-0,00176504;0;0;0;0,163668;-0,082744;-0,0797879;0,103673;0,0644026;-0,0256278;0,0297331;0,0553326;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,2461;0,0974299;-0,130908;-189;-52;2592;111;0,520816;-0,0712337;-0,0415047;0,15375;-0,31058;-1,15675;-1,79728;-0,0534545;0,130908;-0,357133;-0,0114946;-0,0382691;-0,359357;0,00021439;-0,00176504;-0,359357;0,00021439;-0,00176504;0;0;0;0,163683;-0,0827282;-0,0797738;0,103847;0,0642281;-0,0256278;0,0297331;0,0553326;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,2561;0,0974299;-0,130908;-189;-52;2592;111;0,520831;-0,071204;-0,041505;0,158955;-0,311292;-1,15716;-1,79728;-0,0534545;0,130908;-0,357133;-0,0114946;-0,0382691;-0,359357;0,00021439;-0,00176504;-0,359357;0,00021439;-0,00176504;0;0;0;0,163698;-0,0826986;-0,0797741;0,104022;0,0638791;-0,0256278;0,0297331;0,0553326;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,2633;0,102075;-0,130704;-183;-58;2588;115;0,513039;-0,0789998;-0,0328712;0,162637;-0,311859;-1,1574;-1,80908;-0,0534545;0,130704;-0,345336;0,00396033;-0,0461528;-0,347891;0,0167379;-0,00970067;-0,347891;0,0167379;-0,00970067;0;0;0;0,167703;-0,0750395;-0,079024;0,104022;0,0638791;-0,0282678;0,0295392;0,0577748;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,2662;0,102075;-0,130704;-183;-58;2588;115;0,513039;-0,0790136;-0,0328581;0,164116;-0,312086;-1,15749;-1,80908;-0,0534545;0,130704;-0,345336;0,00396033;-0,0461528;-0,347891;0,0167379;-0,00970067;-0,347891;0,0167379;-0,00970067;0;0;0;0,167703;-0,0750533;-0,0790109;0,104022;0,0640536;-0,0282678;0,0295392;0,0577748;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,2761;0,102075;-0,130704;-183;-58;2587;115;0,513053;-0,0790117;-0,0328289;0,169204;-0,31287;-1,15782;-1,80908;-0,0534545;0,130704;-0,345336;0,00396033;-0,0461528;-0,347891;0,0167379;-0,00970067;-0,347891;0,0167379;-0,00970067;0;0;0;0,167718;-0,0750514;-0,0789817;0,104196;0,0640536;-0,0282678;0,0295392;0,0577748;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,2862;0,102075;-0,130704;-183;-58;2587;115;0,513053;-0,0790255;-0,0328158;0,174364;-0,313665;-1,15815;-1,80908;-0,0534545;0,130704;-0,345336;0,00396033;-0,0461528;-0,347891;0,0167379;-0,00970067;-0,347891;0,0167379;-0,00970067;0;0;0;0,167718;-0,0750652;-0,0789686;0,104196;0,0642281;-0,0282678;0,0295392;0,0577748;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,2929;0,105402;-0,130588;-186;-66;2586;119;0,516775;-0,0903295;-0,0305184;0,177823;-0,314269;-1,15835;-1,81891;-0,0523327;0,130588;-0,345865;0,0223095;-0,0479873;-0,347891;0,0359191;-0,0102318;-0,347891;0,0359191;-0,0102318;0;0;0;0,17091;-0,0680199;-0,0785057;0,104196;0,0642281;-0,0303561;0,0287635;0,0590852;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,2962;0,105402;-0,130588;-186;-66;2586;119;0,516789;-0,0903413;-0,0304768;0,179562;-0,314573;-1,15845;-1,81891;-0,0523327;0,130588;-0,345865;0,0223095;-0,0479873;-0,347891;0,0359191;-0,0102318;-0,347891;0,0359191;-0,0102318;0;0;0;0,170924;-0,0680317;-0,0784641;0,104371;0,0644026;-0,0303561;0,0287635;0,0590852;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,3062;0,105402;-0,130588;-186;-66;2586;119;0,516832;-0,0903218;-0,0303993;0,184692;-0,31547;-1,15875;-1,81891;-0,0523327;0,130588;-0,345865;0,0223095;-0,0479873;-0,347891;0,0359191;-0,0102318;-0,347891;0,0359191;-0,0102318;0;0;0;0,170967;-0,0680123;-0,0783866;0,104894;0,0642281;-0,0303561;0,0287635;0,0590852;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,3161;0,105402;-0,130588;-186;-66;2586;119;0,516861;-0,090318;-0,0303398;0,189845;-0,31637;-1,15906;-1,81891;-0,0523327;0,130588;-0,345865;0,0223095;-0,0479873;-0,347891;0,0359191;-0,0102318;-0,347891;0,0359191;-0,0102318;0;0;0;0,170996;-0,0680084;-0,0783271;0,105243;0,0642281;-0,0303561;0,0287635;0,0590852;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,3261;0,105402;-0,130588;-186;-66;2586;119;0,516919;-0,0902967;-0,0302325;0,195023;-0,317275;-1,15936;-1,81891;-0,0523327;0,130588;-0,345865;0,0223095;-0,0479873;-0,347891;0,0359191;-0,0102318;-0,347891;0,0359191;-0,0102318;0;0;0;0,171054;-0,0679871;-0,0782198;0,105941;0,0640536;-0,0303561;0,0287635;0,0590852;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,3298;0,113629;-0,130324;-169;-50;2587;123;0,491659;-0,0671988;-0,0323374;0,196825;-0,317521;-1,15948;-1,84709;-0,048377;0,130324;-0,312998;0,0214517;-0,045039;-0,31474;0,0359191;-0,0102318;-0,31474;0,0359191;-0,0102318;0;0;0;0,178662;-0,0457471;-0,0773765;0,105941;0,0640536;-0,0368772;0,0261849;0,0630203;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,3362;0,113629;-0,130324;-169;-50;2587;123;0,491729;-0,0671618;-0,0321977;0,199974;-0,317951;-1,15968;-1,84709;-0,048377;0,130324;-0,312998;0,0214517;-0,045039;-0,31474;0,0359191;-0,0102318;-0,31474;0,0359191;-0,0102318;0;0;0;0,178732;-0,0457102;-0,0772368;0,106814;0,0637045;-0,0368772;0,0261849;0,0630203;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,3463;0,113629;-0,130324;-169;-50;2587;123;0,491799;-0,0670981;-0,0320739;0,204925;-0,318627;-1,16001;-1,84709;-0,048377;0,130324;-0,312998;0,0214517;-0,045039;-0,31474;0,0359191;-0,0102318;-0,31474;0,0359191;-0,0102318;0;0;0;0,178802;-0,0456464;-0,077113;0,107687;0,0630064;-0,0368772;0,0261849;0,0630203;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,3561;0,113629;-0,130324;-169;-50;2587;123;0,491813;-0,0670692;-0,0320587;0,209774;-0,319288;-1,16032;-1,84709;-0,048377;0,130324;-0,312998;0,0214517;-0,045039;-0,31474;0,0359191;-0,0102318;-0,31474;0,0359191;-0,0102318;0;0;0;0,178815;-0,0456175;-0,0770978;0,107861;0,0626573;-0,0368772;0,0261849;0,0630203;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,3634;0,113834;-0,129759;-219;-9;2575;108;0,567597;-0,0083708;-0,00860351;0,213904;-0,319349;-1,16039;-1,84776;-0,048377;0,129759;-0,3885;-0,0367456;-0,0681353;-0,39474;-0,0178179;-0,0280709;-0,405472;-0,0178179;-0,0280709;0;0;0;0,179097;-0,0451164;-0,0767388;0,107861;0,0626573;-0,0369984;0,0261754;0,0631318;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,3662;0,113834;-0,129759;-222;-8;2575;108;0,567625;-0,00827317;-0,00859617;0,215486;-0,319372;-1,16041;-1,84776;-0,048377;0,129759;-0,3885;-0,0367456;-0,0681353;-0,39474;-0,0178179;-0,0280709;-0,405472;-0,0178179;-0,0280709;0;0;0;0,179125;-0,0450188;-0,0767315;0,10821;0,0614356;-0,0369984;0,0261754;0,0631318;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,3761;0,113834;-0,129759;-222;-8;2575;108;0,567639;-0,00817751;-0,0086199;0,22113;-0,319453;-1,1605;-1,84776;-0,048377;0,129759;-0,3885;-0,0367456;-0,0681353;-0,39474;-0,0178179;-0,0280709;-0,405472;-0,0178179;-0,0280709;0;0;0;0,179138;-0,0449232;-0,0767552;0,108385;0,0602139;-0,0369984;0,0261754;0,0631318;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
23,3862;0,113834;-0,129759;-222;-8;2575;108;0,567625;-0,00809896;-0,00869811;0,226827;-0,319535;-1,16058;-1,84776;-0,048377;0,129759;-0,3885;-0,0367456;-0,0681353;-0,39474;-0,0178179;-0,0280709;-0,405472;-0,0178179;-0,0280709;0;0;0;0,179125;-0,0448446;-0,0768334;0,10821;0,0591667;-0,0369984;0,0261754;0,0631318;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
