time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dxr	dyr	dzr	dxk	dyk	dzk	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.67621	0	0	0	0	0	0	0	0	0	0	0	0	-3.19438	-0.333854	0.105948	-3.19435	-0.330589	0.141639	0.0153106	-0.520866	-0.192824	-0.0160836	0.0870282	-0.00138709	0	0	0	-0.0675442	0.00785398	-0.0243085	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.68627	0	0	0	0	0	0	0	0	0	0	0	0	-3.19438	-0.333854	0.105948	-3.1944	-0.330878	0.138392	0.0148544	-0.521817	-0.190273	-0.015258	0.0795463	-0.0128094	0	0	0	-0.0677188	0.00767945	-0.0243085	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.69622	0	0	0	0	0	0	0	0	0	0	0	0	-3.19438	-0.333854	0.105948	-3.19443	-0.331185	0.135431	0.0145616	-0.522758	-0.187694	-0.0143569	0.0724541	-0.0221337	0	0	0	-0.0678933	0.00767945	-0.0243085	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.70626	0	0	0	0	0	0	0	0	0	0	0	0	-3.19438	-0.333854	0.105948	-3.19445	-0.331497	0.132707	0.0144343	-0.523654	-0.185189	-0.0135423	0.0657301	-0.0304756	0	0	0	-0.0680678	0.00750492	-0.0243085	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.71046	0	0	0	0	0	0	0	0	0	0	0	0	-3.19049	-0.333854	0.117337	-3.19383	-0.332136	0.131905	0.138064	-0.513385	0.39538	-0.00638778	0.0596968	-0.0294519	0	0	0	-0.0680678	0.00750492	-0.0243085	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.71618	0	0	0	0	0	0	0	0	0	0	0	0	-3.19049	-0.333854	0.117337	-3.19319	-0.332618	0.13114	0.177045	-0.50698	0.388044	0.0012311	0.0540868	-0.0298325	0	0	0	-0.0680678	0.00750492	-0.0243085	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.72624	0	0	0	0	0	0	0	0	0	0	0	0	-3.19049	-0.333854	0.117337	-3.19247	-0.332859	0.130321	0.215335	-0.499704	0.377992	0.0099312	0.0486879	-0.0308054	0	0	0	-0.0682424	0.00750492	-0.0243085	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.73623	0	0	0	0	0	0	0	0	0	0	0	0	-3.19049	-0.333854	0.117337	-3.19166	-0.333118	0.129572	0.252663	-0.491531	0.36539	0.0191785	0.0436307	-0.0309329	0	0	0	-0.0682424	0.00767945	-0.0243085	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.7393	0	0	0	0	0	0	0	0	0	0	0	0	-3.18939	-0.328106	0.0985867	-3.19122	-0.332763	0.126793	0.0510928	-0.0467739	-0.713112	0.0222942	0.0439135	-0.0412147	0	0	0	-0.0682424	0.00767945	-0.0256371	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.74619	0	0	0	0	0	0	0	0	0	0	0	0	-3.18939	-0.328106	0.0985867	-3.19084	-0.332284	0.124089	0.00340186	-0.0510631	-0.714638	0.0231621	0.0439409	-0.0526632	0	0	0	-0.0684169	0.00785398	-0.0256371	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.75624	0	0	0	0	0	0	0	0	0	0	0	0	-3.18939	-0.328106	0.0985867	-3.19052	-0.331713	0.12136	-0.0441565	-0.0566841	-0.712856	0.0219816	0.0437336	-0.0631782	0	0	0	-0.0684169	0.00802851	-0.0256371	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
