time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxr3	dyr3	dzr3	dxr4	dyr4	dzr4	dxr5	dyr5	dzr5	dxd	dyd	dzd	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
11.9528	-3.38156	-0.272532	459	220	2716	164	-0.4248	0.537204	-0.311867	0.0851939	0.503041	-0.0468765	-3.87958	-0.106625	0.272532	0.62274	-0.517571	0.291031	0.330058	-0.134348	0.020892	1.15978	-0.562777	0	-134.176	10.619	0	202.01	-15.6472	0	0.19794	0.0196331	-0.0208361	-0.0308923	-0.0624828	-0.0824366	0.0274766	0.109692	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
11.9628	-3.38156	-0.272532	473	270	2716	164	-0.4248	0.537204	-0.311867	0.0809527	0.508404	-0.0499902	-3.87958	-0.106625	0.272532	0.62274	-0.517571	0.291031	0.330058	-0.134348	0.020892	1.15978	-0.562777	0	-134.176	10.619	0	202.01	-15.6472	0	0.19794	0.0196331	-0.0208361	-0.0322886	-0.0623083	-0.0824366	0.0274766	0.109692	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
11.9728	-3.38156	-0.272532	473	320	2716	164	-0.4248	0.537204	-0.311867	0.0767009	0.513781	-0.0531117	-3.87958	-0.106625	0.272532	0.62274	-0.517571	0.291031	0.330058	-0.134348	0.020892	1.15978	-0.562777	0	-134.176	10.619	0	202.01	-15.6472	0	0.19794	0.0196331	-0.0208361	-0.0329867	-0.0624828	-0.0824366	0.0274766	0.109692	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
11.9828	-3.38156	-0.272532	473	370	2716	164	-0.4248	0.537204	-0.311867	0.0724767	0.519123	-0.0562129	-3.87958	-0.106625	0.272532	0.62274	-0.517571	0.291031	0.330058	-0.134348	0.020892	1.15978	-0.562777	0	-134.176	10.619	0	202.01	-15.6472	0	0.19794	0.0196331	-0.0208361	-0.0329867	-0.0628319	-0.0824366	0.0274766	0.109692	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
11.985	-3.29705	-0.270836	473	320	2666	165	-0.424853	-0.405581	0.0195712	0.07155	0.518239	-0.0561702	-3.85629	-0.0940802	0.270836	0.62274	0.424786	-0.0412911	0.340058	-0.124348	0.010892	0.664877	-0.0616271	0	-717.795	50.7634	0	457.3	-33.0979	0	0.197887	0.019205	-0.0217199	-0.0329867	-0.0628319	-0.0858462	0.0243917	0.110015	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
11.9927	-3.29705	-0.270836	473	270	2616	165	-0.424853	-0.405581	0.0195712	0.068237	0.515076	-0.0560176	-3.85629	-0.0940802	0.270836	0.62274	0.424786	-0.0412911	0.340058	-0.124348	0.010892	0.664877	-0.0616271	0	-717.795	50.7634	0	457.3	-33.0979	0	0.197887	0.019205	-0.0217199	-0.0322886	-0.0638791	-0.0858462	0.0243917	0.110015	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
12.0027	-3.29705	-0.270836	473	220	2566	165	-0.424853	-0.405581	0.0195712	0.0639923	0.511024	-0.0558221	-3.85629	-0.0940802	0.270836	0.62274	0.424786	-0.0412911	0.340058	-0.124348	0.010892	0.664877	-0.0616271	0	-717.795	50.7634	0	457.3	-33.0979	0	0.197887	0.019205	-0.0217199	-0.0308923	-0.0649262	-0.0858462	0.0243917	0.110015	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
12.0096	-3.28893	-0.270836	444	270	2550	181	-0.38256	0.730666	0.0201998	0.0613592	0.516053	-0.055683	-3.85502	-0.111554	0.270836	0.580181	-0.708289	-0.0412911	0.350058	-0.134348	0.000892032	0.00204305	-0.000141069	0	-517.722	36.3858	0	195.622	-13.6871	0	0.197622	0.0223771	-0.0210913	-0.0308923	-0.0649262	-0.0922639	0.0289292	0.120897	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
12.0127	-3.28893	-0.270836	444	320	2550	181	-0.38256	0.730666	0.0201998	0.0601648	0.518334	-0.05562	-3.85502	-0.111554	0.270836	0.580181	-0.708289	-0.0412911	0.350058	-0.134348	0.000892032	0.00204305	-0.000141069	0	-517.722	36.3858	0	195.622	-13.6871	0	0.197622	0.0223771	-0.0210913	-0.0284489	-0.0659734	-0.0922639	0.0289292	0.120897	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
12.0227	-3.28893	-0.270836	444	370	2550	181	-0.38256	0.730666	0.0201998	0.0563515	0.525617	-0.0554186	-3.85502	-0.111554	0.270836	0.580181	-0.708289	-0.0412911	0.350058	-0.134348	0.000892032	0.00204305	-0.000141069	0	-517.722	36.3858	0	195.622	-13.6871	0	0.197622	0.0223771	-0.0210913	-0.0263545	-0.066497	-0.0922639	0.0289292	0.120897	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
12.0328	-3.28893	-0.270836	444	420	2550	181	-0.38256	0.730666	0.0201998	0.05248	0.533012	-0.0552142	-3.85502	-0.111554	0.270836	0.580181	-0.708289	-0.0412911	0.350058	-0.134348	0.000892032	0.00204305	-0.000141069	0	-517.722	36.3858	0	195.622	-13.6871	0	0.197622	0.0223771	-0.0210913	-0.0247837	-0.0670206	-0.0922639	0.0289292	0.120897	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
12.0427	-3.28893	-0.270836	444	470	2550	181	-0.38256	0.730666	0.0201998	0.0487007	0.54023	-0.0550146	-3.85502	-0.111554	0.270836	0.580181	-0.708289	-0.0412911	0.350058	-0.134348	0.000892032	0.00204305	-0.000141069	0	-517.722	36.3858	0	195.622	-13.6871	0	0.197622	0.0223771	-0.0210913	-0.0226893	-0.0673697	-0.0922639	0.0289292	0.120897	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
12.0496	-3.23603	-0.263561	394	420	2549	181	-0.158947	0.283847	0.0220627	0.0476019	0.542192	-0.0548621	-3.84071	-0.111554	0.263561	0.356748	-0.261375	-0.0412911	0.356748	-0.144348	-0.00910797	0.389923	-0.182004	0	-130.248	9.04433	0	196.487	-13.8471	0	0.197801	0.0224723	-0.0192284	-0.0226893	-0.0673697	-0.0924699	0.0290369	0.121208	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
12.0527	-3.23603	-0.263561	344	370	2549	181	-0.158947	0.283847	0.0220627	0.0471114	0.543068	-0.054794	-3.84071	-0.111554	0.263561	0.356748	-0.261375	-0.0412911	0.356748	-0.144348	-0.00910797	0.389923	-0.182004	0	-130.248	9.04433	0	196.487	-13.8471	0	0.197801	0.0224723	-0.0192284	-0.020944	-0.0677188	-0.0924699	0.0290369	0.121208	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
