time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxr3	dyr3	dzr3	dxr4	dyr4	dzr4	dxr5	dyr5	dzr5	dxrDer	dyrDer	dzrDer	dxd	dyd	dzd	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
21.3491	-0.100905	-0.173211	-189	41	1700	390	0.554497	0.0536016	0.0174914	-2.18001	0.401488	-0.546325	-1.58049	-0.491403	0.173211	-0.554497	-0.0536016	-0.0174914	-0.552021	-0.0744226	0.019488	-0.552021	-0.0744226	0.019488	-0.549383	-0.0744226	0.019488	-0.552021	-0.0744226	0.019488	-1.30094	0	0	0	0	0	0.0719076	0.0232129	0.0383425	0.301443	0.260076	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.3584	-0.0923367	-0.173211	-176	91	1700	385	0.535922	0.153758	0.0428741	-2.17498	0.402931	-0.545923	-1.59186	-0.492843	0.173211	-0.535922	-0.153758	-0.0428741	-0.531232	-0.174423	-0.00780779	-0.531232	-0.154423	-0.00780779	-0.531232	-0.114423	-0.00780779	-0.531232	-0.191202	-0.00780779	-1.16871	0	0	0	0	0	0.0719076	0.0232129	0.0405912	0.300243	0.256744	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.3596	-0.0923367	-0.173211	-176	111	1700	385	0.535922	0.153758	0.0428741	-2.17434	0.403114	-0.545872	-1.59186	-0.492843	0.173211	-0.535922	-0.153758	-0.0428741	-0.531232	-0.174423	-0.00780779	-0.531232	-0.154423	-0.00780779	-0.531232	-0.114423	-0.00780779	-0.531232	-0.191202	-0.00780779	-1.16871	0	0	0	0	0	0.0720821	0.023911	0.0405912	0.300243	0.256744	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.3691	-0.0923367	-0.173211	-176	111	1700	385	0.535922	0.153758	0.0428741	-2.16926	0.404571	-0.545465	-1.59186	-0.492843	0.173211	-0.535922	-0.153758	-0.0428741	-0.531232	-0.174423	-0.00780779	-0.531232	-0.154423	-0.00780779	-0.531232	-0.114423	-0.00780779	-0.531232	-0.191202	-0.00780779	-1.16871	0	0	0	0	0	0.071733	0.0244346	0.0405912	0.300243	0.256744	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.3791	-0.0923367	-0.173211	-176	111	1700	385	0.535922	0.153758	0.0428741	-2.16389	0.406113	-0.545036	-1.59186	-0.492843	0.173211	-0.535922	-0.153758	-0.0428741	-0.531232	-0.174423	-0.00780779	-0.531232	-0.154423	-0.00780779	-0.531232	-0.114423	-0.00780779	-0.531232	-0.191202	-0.00780779	-1.16871	0	0	0	0	0	0.0708604	0.0249582	0.0405912	0.300243	0.256744	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.3891	-0.0923367	-0.173211	-176	111	1700	385	0.535922	0.153758	0.0428741	-2.15857	0.407639	-0.54461	-1.59186	-0.492843	0.173211	-0.535922	-0.153758	-0.0428741	-0.531232	-0.174423	-0.00780779	-0.531232	-0.154423	-0.00780779	-0.531232	-0.114423	-0.00780779	-0.531232	-0.191202	-0.00780779	-1.16871	0	0	0	0	0	0.0703368	0.0251327	0.0405912	0.300243	0.256744	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.3932	-0.0828383	-0.172903	-126	61	1700	379	0.432538	0.0557643	0.036911	-2.15678	0.407869	-0.544458	-1.60862	-0.499433	0.172903	-0.432538	-0.0557643	-0.036911	-0.431232	-0.0744226	-0.00780779	-0.451232	-0.0744226	-0.00780779	-0.491232	-0.0744226	-0.00780779	-0.398401	-0.0504749	-0.00780779	-0.396375	0	0	0	0	0	0.0703368	0.0251327	0.0452977	0.301037	0.252961	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.3992	-0.0828383	-0.172903	-104	43	1700	379	0.432538	0.0557643	0.036911	-2.15419	0.408203	-0.544237	-1.60862	-0.499433	0.172903	-0.432538	-0.0557643	-0.036911	-0.431232	-0.0744226	-0.00780779	-0.451232	-0.0744226	-0.00780779	-0.491232	-0.0744226	-0.00780779	-0.398401	-0.0504749	-0.00780779	-0.396375	0	0	0	0	0	0.0692896	0.0254818	0.0452977	0.301037	0.252961	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.409	-0.0828383	-0.172903	-104	43	1700	379	0.432538	0.0557643	0.036911	-2.14992	0.408753	-0.543872	-1.60862	-0.499433	0.172903	-0.432538	-0.0557643	-0.036911	-0.431232	-0.0744226	-0.00780779	-0.451232	-0.0744226	-0.00780779	-0.491232	-0.0744226	-0.00780779	-0.398401	-0.0504749	-0.00780779	-0.396375	0	0	0	0	0	0.0685914	0.0254818	0.0452977	0.301037	0.252961	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.419	-0.0828383	-0.172903	-104	43	1700	379	0.432538	0.0557643	0.036911	-2.1456	0.40931	-0.543504	-1.60862	-0.499433	0.172903	-0.432538	-0.0557643	-0.036911	-0.431232	-0.0744226	-0.00780779	-0.451232	-0.0744226	-0.00780779	-0.491232	-0.0744226	-0.00780779	-0.398401	-0.0504749	-0.00780779	-0.396375	0	0	0	0	0	0.0684169	0.0253073	0.0452977	0.301037	0.252961	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.4268	-0.0739877	-0.171697	-110	93	1700	376	0.441012	0.144819	0.0625968	-2.1422	0.410428	-0.54302	-1.62057	-0.500034	0.171697	-0.441012	-0.144819	-0.0625968	-0.437547	-0.163229	-0.0359373	-0.437547	-0.154423	-0.0359373	-0.451232	-0.114423	-0.0359373	-0.437547	-0.163229	-0.0359373	-0.40739	0	0	0	0	0	0.0684169	0.0253073	0.0454324	0.299286	0.251136	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.4291	-0.0739877	-0.171697	-110	105	1700	376	0.441012	0.144819	0.0625968	-2.14117	0.410767	-0.542874	-1.62057	-0.500034	0.171697	-0.441012	-0.144819	-0.0625968	-0.437547	-0.163229	-0.0359373	-0.437547	-0.154423	-0.0359373	-0.451232	-0.114423	-0.0359373	-0.437547	-0.163229	-0.0359373	-0.40739	0	0	0	0	0	0.0685914	0.0249582	0.0454324	0.299286	0.251136	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.439	-0.0739877	-0.171697	-110	105	1700	376	0.441012	0.144819	0.0625968	-2.13678	0.412206	-0.542252	-1.62057	-0.500034	0.171697	-0.441012	-0.144819	-0.0625968	-0.437547	-0.163229	-0.0359373	-0.437547	-0.154423	-0.0359373	-0.451232	-0.114423	-0.0359373	-0.437547	-0.163229	-0.0359373	-0.40739	0	0	0	0	0	0.0692896	0.0242601	0.0454324	0.299286	0.251136	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.4491	-0.0739877	-0.171697	-110	105	1700	376	0.441012	0.144819	0.0625968	-2.13234	0.413665	-0.541621	-1.62057	-0.500034	0.171697	-0.441012	-0.144819	-0.0625968	-0.437547	-0.163229	-0.0359373	-0.437547	-0.154423	-0.0359373	-0.451232	-0.114423	-0.0359373	-0.437547	-0.163229	-0.0359373	-0.40739	0	0	0	0	0	0.0703368	0.0228638	0.0454324	0.299286	0.251136	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.4591	-0.0739877	-0.171697	-110	105	1700	376	0.441012	0.144819	0.0625968	-2.12795	0.415108	-0.540997	-1.62057	-0.500034	0.171697	-0.441012	-0.144819	-0.0625968	-0.437547	-0.163229	-0.0359373	-0.437547	-0.154423	-0.0359373	-0.451232	-0.114423	-0.0359373	-0.437547	-0.163229	-0.0359373	-0.40739	0	0	0	0	0	0.0710349	0.0221657	0.0454324	0.299286	0.251136	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.4594	-0.0660107	-0.172728	-111	55	1700	372	0.442746	0.0730245	-0.00179323	-2.12781	0.415131	-0.540998	-1.63525	-0.504911	0.172728	-0.442746	-0.0730245	0.00179323	-0.437547	-0.0944167	0.0315979	-0.437547	-0.0944167	0.0315979	-0.437547	-0.0944167	0.00406272	-0.437547	-0.0944167	0.0315979	-0.385017	0	0	0	0	0	0.0710349	0.0221657	0.0486056	0.29948	0.248251	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.4691	-0.0660107	-0.172728	-111	55	1700	372	0.442746	0.0730245	-0.00179323	-2.12351	0.41584	-0.541015	-1.63525	-0.504911	0.172728	-0.442746	-0.0730245	0.00179323	-0.437547	-0.0944167	0.0315979	-0.437547	-0.0944167	0.0315979	-0.437547	-0.0944167	0.00406272	-0.437547	-0.0944167	0.0315979	-0.385017	0	0	0	0	0	0.0727802	0.0205949	0.0486056	0.29948	0.248251	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.4791	-0.0660107	-0.172728	-111	55	1700	372	0.442746	0.0730245	-0.00179323	-2.1191	0.416568	-0.541033	-1.63525	-0.504911	0.172728	-0.442746	-0.0730245	0.00179323	-0.437547	-0.0944167	0.0315979	-0.437547	-0.0944167	0.0315979	-0.437547	-0.0944167	0.00406272	-0.437547	-0.0944167	0.0315979	-0.385017	0	0	0	0	0	0.0748746	0.0191986	0.0486056	0.29948	0.248251	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.4891	-0.0660107	-0.172728	-111	55	1700	372	0.442746	0.0730245	-0.00179323	-2.11467	0.417298	-0.541051	-1.63525	-0.504911	0.172728	-0.442746	-0.0730245	0.00179323	-0.437547	-0.0944167	0.0315979	-0.437547	-0.0944167	0.0315979	-0.437547	-0.0944167	0.00406272	-0.437547	-0.0944167	0.0315979	-0.385017	0	0	0	0	0	0.076969	0.0181514	0.0486056	0.29948	0.248251	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.4905	-0.051161	-0.171697	-161	52	1700	367	0.537133	0.0695825	0.076218	-2.11388	0.4174	-0.540939	-1.65649	-0.505221	0.171697	-0.537133	-0.0695825	-0.076218	-0.537547	-0.0944167	-0.0359373	-0.517547	-0.0944167	-0.0359373	-0.477547	-0.0944167	-0.0359373	-0.565169	-0.0944167	-0.0359373	-0.561938	0	0	0	0	0	0.076969	0.0181514	0.0486056	0.296033	0.244911	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.4991	-0.051161	-0.171697	-177	52	1700	367	0.537133	0.0695825	0.076218	-2.10926	0.417999	-0.540284	-1.65649	-0.505221	0.171697	-0.537133	-0.0695825	-0.076218	-0.537547	-0.0944167	-0.0359373	-0.517547	-0.0944167	-0.0359373	-0.477547	-0.0944167	-0.0359373	-0.565169	-0.0944167	-0.0359373	-0.561938	0	0	0	0	0	0.0783653	0.0174533	0.0486056	0.296033	0.244911	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.5092	-0.051161	-0.171697	-177	52	1700	367	0.537133	0.0695825	0.076218	-2.10387	0.418697	-0.539519	-1.65649	-0.505221	0.171697	-0.537133	-0.0695825	-0.076218	-0.537547	-0.0944167	-0.0359373	-0.517547	-0.0944167	-0.0359373	-0.477547	-0.0944167	-0.0359373	-0.565169	-0.0944167	-0.0359373	-0.561938	0	0	0	0	0	0.0809833	0.0169297	0.0486056	0.296033	0.244911	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.5191	-0.051161	-0.171697	-178	52	1700	367	0.537133	0.0695825	0.076218	-2.09856	0.419385	-0.538765	-1.65649	-0.505221	0.171697	-0.537133	-0.0695825	-0.076218	-0.537547	-0.0944167	-0.0359373	-0.517547	-0.0944167	-0.0359373	-0.477547	-0.0944167	-0.0359373	-0.565169	-0.0944167	-0.0359373	-0.561938	0	0	0	0	0	0.0842994	0.0162316	0.0486056	0.296033	0.244911	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.5255	-0.0410772	-0.1693	-196	52	1700	365	0.56303	0.0683901	0.0946021	-2.09494	0.419825	-0.538157	-1.67409	-0.507992	0.1693	-0.56303	-0.0683901	-0.0946021	-0.565169	-0.0944167	-0.0479529	-0.565169	-0.0944167	-0.0479529	-0.517547	-0.0944167	-0.0479529	-0.565169	-0.0944167	-0.0479529	-0.647483	0	0	0	0	0	0.0842994	0.0162316	0.0486056	0.294613	0.243534	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.5291	-0.0410772	-0.1693	-196	52	1700	365	0.56303	0.0683901	0.0946021	-2.09291	0.420071	-0.537816	-1.67409	-0.507992	0.1693	-0.56303	-0.0683901	-0.0946021	-0.565169	-0.0944167	-0.0479529	-0.565169	-0.0944167	-0.0479529	-0.517547	-0.0944167	-0.0479529	-0.565169	-0.0944167	-0.0479529	-0.647483	0	0	0	0	0	0.0883137	0.015708	0.0486056	0.294613	0.243534	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.5391	-0.0410772	-0.1693	-196	52	1700	365	0.56303	0.0683901	0.0946021	-2.08728	0.420755	-0.536871	-1.67409	-0.507992	0.1693	-0.56303	-0.0683901	-0.0946021	-0.565169	-0.0944167	-0.0479529	-0.565169	-0.0944167	-0.0479529	-0.517547	-0.0944167	-0.0479529	-0.565169	-0.0944167	-0.0479529	-0.647483	0	0	0	0	0	0.090059	0.015708	0.0486056	0.294613	0.243534	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.5492	-0.0410772	-0.1693	-196	52	1700	365	0.56303	0.0683901	0.0946021	-2.08161	0.421444	-0.535917	-1.67409	-0.507992	0.1693	-0.56303	-0.0683901	-0.0946021	-0.565169	-0.0944167	-0.0479529	-0.565169	-0.0944167	-0.0479529	-0.517547	-0.0944167	-0.0479529	-0.565169	-0.0944167	-0.0479529	-0.647483	0	0	0	0	0	0.0954695	0.0158825	0.0486056	0.294613	0.243534	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.5591	-0.0410772	-0.1693	-196	52	1700	365	0.56303	0.0683901	0.0946021	-2.07603	0.422122	-0.53498	-1.67409	-0.507992	0.1693	-0.56303	-0.0683901	-0.0946021	-0.565169	-0.0944167	-0.0479529	-0.565169	-0.0944167	-0.0479529	-0.517547	-0.0944167	-0.0479529	-0.565169	-0.0944167	-0.0479529	-0.647483	0	0	0	0	0	0.100531	0.016057	0.0486056	0.294613	0.243534	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.5599	-0.0324424	-0.168395	-146	45	1700	362	0.471828	0.0586999	0.0948598	-2.07564	0.42217	-0.534902	-1.68939	-0.509778	0.168395	-0.471828	-0.0586999	-0.0948598	-0.475676	-0.0806162	-0.0479529	-0.485169	-0.0806162	-0.0479529	-0.477547	-0.0806162	-0.0479529	-0.475676	-0.0806162	-0.0479529	-0.499217	0	0	0	0	0	0.100531	0.016057	0.0491073	0.293064	0.241544	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.569	-0.0324424	-0.168395	-132	45	1700	362	0.471828	0.0586999	0.0948598	-2.07133	0.422707	-0.534035	-1.68939	-0.509778	0.168395	-0.471828	-0.0586999	-0.0948598	-0.475676	-0.0806162	-0.0479529	-0.485169	-0.0806162	-0.0479529	-0.477547	-0.0806162	-0.0479529	-0.475676	-0.0806162	-0.0479529	-0.499217	0	0	0	0	0	0.106116	0.0167552	0.0491073	0.293064	0.241544	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.5791	-0.0324424	-0.168395	-132	45	1700	362	0.471828	0.0586999	0.0948598	-2.06657	0.423298	-0.533079	-1.68939	-0.509778	0.168395	-0.471828	-0.0586999	-0.0948598	-0.475676	-0.0806162	-0.0479529	-0.485169	-0.0806162	-0.0479529	-0.477547	-0.0806162	-0.0479529	-0.475676	-0.0806162	-0.0479529	-0.499217	0	0	0	0	0	0.108385	0.0172788	0.0491073	0.293064	0.241544	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.5891	-0.0324424	-0.168395	-132	45	1700	362	0.471828	0.0586999	0.0948598	-2.06187	0.423884	-0.532133	-1.68939	-0.509778	0.168395	-0.471828	-0.0586999	-0.0948598	-0.475676	-0.0806162	-0.0479529	-0.485169	-0.0806162	-0.0479529	-0.477547	-0.0806162	-0.0479529	-0.475676	-0.0806162	-0.0479529	-0.499217	0	0	0	0	0	0.113621	0.018326	0.0491073	0.293064	0.241544	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.592	-0.0242675	-0.167624	-133	79	1700	359	0.473077	0.108207	0.100282	-2.06049	0.4242	-0.531839	-1.70576	-0.512552	0.167624	-0.473077	-0.108207	-0.100282	-0.475676	-0.130384	-0.0479529	-0.475676	-0.130384	-0.0479529	-0.475676	-0.120616	-0.0479529	-0.475676	-0.130384	-0.0479529	-0.475503	0	0	0	0	0	0.113621	0.018326	0.0502012	0.2919	0.239353	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.5991	-0.0242675	-0.167624	-133	79	1700	359	0.473077	0.108207	0.100282	-2.0571	0.424973	-0.531123	-1.70576	-0.512552	0.167624	-0.473077	-0.108207	-0.100282	-0.475676	-0.130384	-0.0479529	-0.475676	-0.130384	-0.0479529	-0.475676	-0.120616	-0.0479529	-0.475676	-0.130384	-0.0479529	-0.475503	0	0	0	0	0	0.11781	0.0197222	0.0502012	0.2919	0.239353	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.6091	-0.0242675	-0.167624	-133	80	1700	359	0.473077	0.108207	0.100282	-2.05239	0.426053	-0.530122	-1.70576	-0.512552	0.167624	-0.473077	-0.108207	-0.100282	-0.475676	-0.130384	-0.0479529	-0.475676	-0.130384	-0.0479529	-0.475676	-0.120616	-0.0479529	-0.475676	-0.130384	-0.0479529	-0.475503	0	0	0	0	0	0.121649	0.0214675	0.0502012	0.2919	0.239353	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.6191	-0.0242675	-0.167624	-133	80	1700	359	0.473077	0.108207	0.100282	-2.04767	0.427131	-0.529123	-1.70576	-0.512552	0.167624	-0.473077	-0.108207	-0.100282	-0.475676	-0.130384	-0.0479529	-0.475676	-0.130384	-0.0479529	-0.475676	-0.120616	-0.0479529	-0.475676	-0.130384	-0.0479529	-0.475503	0	0	0	0	0	0.12322	0.0223402	0.0502012	0.2919	0.239353	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.622	0.0173337	-0.164745	-183	43	1700	340	0.560638	0.0557234	0.182747	-2.04605	0.427292	-0.528594	-1.78792	-0.512552	0.164745	-0.560638	-0.0557234	-0.182747	-0.575676	-0.0806162	-0.113645	-0.555676	-0.0806162	-0.113645	-0.515676	-0.0806162	-0.0879529	-1.12484	-0.0806162	-0.113645	-1.64141	0	0	0	0	0	0.12322	0.0223402	0.0502012	0.279188	0.22699	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.6291	0.0173337	-0.164745	-195	43	1700	340	0.560638	0.0557234	0.182747	-2.04207	0.427688	-0.527296	-1.78792	-0.512552	0.164745	-0.560638	-0.0557234	-0.182747	-0.575676	-0.0806162	-0.113645	-0.555676	-0.0806162	-0.113645	-0.515676	-0.0806162	-0.0879529	-1.12484	-0.0806162	-0.113645	-1.64141	0	0	0	0	0	0.125489	0.0240855	0.0502012	0.279188	0.22699	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.6391	0.0173337	-0.164745	-195	43	1700	340	0.560638	0.0557234	0.182747	-2.03643	0.428248	-0.52546	-1.78792	-0.512552	0.164745	-0.560638	-0.0557234	-0.182747	-0.575676	-0.0806162	-0.113645	-0.555676	-0.0806162	-0.113645	-0.515676	-0.0806162	-0.0879529	-1.12484	-0.0806162	-0.113645	-1.64141	0	0	0	0	0	0.127758	0.026529	0.0502012	0.279188	0.22699	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.6491	0.0173337	-0.164745	-195	43	1700	340	0.560638	0.0557234	0.182747	-2.03086	0.428802	-0.523643	-1.78792	-0.512552	0.164745	-0.560638	-0.0557234	-0.182747	-0.575676	-0.0806162	-0.113645	-0.555676	-0.0806162	-0.113645	-0.515676	-0.0806162	-0.0879529	-1.12484	-0.0806162	-0.113645	-1.64141	0	0	0	0	0	0.128456	0.0274017	0.0502012	0.279188	0.22699	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.6579	0.0288996	-0.158712	-245	86	1700	335	0.661916	0.116984	0.196956	-2.02503	0.429832	-0.521909	-1.82164	-0.515098	0.158712	-0.661916	-0.116984	-0.196956	-0.675676	-0.145454	-0.113645	-0.635676	-0.145454	-0.113645	-0.555676	-0.120616	-0.113645	-1.12484	-0.145454	-0.113645	-1.9305	0	0	0	0	0	0.128456	0.0274017	0.0499396	0.275572	0.223723	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.6591	0.0288996	-0.158712	-266	86	1700	335	0.661916	0.116984	0.196956	-2.02423	0.429973	-0.521671	-1.82164	-0.515098	0.158712	-0.661916	-0.116984	-0.196956	-0.675676	-0.145454	-0.113645	-0.635676	-0.145454	-0.113645	-0.555676	-0.120616	-0.113645	-1.12484	-0.145454	-0.113645	-1.9305	0	0	0	0	0	0.129852	0.0298451	0.0499396	0.275572	0.223723	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.669	0.0288996	-0.158712	-266	86	1700	335	0.661916	0.116984	0.196956	-2.01764	0.431138	-0.519711	-1.82164	-0.515098	0.158712	-0.661916	-0.116984	-0.196956	-0.675676	-0.145454	-0.113645	-0.635676	-0.145454	-0.113645	-0.555676	-0.120616	-0.113645	-1.12484	-0.145454	-0.113645	-1.9305	0	0	0	0	0	0.130551	0.0319395	0.0499396	0.275572	0.223723	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.6791	0.0288996	-0.158712	-266	86	1700	335	0.661916	0.116984	0.196956	-2.01096	0.43232	-0.517721	-1.82164	-0.515098	0.158712	-0.661916	-0.116984	-0.196956	-0.675676	-0.145454	-0.113645	-0.635676	-0.145454	-0.113645	-0.555676	-0.120616	-0.113645	-1.12484	-0.145454	-0.113645	-1.9305	0	0	0	0	0	0.131249	0.0336849	0.0499396	0.275572	0.223723	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.689	0.0288996	-0.158712	-266	86	1700	335	0.661916	0.116984	0.196956	-2.0044	0.433478	-0.515771	-1.82164	-0.515098	0.158712	-0.661916	-0.116984	-0.196956	-0.675676	-0.145454	-0.113645	-0.635676	-0.145454	-0.113645	-0.555676	-0.120616	-0.113645	-1.12484	-0.145454	-0.113645	-1.9305	0	0	0	0	0	0.131423	0.0345575	0.0499396	0.275572	0.223723	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.6907	0.0347817	-0.157264	-316	36	1700	331	0.752345	0.0148775	0.237105	-2.00315	0.433503	-0.515377	-1.83897	-0.515098	0.157264	-0.752345	-0.0148775	-0.237105	-0.775676	-0.045454	-0.136839	-0.715676	-0.065454	-0.136839	-0.595676	-0.0806162	-0.136839	-0.833815	-0.0344358	-0.136839	-0.828269	0	0	0	0	0	0.131423	0.0345575	0.0499396	0.273103	0.221316	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.6991	0.0347817	-0.157264	-329	14	1700	331	0.752345	0.0148775	0.237105	-1.99684	0.433628	-0.513386	-1.83897	-0.515098	0.157264	-0.752345	-0.0148775	-0.237105	-0.775676	-0.045454	-0.136839	-0.715676	-0.065454	-0.136839	-0.595676	-0.0806162	-0.136839	-0.833815	-0.0344358	-0.136839	-0.828269	0	0	0	0	0	0.131772	0.0357792	0.0499396	0.273103	0.221316	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.7091	0.0347817	-0.157264	-329	14	1700	331	0.752345	0.0148775	0.237105	-1.9893	0.433777	-0.51101	-1.83897	-0.515098	0.157264	-0.752345	-0.0148775	-0.237105	-0.775676	-0.045454	-0.136839	-0.715676	-0.065454	-0.136839	-0.595676	-0.0806162	-0.136839	-0.833815	-0.0344358	-0.136839	-0.828269	0	0	0	0	0	0.132121	0.0366519	0.0499396	0.273103	0.221316	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.719	0.0347817	-0.157264	-329	14	1700	331	0.752345	0.0148775	0.237105	-1.98183	0.433924	-0.508658	-1.83897	-0.515098	0.157264	-0.752345	-0.0148775	-0.237105	-0.775676	-0.045454	-0.136839	-0.715676	-0.065454	-0.136839	-0.595676	-0.0806162	-0.136839	-0.833815	-0.0344358	-0.136839	-0.828269	0	0	0	0	0	0.13247	0.0375246	0.0499396	0.273103	0.221316	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.7241	0.0379678	-0.154163	-378	3	1700	330	0.821856	-0.00159007	0.15037	-1.97769	0.433916	-0.5079	-1.85157	-0.516228	0.154163	-0.821856	0.00159007	-0.15037	-0.833815	-0.0344358	-0.0403353	-0.795676	-0.0344358	-0.0568386	-0.635676	-0.0406162	-0.0968386	-0.833815	-0.0344358	-0.0403353	-0.425897	0	0	0	0	0	0.13247	0.0375246	0.0499396	0.271901	0.220143	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.7291	0.0379678	-0.154163	-378	3	1700	330	0.821856	-0.00159007	0.15037	-1.97359	0.433908	-0.507149	-1.85157	-0.516228	0.154163	-0.821856	0.00159007	-0.15037	-0.833815	-0.0344358	-0.0403353	-0.795676	-0.0344358	-0.0568386	-0.635676	-0.0406162	-0.0968386	-0.833815	-0.0344358	-0.0403353	-0.425897	0	0	0	0	0	0.132645	0.0376991	0.0499396	0.271901	0.220143	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
21.739	0.0379678	-0.154163	-378	3	1700	330	0.821856	-0.00159007	0.15037	-1.9654	0.433892	-0.505651	-1.85157	-0.516228	0.154163	-0.821856	0.00159007	-0.15037	-0.833815	-0.0344358	-0.0403353	-0.795676	-0.0344358	-0.0568386	-0.635676	-0.0406162	-0.0968386	-0.833815	-0.0344358	-0.0403353	-0.425897	0	0	0	0	0	0.133343	0.0380482	0.0499396	0.271901	0.220143	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
