time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	dxd	dyd	dzd	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
2.26378	0	0	0	0	0	0	0	0	0	0	0	0	-3.52926	0.0708471	0.15124	-0.0138085	-0.023808	0.00838023	-0.00736738	-0.0265182	0.00838023	-0.00736738	0.0361183	0.00838023	0	0	0	0	0	0.254591	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
2.29582	0	0	0	0	0	0	0	0	0	0	0	0	-3.52914	0.0698458	0.149845	-0.00429826	-0.0311777	-0.0385177	0.00373076	-0.0312507	-0.0385177	0.00373076	-0.0312507	-0.0385177	0	0	0	0	0	0.255819	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
2.32975	0	0	0	0	0	0	0	0	0	0	0	0	-3.52914	0.0698458	0.14899	0.00166328	-0.00833842	-0.0458487	0.00373076	-0.00764049	-0.0458487	0.00373076	-0.00764049	-0.0458487	0	0	0	0	0	0.257347	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
2.36398	0	0	0	0	0	0	0	0	0	0	0	0	-3.52711	0.0695866	0.14899	0.020746	-0.0378135	-0.0458487	0.0297263	-0.0312507	-0.0458487	0.0297263	-0.0312507	-0.0458487	0	0	0	0	0	0.258603	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
2.39787	0	0	0	0	0	0	0	0	0	0	0	0	-3.52609	0.0695866	0.149229	0.0267421	-0.0150628	-0.0458487	0.0297263	-0.00764049	-0.0458487	0.0297263	-0.00764049	-0.0458487	0	0	0	0	0	0.261387	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
2.43061	0	0	0	0	0	0	0	0	0	0	0	0	-3.52562	0.066817	0.149779	-0.00673791	-0.0785735	0.0167931	0.0138257	-0.0776405	0.0167931	0.0138257	-0.127178	0.0167931	0	0	0	0	0	0.261769	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
2.45941	0	0	0	0	0	0	0	0	0	0	0	0	-3.52562	0.0709774	0.149229	0.00117765	-0.00822418	-0.0509788	0.00326295	-0.00764049	-0.0509788	0.00326295	0.187373	-0.0509788	0	0	0	0	0	0.261387	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
2.49768	0	0	0	0	0	0	0	0	0	0	0	0	-3.52791	0.110074	0.120385	-0.0126528	0.0676545	-0.0894468	-0.0291294	0.0623595	-0.0894468	-0.0291294	0.262234	-0.0894468	0	0	0	0	0	0.252115	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
2.5292	0	0	0	0	0	0	0	0	0	0	0	0	-3.52803	0.120108	0.120009	0.0047712	0.135443	-0.0894468	-0.0291294	0.13236	-0.0894468	-0.0291294	0.262234	-0.0894468	0	0	0	0	0	0.251836	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
2.55761	0	0	0	0	0	0	0	0	0	0	0	0	-3.52803	0.120108	0.120009	0.0460317	0.0525467	-0.0194468	0.031486	0.0623595	-0.0194468	0.031486	0.0377219	0.0966162	0	0	0	0	0	0.251836	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
2.59231	0	0	0	0	0	0	0	0	0	0	0	0	-3.52803	0.121297	0.123709	0.039926	0.0286395	0.0505532	0.031486	0.0377219	0.0505532	0.031486	0.0377219	0.0966162	0	0	0	0	0	0.253007	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
2.62914	0	0	0	0	0	0	0	0	0	0	0	0	-3.52804	0.125494	0.123709	0.0187114	0.106426	-0.0194468	-0.00852446	0.107722	-0.0194468	-0.00852446	0.169749	-0.0739895	0	0	0	0	0	0.253007	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
