time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxr3	dyr3	dzr3	dxr4	dyr4	dzr4	dxr5	dyr5	dzr5	dxd	dyd	dzd	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
24.9075	-0.725902	-0.12269	384	-27	2575	115	-0.296099	-0.0486132	-0.0161641	-0.0480315	0.669128	-0.698506	-1.07198	-0.0428849	0.12269	0.121654	-0.0438244	-0.0158356	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174446	-0.0924376	-0.0319997	0.0364774	0.0684169	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
24.9175	-0.725902	-0.12269	384	-27	2575	115	-0.296099	-0.0486132	-0.0161641	-0.0509869	0.668643	-0.698667	-1.07198	-0.0428849	0.12269	0.121654	-0.0438244	-0.0158356	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174446	-0.0924376	-0.0319997	0.0371755	0.0678933	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
24.9192	-0.725902	-0.12269	384	-27	2575	115	-0.296058	-0.0486354	-0.0168422	-0.0515044	0.668558	-0.698697	-1.07198	-0.0428849	0.12269	0.121693	-0.0437877	-0.0156349	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174365	-0.0924232	-0.0324771	0.0371755	0.0678933	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
24.9275	-0.725902	-0.12269	384	-27	2575	115	-0.296058	-0.0486354	-0.0168422	-0.053951	0.668156	-0.698836	-1.07198	-0.0428849	0.12269	0.121693	-0.0437877	-0.0156349	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174365	-0.0924232	-0.0324771	0.0378736	0.0677188	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
24.9376	-0.725902	-0.12269	384	-27	2575	115	-0.296058	-0.0486354	-0.0168422	-0.0569353	0.667665	-0.699006	-1.07198	-0.0428849	0.12269	0.121693	-0.0437877	-0.0156349	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174365	-0.0924232	-0.0324771	0.0385718	0.0675442	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
24.9476	-0.725902	-0.12269	384	-27	2575	115	-0.296058	-0.0486354	-0.0168422	-0.0598956	0.667179	-0.699174	-1.07198	-0.0428849	0.12269	0.121693	-0.0437877	-0.0156349	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174365	-0.0924232	-0.0324771	0.0390954	0.0673697	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
24.9557	-0.725902	-0.12269	384	-27	2575	115	-0.296019	-0.0486649	-0.0174347	-0.0623111	0.666782	-0.699316	-1.07198	-0.0428849	0.12269	0.121728	-0.0437638	-0.0154247	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174291	-0.0924287	-0.0328594	0.0390954	0.0673697	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
24.9575	-0.725902	-0.12269	384	-27	2575	115	-0.296019	-0.0486649	-0.0174347	-0.0628365	0.666696	-0.699347	-1.07198	-0.0428849	0.12269	0.121728	-0.0437638	-0.0154247	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174291	-0.0924287	-0.0328594	0.039968	0.0671952	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
24.9675	-0.725902	-0.12269	384	-27	2575	115	-0.296019	-0.0486649	-0.0174347	-0.0657813	0.666212	-0.699521	-1.07198	-0.0428849	0.12269	0.121728	-0.0437638	-0.0154247	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174291	-0.0924287	-0.0328594	0.0410152	0.0668461	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
24.9774	-0.725902	-0.12269	384	-27	2575	115	-0.296019	-0.0486649	-0.0174347	-0.0687323	0.665726	-0.699695	-1.07198	-0.0428849	0.12269	0.121728	-0.0437638	-0.0154247	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174291	-0.0924287	-0.0328594	0.0420624	0.066497	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
24.9809	-0.725902	-0.12269	384	-27	2576	115	-0.295956	-0.048708	-0.0183534	-0.0697617	0.665557	-0.699758	-1.07198	-0.0428849	0.12269	0.121782	-0.0437263	-0.0151024	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174174	-0.0924343	-0.0334558	0.0420624	0.066497	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
24.9875	-0.725902	-0.12269	384	-27	2576	115	-0.295956	-0.048708	-0.0183534	-0.0717262	0.665234	-0.69988	-1.07198	-0.0428849	0.12269	0.121782	-0.0437263	-0.0151024	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174174	-0.0924343	-0.0334558	0.042586	0.066148	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
24.9975	-0.725902	-0.12269	384	-27	2576	115	-0.295956	-0.048708	-0.0183534	-0.0746731	0.664749	-0.700063	-1.07198	-0.0428849	0.12269	0.121782	-0.0437263	-0.0151024	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174174	-0.0924343	-0.0334558	0.0436332	0.0656244	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.0075	-0.725902	-0.12269	384	-27	2576	115	-0.295956	-0.048708	-0.0183534	-0.0776317	0.664262	-0.700246	-1.07198	-0.0428849	0.12269	0.121782	-0.0437263	-0.0151024	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174174	-0.0924343	-0.0334558	0.0446804	0.0652753	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.0163	-0.725902	-0.12269	384	-27	2576	115	-0.295899	-0.0487361	-0.019186	-0.0802345	0.663833	-0.700415	-1.07198	-0.0428849	0.12269	0.121829	-0.043687	-0.0148376	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.17407	-0.0924231	-0.0340236	0.0446804	0.0652753	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.0175	-0.725902	-0.12269	384	-27	2576	115	-0.295899	-0.0487361	-0.019186	-0.0805972	0.663773	-0.700439	-1.07198	-0.0428849	0.12269	0.121829	-0.043687	-0.0148376	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.17407	-0.0924231	-0.0340236	0.0453786	0.0651008	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.0275	-0.725902	-0.12269	384	-27	2576	115	-0.295899	-0.0487361	-0.019186	-0.0835539	0.663286	-0.70063	-1.07198	-0.0428849	0.12269	0.121829	-0.043687	-0.0148376	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.17407	-0.0924231	-0.0340236	0.0457276	0.0651008	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.0375	-0.725902	-0.12269	384	-27	2576	115	-0.295899	-0.0487361	-0.019186	-0.0865205	0.662798	-0.700823	-1.07198	-0.0428849	0.12269	0.121829	-0.043687	-0.0148376	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.17407	-0.0924231	-0.0340236	0.0460767	0.0647517	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.0474	-0.725902	-0.12269	385	-27	2576	115	-0.295899	-0.0487361	-0.019186	-0.0894559	0.662314	-0.701013	-1.07198	-0.0428849	0.12269	0.121829	-0.043687	-0.0148376	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.17407	-0.0924231	-0.0340236	0.0462512	0.0647517	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.0546	-0.725902	-0.12269	385	-27	2576	115	-0.295863	-0.0487561	-0.0196753	-0.0915695	0.661966	-0.701154	-1.07198	-0.0428849	0.12269	0.121856	-0.0436669	-0.0146695	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174007	-0.092423	-0.0343448	0.0462512	0.0647517	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.0575	-0.725902	-0.12269	385	-27	2576	115	-0.295863	-0.0487561	-0.0196753	-0.092434	0.661823	-0.701211	-1.07198	-0.0428849	0.12269	0.121856	-0.0436669	-0.0146695	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174007	-0.092423	-0.0343448	0.0467748	0.0644026	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.0674	-0.725902	-0.12269	385	-27	2576	115	-0.295863	-0.0487561	-0.0196753	-0.0953722	0.661339	-0.701407	-1.07198	-0.0428849	0.12269	0.121856	-0.0436669	-0.0146695	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174007	-0.092423	-0.0343448	0.0469494	0.0642281	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.0775	-0.725902	-0.12269	385	-27	2576	115	-0.295863	-0.0487561	-0.0196753	-0.0983421	0.66085	-0.701604	-1.07198	-0.0428849	0.12269	0.121856	-0.0436669	-0.0146695	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174007	-0.092423	-0.0343448	0.0472984	0.0638791	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.083	-0.725902	-0.12269	385	-27	2577	115	-0.295839	-0.0487587	-0.020027	-0.0999843	0.660579	-0.701715	-1.07198	-0.0428849	0.12269	0.121875	-0.0436459	-0.0145802	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.173965	-0.0924046	-0.0346073	0.0472984	0.0638791	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.0875	-0.725902	-0.12269	385	-27	2577	115	-0.295839	-0.0487587	-0.020027	-0.101308	0.660361	-0.701805	-1.07198	-0.0428849	0.12269	0.121875	-0.0436459	-0.0145802	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.173965	-0.0924046	-0.0346073	0.047822	0.06353	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.0976	-0.725902	-0.12269	385	-27	2577	115	-0.295839	-0.0487587	-0.020027	-0.104295	0.659869	-0.702007	-1.07198	-0.0428849	0.12269	0.121875	-0.0436459	-0.0145802	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.173965	-0.0924046	-0.0346073	0.0481711	0.06353	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.1075	-0.725902	-0.12269	385	-27	2577	115	-0.295839	-0.0487587	-0.020027	-0.107214	0.659388	-0.702205	-1.07198	-0.0428849	0.12269	0.121875	-0.0436459	-0.0145802	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.173965	-0.0924046	-0.0346073	0.0483456	0.0637045	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.1171	-0.725902	-0.12269	385	-27	2577	115	-0.295815	-0.0487749	-0.0203447	-0.110062	0.658918	-0.7024	-1.07198	-0.0428849	0.12269	0.121893	-0.0436353	-0.0144605	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.173922	-0.0924102	-0.0348052	0.0483456	0.0637045	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.1176	-0.725902	-0.12269	385	-27	2577	115	-0.295815	-0.0487749	-0.0203447	-0.110211	0.658893	-0.702411	-1.07198	-0.0428849	0.12269	0.121893	-0.0436353	-0.0144605	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.173922	-0.0924102	-0.0348052	0.0486947	0.0638791	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.1275	-0.725902	-0.12269	385	-27	2577	115	-0.295815	-0.0487749	-0.0203447	-0.113133	0.658412	-0.702612	-1.07198	-0.0428849	0.12269	0.121893	-0.0436353	-0.0144605	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.173922	-0.0924102	-0.0348052	0.0486947	0.0647517	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.1375	-0.725902	-0.12269	385	-27	2577	115	-0.295815	-0.0487749	-0.0203447	-0.116108	0.657921	-0.702816	-1.07198	-0.0428849	0.12269	0.121893	-0.0436353	-0.0144605	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.173922	-0.0924102	-0.0348052	0.0485202	0.0659734	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.1475	-0.725902	-0.12269	385	-27	2577	115	-0.295815	-0.0487749	-0.0203447	-0.11904	0.657438	-0.703018	-1.07198	-0.0428849	0.12269	0.121893	-0.0436353	-0.0144605	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.173922	-0.0924102	-0.0348052	0.0485202	0.0666716	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.1516	-0.725902	-0.12269	385	-27	2577	115	-0.295811	-0.0488385	-0.0202514	-0.120276	0.657234	-0.703103	-1.07198	-0.0428849	0.12269	0.121896	-0.0436766	-0.0143097	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.173915	-0.0925151	-0.0345611	0.0485202	0.0666716	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.1575	-0.725902	-0.12269	385	-27	2577	115	-0.295811	-0.0488385	-0.0202514	-0.122009	0.656947	-0.703221	-1.07198	-0.0428849	0.12269	0.121896	-0.0436766	-0.0143097	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.173915	-0.0925151	-0.0345611	0.0479966	0.0680678	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.1674	-0.725902	-0.12269	385	-27	2577	115	-0.295811	-0.0488385	-0.0202514	-0.124954	0.656461	-0.703423	-1.07198	-0.0428849	0.12269	0.121896	-0.0436766	-0.0143097	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.173915	-0.0925151	-0.0345611	0.0469494	0.0698132	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.1775	-0.725902	-0.12269	385	-27	2577	115	-0.295811	-0.0488385	-0.0202514	-0.127922	0.655971	-0.703626	-1.07198	-0.0428849	0.12269	0.121896	-0.0436766	-0.0143097	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.173915	-0.0925151	-0.0345611	0.0460767	0.071733	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.1833	-0.725902	-0.12269	385	-27	2576	115	-0.295867	-0.0488886	-0.019283	-0.129648	0.655686	-0.703739	-1.07198	-0.0428849	0.12269	0.121853	-0.0437698	-0.0143855	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174014	-0.0926583	-0.0336685	0.0460767	0.071733	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.1875	-0.725902	-0.12269	385	-27	2576	115	-0.295867	-0.0488886	-0.019283	-0.130885	0.655482	-0.703819	-1.07198	-0.0428849	0.12269	0.121853	-0.0437698	-0.0143855	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174014	-0.0926583	-0.0336685	0.0455531	0.0729548	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.1975	-0.725902	-0.12269	385	-27	2576	115	-0.295867	-0.0488886	-0.019283	-0.133848	0.654992	-0.704012	-1.07198	-0.0428849	0.12269	0.121853	-0.0437698	-0.0143855	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174014	-0.0926583	-0.0336685	0.0445059	0.0757473	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.2076	-0.725902	-0.12269	385	-27	2576	115	-0.295867	-0.0488886	-0.019283	-0.136824	0.6545	-0.704206	-1.07198	-0.0428849	0.12269	0.121853	-0.0437698	-0.0143855	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174014	-0.0926583	-0.0336685	0.0438078	0.0785398	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.2174	-0.725902	-0.12269	385	-27	2576	115	-0.295867	-0.0488886	-0.019283	-0.139744	0.654018	-0.704397	-1.07198	-0.0428849	0.12269	0.121853	-0.0437698	-0.0143855	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174014	-0.0926583	-0.0336685	0.0436332	0.0799361	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.2208	-0.725902	-0.12269	385	-27	2576	115	-0.295922	-0.0489874	-0.0181606	-0.140746	0.653852	-0.704458	-1.07198	-0.0428849	0.12269	0.12181	-0.0439101	-0.0143227	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174112	-0.0928974	-0.0324833	0.0436332	0.0799361	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.2275	-0.725902	-0.12269	385	-27	2576	115	-0.295922	-0.0489874	-0.0181606	-0.142723	0.653525	-0.704579	-1.07198	-0.0428849	0.12269	0.12181	-0.0439101	-0.0143227	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174112	-0.0928974	-0.0324833	0.0432842	0.0837758	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.2374	-0.725902	-0.12269	385	-27	2576	115	-0.295922	-0.0489874	-0.0181606	-0.145661	0.653038	-0.70476	-1.07198	-0.0428849	0.12269	0.12181	-0.0439101	-0.0143227	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174112	-0.0928974	-0.0324833	0.0432842	0.0876155	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.2451	-0.725902	-0.12269	385	-27	2575	115	-0.29593	-0.0491163	-0.017681	-0.147921	0.652663	-0.704895	-1.07198	-0.0428849	0.12269	0.121804	-0.0440225	-0.0140274	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174126	-0.0931388	-0.0317084	0.0432842	0.0876155	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.2475	-0.725902	-0.12269	385	-27	2575	115	-0.29593	-0.0491163	-0.017681	-0.148645	0.652543	-0.704938	-1.07198	-0.0428849	0.12269	0.121804	-0.0440225	-0.0140274	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174126	-0.0931388	-0.0317084	0.0438078	0.0911062	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.2575	-0.725902	-0.12269	385	-27	2575	115	-0.29593	-0.0491163	-0.017681	-0.151598	0.652053	-0.705114	-1.07198	-0.0428849	0.12269	0.121804	-0.0440225	-0.0140274	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174126	-0.0931388	-0.0317084	0.0443314	0.0928515	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.2675	-0.725902	-0.12269	385	-27	2575	115	-0.29593	-0.0491163	-0.017681	-0.154572	0.651559	-0.705292	-1.07198	-0.0428849	0.12269	0.121804	-0.0440225	-0.0140274	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174126	-0.0931388	-0.0317084	0.0455531	0.0959931	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.2774	-0.725902	-0.12269	385	-27	2575	115	-0.29593	-0.0491163	-0.017681	-0.157496	0.651074	-0.705467	-1.07198	-0.0428849	0.12269	0.121804	-0.0440225	-0.0140274	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.174126	-0.0931388	-0.0317084	0.0472984	0.0987856	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
25.2846	-0.725902	-0.12269	385	-28	2576	115	-0.295839	-0.0494279	-0.0183132	-0.159609	0.650721	-0.705598	-1.07198	-0.0428849	0.12269	0.121875	-0.0441282	-0.0130481	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	0.119264	-0.0470582	-0.0230796	-0.173965	-0.0935561	-0.0313613	0.0472984	0.0987856	-0.0369015	0.0399839	0.0768096	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
