time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x_pred	y_pred	z_pred	dxr_pred	dyr_pred	dzr_pred	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	x	y	z	dx	dy	dz	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	err_sti_x	err_sti_y	err_sti_z	err_sti_dx	err_sti_dy	err_sti_dz	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	xo	yo	zo	thr_vel
12.1326	0.467304	-0.696147	87	38	2591	49	0.0790868	0.0334105	-0.0651686	0.372143	0.207557	-0.389036	-2.38048	-0.0438395	0.696147	0.0755531	0.0546553	-0.0261053	0.0754892	0.053805	-0.0279886	0.0754892	0.053805	-0.0279886	-2.39078	-0.051621	0.700287	-0.00504393	-0.00631926	-0.00841622	0.260502	0.110013	-0.0921487	0.15464	0.0880657	-0.0912739	-0.00900272	0.162308	0.0632059	0.0231183	-0.0951087	-0	0.326249	-0.00217084	3.591	-0.0131111	-0.00686053	0.00913669	-0.0898114	-0.036826	0.0373398	0.0247837	-0.000349066	-0.0111875	0.0184142	0.0295974	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299439	0.153886	0.289669	0.07
12.1411	0.467304	-0.696147	87	38	2591	49	0.0790868	0.0333945	-0.065184	0.372814	0.20784	-0.389589	-2.38048	-0.0438395	0.696147	0.0755531	0.0546553	-0.0261053	0.0754892	0.053805	-0.0279886	0.0754892	0.053805	-0.0279886	-2.39078	-0.051621	0.700287	-0.00504393	-0.00631926	-0.00841622	0.260502	0.110013	-0.0921487	0.15464	0.0880498	-0.0912893	-0.00900272	0.162308	0.0632059	0.0231183	-0.0951087	-0	0.326237	-0.00108538	3.59122	-0.0131111	-0.00686053	0.00913669	-0.0898114	-0.036826	0.0373398	0.0247837	-0.000174533	-0.0111875	0.0184142	0.0295974	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299439	0.153886	0.289669	0.07
12.1511	0.467304	-0.696147	87	38	2591	49	0.0791027	0.0333945	-0.065157	0.373609	0.208176	-0.390243	-2.38048	-0.0438395	0.696147	0.0755531	0.0546553	-0.0261053	0.0754892	0.053805	-0.0279886	0.0754892	0.053805	-0.0279886	-2.39078	-0.051621	0.700287	-0.00504393	-0.00631926	-0.00841622	0.260502	0.110013	-0.0921487	0.154656	0.0880498	-0.0912623	-0.00900272	0.162308	0.0632059	0.0231183	-0.0951087	-0	0.325155	-0.00108539	3.59119	-0.0131111	-0.00686053	0.00913669	-0.0898114	-0.036826	0.0373398	0.0249582	-0.000174533	-0.0111875	0.0184142	0.0295974	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299439	0.153886	0.289669	0.07
12.1611	0.467304	-0.696147	87	38	2591	49	0.0791187	0.0333786	-0.0651453	0.374399	0.208509	-0.390894	-2.38048	-0.0438395	0.696147	0.0755531	0.0546553	-0.0261053	0.0754892	0.053805	-0.0279886	0.0754892	0.053805	-0.0279886	-2.39078	-0.051621	0.700287	-0.00504393	-0.00631926	-0.00841622	0.260502	0.110013	-0.0921487	0.154672	0.0880339	-0.0912506	-0.00900272	0.162308	0.0632059	0.0231183	-0.0951087	-0	0.32407	0	3.59121	-0.0131111	-0.00686053	0.00913669	-0.0898114	-0.036826	0.0373398	0.0251327	0	-0.0111875	0.0184142	0.0295974	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299439	0.153886	0.289669	0.07
12.1651	0.469899	-0.704392	85	42	2603	50	0.0817055	0.0378274	-0.0896706	0.374729	0.208662	-0.391256	-2.38122	-0.0447998	0.704392	0.0723621	0.050402	-0.00240963	0.072838	0.0495902	-0.00422733	0.072838	0.0495902	-0.00422733	-2.39078	-0.051621	0.700585	-0.0067567	-0.00449929	0.016722	0.267521	0.122155	-0.122865	0.154068	0.0882294	-0.0920802	-0.00907844	0.161761	0.0633427	0.023184	-0.0959228	-0	0.32407	0	3.5912	-0.0128736	-0.0111074	-0.00166649	-0.0902162	-0.0522419	0.0313832	0.0251327	0	-0.0111875	0.0188116	0.0299946	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299439	0.153886	0.289669	0.07
12.171	0.469899	-0.704392	85	42	2603	50	0.0817055	0.0378274	-0.0896706	0.375211	0.208885	-0.391784	-2.38122	-0.0447998	0.704392	0.0723621	0.050402	-0.00240963	0.072838	0.0495902	-0.00422733	0.072838	0.0495902	-0.00422733	-2.39078	-0.051621	0.700585	-0.0067567	-0.00449929	0.016722	0.267521	0.122155	-0.122865	0.154068	0.0882294	-0.0920802	-0.00907844	0.161761	0.0633427	0.023184	-0.0959228	-0	0.325604	0	3.56177	-0.0128736	-0.0111074	-0.00166649	-0.0902162	-0.0522419	0.0313832	0.0251327	0	-0.0111875	0.0188116	0.0299946	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299439	0.153886	0.289669	0.07
12.1811	0.469899	-0.704392	84	42	2603	50	0.0817055	0.0378274	-0.0896706	0.376034	0.209266	-0.392688	-2.38122	-0.0447998	0.704392	0.0723621	0.050402	-0.00240963	0.072838	0.0495902	-0.00422733	0.072838	0.0495902	-0.00422733	-2.39078	-0.051621	0.700585	-0.0067567	-0.00449929	0.016722	0.267521	0.122155	-0.122865	0.154068	0.0882294	-0.0920802	-0.00907844	0.161761	0.0633427	0.023184	-0.0959228	-0	0.325605	0	3.56176	-0.0128736	-0.0111074	-0.00166649	-0.0902162	-0.0522419	0.0313832	0.0251327	0	-0.0111875	0.0188116	0.0299946	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299439	0.153886	0.289669	0.07
12.1911	0.469899	-0.704392	84	42	2603	50	0.0817216	0.0378274	-0.0896437	0.376846	0.209642	-0.393579	-2.38122	-0.0447998	0.704392	0.0723621	0.050402	-0.00240963	0.072838	0.0495902	-0.00422733	0.072838	0.0495902	-0.00422733	-2.39078	-0.051621	0.700585	-0.0067567	-0.00449929	0.016722	0.267521	0.122155	-0.122865	0.154084	0.0882294	-0.0920533	-0.00907844	0.161761	0.0633427	0.023184	-0.0959228	-0	0.324517	0	3.56174	-0.0128736	-0.0111074	-0.00166649	-0.0902162	-0.0522419	0.0313832	0.0253073	0	-0.0111875	0.0188116	0.0299946	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299439	0.153886	0.289669	0.07
12.192	0.469899	-0.704392	84	42	2603	50	0.0817216	0.0378274	-0.0896437	0.376921	0.209676	-0.393661	-2.38122	-0.0447998	0.704392	0.0723621	0.050402	-0.00240963	0.072838	0.0495902	-0.00422733	0.072838	0.0495902	-0.00422733	-2.39078	-0.051621	0.700585	-0.0067567	-0.00449929	0.016722	0.267521	0.122155	-0.122865	0.154084	0.0882294	-0.0920533	-0.00907844	0.161761	0.0633427	0.023184	-0.0959228	-0	0.324517	0	3.56175	-0.0128736	-0.0111074	-0.00166649	-0.0902162	-0.0522419	0.0313832	0.0253073	0	-0.0111875	0.0188116	0.0299946	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299877	0.159977	0.298711	0.07
12.1921	0.471914	-0.694989	86	48	2589	51	0.0805156	0.0431341	-0.0609431	0.376931	0.209682	-0.393669	-2.38117	-0.0454573	0.694989	0.0738757	0.0456354	-0.0300696	0.0736006	0.0448091	-0.0319294	0.0736006	0.0448091	-0.0319294	-2.39078	-0.0513609	0.700287	-0.0067567	-0.00449929	-0.00841622	0.263191	0.138852	-0.0870294	0.154391	0.0887695	-0.0910127	-0.00915176	0.162181	0.0637796	0.0232714	-0.0948904	-0	0.324517	0	3.56174	-0.0116823	-0.0102059	0.00487532	-0.0863039	-0.0530723	0.0257418	0.0253073	0	-0.0112663	0.019088	0.0303496	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299877	0.159977	0.298711	0.07
12.2011	0.471914	-0.694989	86	48	2589	51	0.0804997	0.0431182	-0.0609855	0.377655	0.21007	-0.394217	-2.38117	-0.0454573	0.694989	0.0738757	0.0456354	-0.0300696	0.0736006	0.0448091	-0.0319294	0.0736006	0.0448091	-0.0319294	-2.39078	-0.0513609	0.700287	-0.0067567	-0.00449929	-0.00841622	0.263191	0.138852	-0.0870294	0.154375	0.0887536	-0.0910552	-0.00915176	0.162181	0.0637796	0.0232714	-0.0948904	-0	0.323811	0.00108452	3.59618	-0.0116823	-0.0102059	0.00487532	-0.0863039	-0.0530723	0.0257418	0.0251327	0.000174533	-0.0112663	0.019088	0.0303496	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299877	0.159977	0.298711	0.07
12.2112	0.471914	-0.694989	86	48	2589	51	0.0804997	0.0431182	-0.0609855	0.378467	0.210505	-0.394832	-2.38117	-0.0454573	0.694989	0.0738757	0.0456354	-0.0300696	0.0736006	0.0448091	-0.0319294	0.0736006	0.0448091	-0.0319294	-2.39078	-0.0513609	0.700287	-0.0067567	-0.00449929	-0.00841622	0.263191	0.138852	-0.0870294	0.154375	0.0887536	-0.0910552	-0.00915176	0.162181	0.0637796	0.0232714	-0.0948904	-0	0.323814	0.00108453	3.59612	-0.0116823	-0.0102059	0.00487532	-0.0863039	-0.0530723	0.0257418	0.0251327	0.000174533	-0.0112663	0.019088	0.0303496	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299877	0.159977	0.298711	0.07
12.2211	0.471914	-0.694989	86	48	2589	51	0.0804838	0.0431182	-0.0610125	0.379264	0.210931	-0.395436	-2.38117	-0.0454573	0.694989	0.0738757	0.0456354	-0.0300696	0.0736006	0.0448091	-0.0319294	0.0736006	0.0448091	-0.0319294	-2.39078	-0.0513609	0.700287	-0.0067567	-0.00449929	-0.00841622	0.263191	0.138852	-0.0870294	0.154359	0.0887536	-0.0910821	-0.00915176	0.162181	0.0637796	0.0232714	-0.0948904	-0	0.324898	0.00108453	3.5961	-0.0116823	-0.0102059	0.00487532	-0.0863039	-0.0530723	0.0257418	0.0249582	0.000174533	-0.0112663	0.019088	0.0303496	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299877	0.159977	0.298711	0.07
12.2302	0.439091	-0.707967	89	11	2608	46	0.0771795	0.00878617	-0.0995902	0.379965	0.211011	-0.396341	-2.3794	-0.0345043	0.707967	0.0786944	0.0751146	0.00650974	0.0797024	0.0741899	0.00455695	0.0797024	0.0741899	0.00455695	-2.39074	-0.0504196	0.700882	-0.00209565	0.024762	0.0285698	0.256387	0.0320561	-0.135663	0.155874	0.0839007	-0.0930805	-0.00826149	0.162732	0.0595449	0.022578	-0.0969268	-0	0.324901	0.00108454	3.59605	-0.0121113	0.000520123	0.0016486	-0.0831425	0.00324184	0.0516693	0.0249582	0.000174533	-0.0116505	0.0145002	0.0261477	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299877	0.159977	0.298711	0.07
12.2311	0.439091	-0.707967	89	11	2608	46	0.0771795	0.00880242	-0.0995756	0.380037	0.211019	-0.396434	-2.3794	-0.0345043	0.707967	0.0786944	0.0751146	0.00650974	0.0797024	0.0741899	0.00455695	0.0797024	0.0741899	0.00455695	-2.39074	-0.0504196	0.700882	-0.00209565	0.024762	0.0285698	0.256387	0.0320561	-0.135663	0.155874	0.083917	-0.0930659	-0.00826149	0.162732	0.0595449	0.022578	-0.0969268	-0	0.327322	0	3.54975	-0.0121113	0.000520123	0.0016486	-0.0831425	0.00324184	0.0516693	0.0249582	0	-0.0116505	0.0145002	0.0261477	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299877	0.159977	0.298711	0.07
12.2411	0.439091	-0.707967	89	11	2608	46	0.0771795	0.00880242	-0.0995756	0.380811	0.211108	-0.397433	-2.3794	-0.0345043	0.707967	0.0786944	0.0751146	0.00650974	0.0797024	0.0741899	0.00455695	0.0797024	0.0741899	0.00455695	-2.39074	-0.0504196	0.700882	-0.00209565	0.024762	0.0285698	0.256387	0.0320561	-0.135663	0.155874	0.083917	-0.0930659	-0.00826149	0.162732	0.0595449	0.022578	-0.0969268	-0	0.327321	0	3.54976	-0.0121113	0.000520123	0.0016486	-0.0831425	0.00324184	0.0516693	0.0249582	0	-0.0116505	0.0145002	0.0261477	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299877	0.159977	0.298711	0.07
12.2511	0.439091	-0.707967	89	11	2608	46	0.0771795	0.00880242	-0.0995756	0.381583	0.211196	-0.398429	-2.3794	-0.0345043	0.707967	0.0786944	0.0751146	0.00650974	0.0797024	0.0741899	0.00455695	0.0797024	0.0741899	0.00455695	-2.39074	-0.0504196	0.700882	-0.00209565	0.024762	0.0285698	0.256387	0.0320561	-0.135663	0.155874	0.083917	-0.0930659	-0.00826149	0.162732	0.0595449	0.022578	-0.0969268	-0	0.327323	0	3.54974	-0.0121113	0.000520123	0.0016486	-0.0831425	0.00324184	0.0516693	0.0249582	0	-0.0116505	0.0145002	0.0261477	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299877	0.159977	0.298711	0.07
12.2611	0.439091	-0.707967	89	11	2608	46	0.0771795	0.00880242	-0.0995756	0.382351	0.211283	-0.39942	-2.3794	-0.0345043	0.707967	0.0786944	0.0751146	0.00650974	0.0797024	0.0741899	0.00455695	0.0797024	0.0741899	0.00455695	-2.39074	-0.0504196	0.700882	-0.00209565	0.024762	0.0285698	0.256387	0.0320561	-0.135663	0.155874	0.083917	-0.0930659	-0.00826149	0.162732	0.0595449	0.022578	-0.0969268	-0	0.327324	0	3.54971	-0.0121113	0.000520123	0.0016486	-0.0831425	0.00324184	0.0516693	0.0249582	0	-0.0116505	0.0145002	0.0261477	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299877	0.159977	0.298711	0.07
12.2641	0.457448	-0.705236	92	33	2605	49	0.0746149	0.0289939	-0.0920273	0.382578	0.211371	-0.399699	-2.37905	-0.0404085	0.705236	0.080291	0.05738	-0.000404919	0.0809189	0.0564411	-0.0024085	0.0809189	0.0564411	-0.0024085	-2.39071	-0.0504196	0.700882	0.000929382	0.0046364	0.0179801	0.247366	0.0960547	-0.127984	0.154906	0.0863739	-0.0924322	-0.00867301	0.16222	0.0618393	0.0227515	-0.0962692	-0	0.327325	0	3.54969	-0.0106683	0.000177129	0.00378849	-0.0754843	-0.0176981	0.0465149	0.0249582	0	-0.0116505	0.0169835	0.0286301	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299877	0.159977	0.298711	0.07
12.2711	0.457448	-0.705236	92	33	2604	49	0.0746311	0.02901	-0.0919851	0.383098	0.211573	-0.40034	-2.37905	-0.0404085	0.705236	0.080291	0.05738	-0.000404919	0.0809189	0.0564411	-0.0024085	0.0809189	0.0564411	-0.0024085	-2.39071	-0.0504196	0.700882	0.000929382	0.0046364	0.0179801	0.247366	0.0960547	-0.127984	0.154922	0.08639	-0.0923901	-0.00867301	0.16222	0.0618393	0.0227515	-0.0962692	-0	0.325762	-0.00109105	3.55874	-0.0106683	0.000177129	0.00378849	-0.0754843	-0.0176981	0.0465149	0.0251327	-0.000174533	-0.0116505	0.0169835	0.0286301	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299877	0.159977	0.298711	0.07
12.2812	0.457448	-0.705236	92	33	2605	49	0.0746311	0.0289939	-0.0920002	0.383849	0.211865	-0.401266	-2.37905	-0.0404085	0.705236	0.080291	0.05738	-0.000404919	0.0809189	0.0564411	-0.0024085	0.0809189	0.0564411	-0.0024085	-2.39071	-0.0504196	0.700882	0.000929382	0.0046364	0.0179801	0.247366	0.0960547	-0.127984	0.154922	0.0863739	-0.0924051	-0.00867301	0.16222	0.0618393	0.0227515	-0.0962692	-0	0.32576	0	3.55877	-0.0106683	0.000177129	0.00378849	-0.0754843	-0.0176981	0.0465149	0.0251327	0	-0.0116505	0.0169835	0.0286301	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299877	0.159977	0.298711	0.07
12.2911	0.457448	-0.705236	92	33	2605	49	0.0746311	0.0289939	-0.0920002	0.384591	0.212154	-0.402181	-2.37905	-0.0404085	0.705236	0.080291	0.05738	-0.000404919	0.0809189	0.0564411	-0.0024085	0.0809189	0.0564411	-0.0024085	-2.39071	-0.0504196	0.700882	0.000929382	0.0046364	0.0179801	0.247366	0.0960547	-0.127984	0.154922	0.0863739	-0.0924051	-0.00867301	0.16222	0.0618393	0.0227515	-0.0962692	-0	0.325763	0	3.55873	-0.0106683	0.000177129	0.00378849	-0.0754843	-0.0176981	0.0465149	0.0251327	0	-0.0116505	0.0169835	0.0286301	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.299877	0.159977	0.298711	0.07
12.2986	0.457448	-0.705236	92	33	2605	49	0.0746311	0.0289939	-0.0920002	0.385151	0.212371	-0.402871	-2.37905	-0.0404085	0.705236	0.080291	0.05738	-0.000404919	0.0809189	0.0564411	-0.0024085	0.0809189	0.0564411	-0.0024085	-2.39071	-0.0504196	0.700882	0.000929382	0.0046364	0.0179801	0.247366	0.0960547	-0.127984	0.154922	0.0863739	-0.0924051	-0.00867301	0.16222	0.0618393	0.0227515	-0.0962692	-0	0.325764	0	3.55871	-0.0106683	0.000177129	0.00378849	-0.0754843	-0.0176981	0.0465149	0.0251327	0	-0.0116505	0.0169835	0.0286301	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.297439	0.15008	0.301759	0.07
12.2988	0.444776	-0.705302	91	23	2604	47	0.0754623	0.0198229	-0.0904011	0.385164	0.212375	-0.402886	-2.37927	-0.036322	0.705302	0.080214	0.0649164	-0.00224944	0.0808876	0.0639726	-0.00426451	0.0808876	0.0639726	-0.00426451	-2.39074	-0.050262	0.700882	-0.00209565	0.0171508	0.0179801	0.250178	0.0669227	-0.125425	0.155676	0.0847393	-0.0926505	-0.00839218	0.162674	0.0602946	0.022642	-0.0965334	-0	0.325765	0	3.5587	-0.0115183	-0.00385101	0.00226081	-0.0811736	-0.0216901	0.0417866	0.0251327	0	-0.0117222	0.0152648	0.0269837	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.297439	0.15008	0.301759	0.07
12.3011	0.444776	-0.705302	91	23	2604	47	0.0754623	0.0198229	-0.0904011	0.385339	0.212421	-0.403096	-2.37927	-0.036322	0.705302	0.080214	0.0649164	-0.00224944	0.0808876	0.0639726	-0.00426451	0.0808876	0.0639726	-0.00426451	-2.39074	-0.050262	0.700882	-0.00209565	0.0171508	0.0179801	0.250178	0.0669227	-0.125425	0.155676	0.0847393	-0.0926505	-0.00839218	0.162674	0.0602946	0.022642	-0.0965334	-0	0.325665	0	3.56061	-0.0115183	-0.00385101	0.00226081	-0.0811736	-0.0216901	0.0417866	0.0251327	0	-0.0117222	0.0152648	0.0269837	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.297439	0.15008	0.301759	0.07
12.3111	0.444776	-0.705302	91	23	2604	47	0.0754461	0.0198229	-0.0904283	0.386092	0.212618	-0.403999	-2.37927	-0.036322	0.705302	0.080214	0.0649164	-0.00224944	0.0808876	0.0639726	-0.00426451	0.0808876	0.0639726	-0.00426451	-2.39074	-0.050262	0.700882	-0.00209565	0.0171508	0.0179801	0.250178	0.0669227	-0.125425	0.15566	0.0847393	-0.0926777	-0.00839218	0.162674	0.0602946	0.022642	-0.0965334	-0	0.326754	0	3.56061	-0.0115183	-0.00385101	0.00226081	-0.0811736	-0.0216901	0.0417866	0.0249582	0	-0.0117222	0.0152648	0.0269837	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.297439	0.15008	0.301759	0.07
12.3211	0.444776	-0.705302	91	23	2604	47	0.07543	0.0198229	-0.0904554	0.386848	0.212817	-0.404906	-2.37927	-0.036322	0.705302	0.080214	0.0649164	-0.00224944	0.0808876	0.0639726	-0.00426451	0.0808876	0.0639726	-0.00426451	-2.39074	-0.050262	0.700882	-0.00209565	0.0171508	0.0179801	0.250178	0.0669227	-0.125425	0.155644	0.0847393	-0.0927049	-0.00839218	0.162674	0.0602946	0.022642	-0.0965334	-0	0.327846	0	3.56055	-0.0115183	-0.00385101	0.00226081	-0.0811736	-0.0216901	0.0417866	0.0247837	0	-0.0117222	0.0152648	0.0269837	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.297439	0.15008	0.301759	0.07
12.3238	0.45966	-0.692028	98	44	2582	50	0.069425	0.0392274	-0.0478108	0.387039	0.212925	-0.405037	-2.37791	-0.0409712	0.692028	0.0860113	0.0477065	-0.043195	0.0854757	0.0466936	-0.0453132	0.0854757	0.0466936	-0.0453132	-2.39089	-0.0498144	0.700821	0.000929382	0.0046364	-0.0194153	0.227882	0.126939	-0.0691115	0.155436	0.0869339	-0.0910058	-0.00870424	0.16286	0.0623836	0.0227235	-0.0948298	-0	0.327849	0	3.5605	-0.0135443	-0.00410929	0.00552766	-0.0837689	-0.0391441	0.0134941	0.0247837	0	-0.0118891	0.0172282	0.0291132	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.297439	0.15008	0.301759	0.07
12.3311	0.45966	-0.692028	98	44	2582	50	0.069425	0.0392274	-0.0478108	0.387544	0.21321	-0.405385	-2.37791	-0.0409712	0.692028	0.0860113	0.0477065	-0.043195	0.0854757	0.0466936	-0.0453132	0.0854757	0.0466936	-0.0453132	-2.39089	-0.0498144	0.700821	0.000929382	0.0046364	-0.0194153	0.227882	0.126939	-0.0691115	0.155436	0.0869339	-0.0910058	-0.00870424	0.16286	0.0623836	0.0227235	-0.0948298	-0	0.325165	0	3.61166	-0.0135443	-0.00410929	0.00552766	-0.0837689	-0.0391441	0.0134941	0.0247837	0	-0.0118891	0.0172282	0.0291132	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.297439	0.15008	0.301759	0.07
12.3412	0.45966	-0.692028	98	44	2582	50	0.069425	0.0392274	-0.0478108	0.388244	0.213606	-0.405867	-2.37791	-0.0409712	0.692028	0.0860113	0.0477065	-0.043195	0.0854757	0.0466936	-0.0453132	0.0854757	0.0466936	-0.0453132	-2.39089	-0.0498144	0.700821	0.000929382	0.0046364	-0.0194153	0.227882	0.126939	-0.0691115	0.155436	0.0869339	-0.0910058	-0.00870424	0.16286	0.0623836	0.0227235	-0.0948298	-0	0.325165	0	3.61166	-0.0135443	-0.00410929	0.00552766	-0.0837689	-0.0391441	0.0134941	0.0247837	0	-0.0118891	0.0172282	0.0291132	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.297439	0.15008	0.301759	0.07
12.3511	0.45966	-0.692028	98	44	2582	50	0.0694091	0.0392115	-0.0478531	0.388929	0.213993	-0.406339	-2.37791	-0.0409712	0.692028	0.0860113	0.0477065	-0.043195	0.0854757	0.0466936	-0.0453132	0.0854757	0.0466936	-0.0453132	-2.39089	-0.0498144	0.700821	0.000929382	0.0046364	-0.0194153	0.227882	0.126939	-0.0691115	0.15542	0.086918	-0.0910481	-0.00870424	0.16286	0.0623836	0.0227235	-0.0948298	-0	0.326246	0.00108182	3.61164	-0.0135443	-0.00410929	0.00552766	-0.0837689	-0.0391441	0.0134941	0.0246091	0.000174533	-0.0118891	0.0172282	0.0291132	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.297439	0.15008	0.301759	0.07
12.3611	0.45966	-0.692028	98	44	2583	50	0.0694091	0.0391956	-0.0478683	0.389624	0.214385	-0.406819	-2.37791	-0.0409712	0.692028	0.0860113	0.0477065	-0.043195	0.0854757	0.0466936	-0.0453132	0.0854757	0.0466936	-0.0453132	-2.39089	-0.0498144	0.700821	0.000929382	0.0046364	-0.0194153	0.227882	0.126939	-0.0691115	0.15542	0.0869021	-0.0910633	-0.00870424	0.16286	0.0623836	0.0227235	-0.0948298	-0	0.32625	0.00216366	3.61158	-0.0135443	-0.00410929	0.00552766	-0.0837689	-0.0391441	0.0134941	0.0246091	0.000349066	-0.0118891	0.0172282	0.0291132	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.297439	0.15008	0.301759	0.07
12.3628	0.473375	-0.692125	97	63	2582	51	0.0700629	0.0568366	-0.0471185	0.389744	0.214482	-0.406899	-2.37836	-0.0455389	0.692125	0.0844544	0.0319185	-0.0436942	0.0837276	0.0309406	-0.045748	0.0837276	0.0309406	-0.045748	-2.39089	-0.0498144	0.700694	0.00305439	-0.00584835	-0.0194153	0.230765	0.181742	-0.0691115	0.154517	0.0887551	-0.0908128	-0.00904748	0.162329	0.0640354	0.0229352	-0.0945564	-0	0.326251	0.00216367	3.61155	-0.0104225	-0.00352334	0.00501624	-0.0723716	-0.0512553	0.0122022	0.0246091	0.000349066	-0.0118891	0.0191448	0.031029	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.297439	0.15008	0.301759	0.07
12.371	0.473375	-0.692125	97	63	2582	51	0.0700629	0.0568366	-0.0471185	0.390322	0.214951	-0.407288	-2.37836	-0.0455389	0.692125	0.0844544	0.0319185	-0.0436942	0.0837276	0.0309406	-0.045748	0.0837276	0.0309406	-0.045748	-2.39089	-0.0498144	0.700694	0.00305439	-0.00584835	-0.0194153	0.230765	0.181742	-0.0691115	0.154517	0.0887551	-0.0908128	-0.00904748	0.162329	0.0640354	0.0229352	-0.0945564	-0	0.326204	0.00216335	3.61245	-0.0104225	-0.00352334	0.00501624	-0.0723716	-0.0512553	0.0122022	0.0246091	0.000349066	-0.0118891	0.0191448	0.031029	-1080	1080	-500	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	-0.297439	0.15008	0.301759	0.07
