time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxr3	dyr3	dzr3	dxr4	dyr4	dzr4	dxr5	dyr5	dzr5	dxd	dyd	dzd	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.65288	0	0	0	0	0	0	0	0	0	0	0	0	-3.70682	0.568524	0.131043	0.0325302	-0.068211	0.112295	0.0309226	-0.068211	0.00163898	42.3	42.3	42.3	90.24	90.24	90.24	139.12	139.12	139.12	0	0	0	0	0	0	0	0	0	0	0	0	0.098262	0.0624828	-0.0288667	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.66283	0	0	0	0	0	0	0	0	0	0	0	0	-3.70682	0.568524	0.131043	0.0325302	-0.068211	0.112295	0.0309226	-0.068211	0.00163898	42.3	42.3	42.3	90.24	90.24	90.24	139.12	139.12	139.12	0	0	0	0	0	0	0	0	0	0	0	0	0.0987856	0.0644026	-0.0288667	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.67146	0	0	0	0	0	0	0	0	0	0	0	0	-3.70748	0.565325	0.131043	-0.023839	-0.0935251	0.112295	-0.023839	-0.0935251	0.101639	43.2	43.2	43.2	92.16	92.16	92.16	142.08	142.08	142.08	0	0	0	0	0	0	0	0	0	0	0	0	0.0987856	0.0644026	-0.0306643	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.67289	0	0	0	0	0	0	0	0	0	0	0	0	-3.70748	0.565325	0.131043	-0.023839	-0.0935251	0.112295	-0.023839	-0.0935251	0.101639	43.2	43.2	43.2	92.16	92.16	92.16	142.08	142.08	142.08	0	0	0	0	0	0	0	0	0	0	0	0	0.0996583	0.066148	-0.0306643	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.6829	0	0	0	0	0	0	0	0	0	0	0	0	-3.70748	0.565325	0.131043	-0.023839	-0.0935251	0.112295	-0.023839	-0.0935251	0.101639	43.2	43.2	43.2	92.16	92.16	92.16	142.08	142.08	142.08	0	0	0	0	0	0	0	0	0	0	0	0	0.100007	0.0666716	-0.0306643	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.69285	0	0	0	0	0	0	0	0	0	0	0	0	-3.70748	0.565325	0.131043	-0.023839	-0.0935251	0.112295	-0.023839	-0.0935251	0.101639	43.2	43.2	43.2	92.16	92.16	92.16	142.08	142.08	142.08	0	0	0	0	0	0	0	0	0	0	0	0	0.10088	0.0678933	-0.0306643	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.70288	0	0	0	0	0	0	0	0	0	0	0	0	-3.70748	0.565325	0.131043	-0.023839	-0.0935251	0.112295	-0.023839	-0.0935251	0.101639	43.2	43.2	43.2	92.16	92.16	92.16	142.08	142.08	142.08	0	0	0	0	0	0	0	0	0	0	0	0	0.101578	0.0685914	-0.0306643	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.71286	0	0	0	0	0	0	0	0	0	0	0	0	-3.70748	0.565325	0.131043	-0.023839	-0.0935251	0.112295	-0.023839	-0.0935251	0.101639	43.2	43.2	43.2	92.16	92.16	92.16	142.08	142.08	142.08	0	0	0	0	0	0	0	0	0	0	0	0	0.102276	0.068766	-0.0306643	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.7153	0	0	0	0	0	0	0	0	0	0	0	0	-3.70731	0.558537	0.134884	0.00396669	-0.0935251	0.112295	0.00396669	-0.0935251	0.112295	44.1	44.1	44.1	94.08	94.08	94.08	145.04	145.04	145.04	0	0	0	0	0	0	0	0	0	0	0	0	0.102276	0.068766	-0.0307258	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.72285	0	0	0	0	0	0	0	0	0	0	0	0	-3.70731	0.558537	0.134884	0.00396669	-0.0935251	0.112295	0.00396669	-0.0935251	0.112295	44.1	44.1	44.1	94.08	94.08	94.08	145.04	145.04	145.04	0	0	0	0	0	0	0	0	0	0	0	0	0.1028	0.068766	-0.0307258	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
