time ;e1;;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
40,3221;0,0414911;;-0,0512619;251;47;2491;-106;-0,0617182;0,0397811;0,119758;0,0124479;0,431698;-0,154915;-1,72725;0,225906;0,0512619;0,205111;-0,179037;-0,126563;0,190168;-0,193751;-0,128218;0,190168;-0,193751;-0,128218;-1,79613;0,289519;0,0512619;0,229724;-0,171981;-0,128218;-0,0753294;0,131123;3,41875;0,143393;-0,139256;-0,00680518;0,00531761;0,127384;0,0044044;-0,153795;-0,00853078;0;-0,0711027;0,00104565;3,81885;0,0118682;0,000174533;-0,0734185;-0,130051;-0,0566024;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,3274;0,026923;;-0,0476063;201;-3;2491;-132;0,0290086;-0,00594752;0,120645;0,012601;0,431666;-0,154278;-1,74891;0,272977;0,0476063;0,130521;-0,114527;-0,126657;0,120168;-0,123751;-0,128218;0,107995;-0,0452115;-0,128218;-1,78779;0,287111;0,0476063;0,129749;-0,0331489;-0,128218;-0,0669329;-0,00836677;3,42132;0,15953;-0,120474;-0,00601226;0,00303462;0,147046;0,0032991;-0,135258;-0,00792616;0;-0,071101;0,00104563;3,819;0,0118682;0,000174533;-0,0741777;-0,154835;-0,0805698;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,3321;0,026923;;-0,0476063;151;-7;2491;-132;0,0290086;-0,00594856;0,120666;0,0127379;0,431638;-0,153709;-1,74891;0,272977;0,0476063;0,130521;-0,114527;-0,126657;0,120168;-0,123751;-0,128218;0,107995;-0,0452115;-0,128218;-1,78779;0,287111;0,0476063;0,129749;-0,0331489;-0,128218;-0,0669329;-0,00836677;3,42132;0,15953;-0,120475;-0,00599124;0,00303462;0,147046;0,0032991;-0,135258;-0,00792616;0;-0,0710881;0,00209088;3,82008;0,0118682;0,000349066;-0,0741777;-0,154835;-0,0805698;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,3421;0,026923;;-0,0476063;142;-7;2491;-132;0,0290065;-0,00595381;0,120716;0,0130276;0,431579;-0,152503;-1,74891;0,272977;0,0476063;0,130521;-0,114527;-0,126657;0,120168;-0,123751;-0,128218;0,107995;-0,0452115;-0,128218;-1,78779;0,287111;0,0476063;0,129749;-0,0331489;-0,128218;-0,0669329;-0,00836677;3,42132;0,159528;-0,120481;-0,00594179;0,00303462;0,147046;0,0032991;-0,135258;-0,00792616;0;-0,0689969;0,00731802;3,82012;0,0115192;0,00122173;-0,0741777;-0,154835;-0,0805698;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,3521;0,026923;;-0,0476063;142;-7;2491;-132;0,0290011;-0,00596029;0,120703;0,0133183;0,431519;-0,151293;-1,74891;0,272977;0,0476063;0,130521;-0,114527;-0,126657;0,120168;-0,123751;-0,128218;0,107995;-0,0452115;-0,128218;-1,78779;0,287111;0,0476063;0,129749;-0,0331489;-0,128218;-0,0669329;-0,00836677;3,42132;0,159522;-0,120487;-0,00595483;0,00303462;0,147046;0,0032991;-0,135258;-0,00792616;0;-0,0637692;0,0135904;3,82021;0,0106465;0,00226893;-0,0741777;-0,154835;-0,0805698;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,3531;0,0408644;;-0,041763;192;42;2491;-98;-0,0617664;0,0353469;0,120535;0,013257;0,431554;-0,151174;-1,71846;0,216056;0,041763;0,199824;-0,179962;-0,125689;0,184756;-0,193751;-0,128218;0,184756;-0,208124;-0,128218;-1,78249;0,285756;0,041763;0,19121;-0,202959;-0,128218;-0,0418336;0,117128;3,42132;0,138058;-0,144615;-0,00515466;0,00539673;0,121616;0,00414147;-0,158477;-0,00695226;0;-0,063769;0,0135904;3,82022;0,0106465;0,00226893;-0,0734185;-0,125071;-0,0516293;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,3622;0,0408644;;-0,041763;242;42;2491;-98;-0,0617713;0,035342;0,12054;0,0126964;0,431875;-0,15008;-1,71846;0,216056;0,041763;0,199824;-0,179962;-0,125689;0,184756;-0,193751;-0,128218;0,184756;-0,208124;-0,128218;-1,78249;0,285756;0,041763;0,19121;-0,202959;-0,128218;-0,0418336;0,117128;3,42132;0,138053;-0,14462;-0,00514893;0,00539673;0,121616;0,00414147;-0,158477;-0,00695226;0;-0,0585442;0,018818;3,82002;0,00977384;0,00314159;-0,0734185;-0,125071;-0,0516293;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,3722;0,0408644;;-0,041763;251;42;2491;-98;-0,0617723;0,0353411;0,120542;0,0120774;0,432229;-0,148872;-1,71846;0,216056;0,041763;0,199824;-0,179962;-0,125689;0,184756;-0,193751;-0,128218;0,184756;-0,208124;-0,128218;-1,78249;0,285756;0,041763;0,19121;-0,202959;-0,128218;-0,0418336;0,117128;3,42132;0,138052;-0,144621;-0,00514779;0,00539673;0,121616;0,00414147;-0,158477;-0,00695226;0;-0,0574985;0,0198634;3,82006;0,00959931;0,00331613;-0,0734185;-0,125071;-0,0516293;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,3821;0,0408644;;-0,041763;251;42;2491;-98;-0,0617703;0,0353368;0,120716;0,0114664;0,432579;-0,147678;-1,71846;0,216056;0,041763;0,199824;-0,179962;-0,125689;0,184756;-0,193751;-0,128218;0,184756;-0,208124;-0,128218;-1,78249;0,285756;0,041763;0,19121;-0,202959;-0,128218;-0,0418336;0,117128;3,42132;0,138054;-0,144625;-0,00497339;0,00539673;0,121616;0,00414147;-0,158477;-0,00695226;0;-0,0595889;0,0250904;3,82009;0,00994838;0,00418879;-0,0734185;-0,125071;-0,0516293;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,3891;0,0272803;;-0,0415118;202;-8;2491;-118;-0,0210549;-0,0240605;0,118978;0,0113185;0,43241;-0,146842;-1,72224;0,245189;0,0415118;0,167056;-0,112541;-0,123866;0,15725;-0,123751;-0,125992;0,15725;-0,10373;-0,125992;-1,77757;0,280534;0,0415118;0,160794;-0,102103;-0,125992;-0,0697217;-0,0223113;3,42132;0,146001;-0,136601;-0,0048884;0,00340571;0,132244;0,00300638;-0,14981;-0,00691272;0;-0,0595866;0,0250894;3,82032;0,00994838;0,00418879;-0,072584;-0,141416;-0,0687774;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,3922;0,0272803;;-0,0415118;202;-28;2491;-118;-0,0210474;-0,0240637;0,119301;0,0112539;0,432336;-0,146476;-1,72224;0,245189;0,0415118;0,167056;-0,112541;-0,123866;0,15725;-0,123751;-0,125992;0,15725;-0,10373;-0,125992;-1,77757;0,280534;0,0415118;0,160794;-0,102103;-0,125992;-0,0697217;-0,0223113;3,42132;0,146008;-0,136604;-0,00456533;0,00340571;0,132244;0,00300638;-0,14981;-0,00691272;0;-0,0679727;0,0303268;3,81826;0,0113446;0,00506145;-0,072584;-0,141416;-0,0687774;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,4021;0,0272803;;-0,0415118;202;-28;2491;-118;-0,0210411;-0,0240643;0,119527;0,0110448;0,432096;-0,145288;-1,72224;0,245189;0,0415118;0,167056;-0,112541;-0,123866;0,15725;-0,123751;-0,125992;0,15725;-0,10373;-0,125992;-1,77757;0,280534;0,0415118;0,160794;-0,102103;-0,125992;-0,0697217;-0,0223113;3,42132;0,146014;-0,136605;-0,00433926;0,00340571;0,132244;0,00300638;-0,14981;-0,00691272;0;-0,0752875;0,0324162;3,81865;0,0125664;0,00541052;-0,072584;-0,141416;-0,0687774;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,4121;0,0272803;;-0,0415118;202;-28;2491;-118;-0,0210402;-0,0240642;0,119553;0,0108352;0,431857;-0,144097;-1,72224;0,245189;0,0415118;0,167056;-0,112541;-0,123866;0,15725;-0,123751;-0,125992;0,15725;-0,10373;-0,125992;-1,77757;0,280534;0,0415118;0,160794;-0,102103;-0,125992;-0,0697217;-0,0223113;3,42132;0,146015;-0,136605;-0,00431378;0,00340571;0,132244;0,00300638;-0,14981;-0,00691272;0;-0,0763293;0,0324145;3,81895;0,0127409;0,00541052;-0,072584;-0,141416;-0,0687774;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,4153;0,0251529;;-0,0369745;193;-64;2491;-120;-0,0136563;-0,0535534;0,119962;0,0107917;0,431686;-0,143715;-1,72072;0,247069;0,0369745;0,159585;-0,0831653;-0,123521;0,151594;-0,0937363;-0,125992;0,151594;-0,0937363;-0,125992;-1,77451;0,280534;0,0369745;0,160794;-0,102103;-0,125992;-0,0446224;-0,178468;3,42132;0,145929;-0,136719;-0,00355961;0,00313764;0,132427;0,00277578;-0,149691;-0,00615814;0;-0,0763285;0,0324142;3,81901;0,0127409;0,00541052;-0,072584;-0,14261;-0,0699685;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,4221;0,0251529;;-0,0369745;193;-64;2491;-120;-0,0136578;-0,0535537;0,119911;0,010698;0,431319;-0,142892;-1,72072;0,247069;0,0369745;0,159585;-0,0831653;-0,123521;0,151594;-0,0937363;-0,125992;0,151594;-0,0937363;-0,125992;-1,77451;0,280534;0,0369745;0,160794;-0,102103;-0,125992;-0,0446224;-0,178468;3,42132;0,145928;-0,136719;-0,00361054;0,00313764;0,132427;0,00277578;-0,149691;-0,00615814;0;-0,0742312;0,0324115;3,81951;0,0123918;0,00541052;-0,072584;-0,14261;-0,0699685;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,4322;0,0251529;;-0,0369745;193;-64;2491;-120;-0,0136625;-0,0535552;0,119782;0,010561;0,430782;-0,141691;-1,72072;0,247069;0,0369745;0,159585;-0,0831653;-0,123521;0,151594;-0,0937363;-0,125992;0,151594;-0,0937363;-0,125992;-1,77451;0,280534;0,0369745;0,160794;-0,102103;-0,125992;-0,0446224;-0,178468;3,42132;0,145923;-0,136721;-0,00373949;0,00313764;0,132427;0,00277578;-0,149691;-0,00615814;0;-0,0679589;0,0334572;3,81947;0,0113446;0,00558505;-0,072584;-0,14261;-0,0699685;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,4423;0,0251529;;-0,0369745;193;-64;2491;-120;-0,0136648;-0,053557;0,119753;0,0104219;0,430237;-0,140472;-1,72072;0,247069;0,0369745;0,159585;-0,0831653;-0,123521;0,151594;-0,0937363;-0,125992;0,151594;-0,0937363;-0,125992;-1,77451;0,280534;0,0369745;0,160794;-0,102103;-0,125992;-0,0446224;-0,178468;3,42132;0,145921;-0,136722;-0,00376817;0,00313764;0,132427;0,00277578;-0,149691;-0,00615814;0;-0,0648239;0,0355491;3,81935;0,010821;0,00593412;-0,072584;-0,14261;-0,0699685;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,4521;0,0251529;;-0,0369745;193;-64;2491;-120;-0,013664;-0,0535581;0,119826;0,0102888;0,429715;-0,139305;-1,72072;0,247069;0,0369745;0,159585;-0,0831653;-0,123521;0,151594;-0,0937363;-0,125992;0,151594;-0,0937363;-0,125992;-1,77451;0,280534;0,0369745;0,160794;-0,102103;-0,125992;-0,0446224;-0,178468;3,42132;0,145921;-0,136723;-0,00369498;0,00313764;0,132427;0,00277578;-0,149691;-0,00615814;0;-0,0658694;0,0376402;3,81934;0,0109956;0,00628319;-0,072584;-0,14261;-0,0699685;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,4588;0,0297057;;-0,0110908;164;-63;2471;-117;0,0102276;-0,0527544;0,15911;0,0103579;0,429358;-0,138229;-1,72643;0,245777;0,0110908;0,137338;-0,0822418;-0,158487;0,129284;-0,0909322;-0,160501;0,129284;-0,0909322;-0,160501;-1,77177;0,276857;0,0110908;0,145105;-0,102103;-0,160501;0,0359647;-0,17427;3,47261;0,147566;-0,134996;0,00062292;0,00368162;0,133616;0,00330764;-0,148724;-0,00184782;0;-0,0658681;0,0376394;3,81946;0,0109956;0,00628319;-0,0731195;-0,141411;-0,0682385;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,4622;0,0297057;;-0,0110908;164;-63;2471;-117;0,0102277;-0,0527528;0,159361;0,0103918;0,429183;-0,137701;-1,72643;0,245777;0,0110908;0,137338;-0,0822418;-0,158487;0,129284;-0,0909322;-0,160501;0,129284;-0,0909322;-0,160501;-1,77177;0,276857;0,0110908;0,145105;-0,102103;-0,160501;0,0359647;-0,17427;3,47261;0,147566;-0,134995;0,000873885;0,00368162;0,133616;0,00330764;-0,148724;-0,00184782;0;-0,0726092;0,0404544;3,86671;0,0122173;0,00680678;-0,0731195;-0,141411;-0,0682385;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,4721;0,0297057;;-0,0110908;164;-63;2471;-117;0,0102277;-0,0527518;0,159518;0,0104937;0,428658;-0,136112;-1,72643;0,245777;0,0110908;0,137338;-0,0822418;-0,158487;0,129284;-0,0909322;-0,160501;0,129284;-0,0909322;-0,160501;-1,77177;0,276857;0,0110908;0,145105;-0,102103;-0,160501;0,0359647;-0,17427;3,47261;0,147566;-0,134994;0,00103061;0,00368162;0,133616;0,00330764;-0,148724;-0,00184782;0;-0,0798655;0,039415;3,86702;0,013439;0,00663225;-0,0731195;-0,141411;-0,0682385;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,4806;0,00785416;;-0,0040987;140;-113;2470;-122;0,0304352;-0,115628;0,161012;0,010751;0,42768;-0,13475;-1,72447;0,278454;0,0040987;0,122715;-0,012981;-0,158784;0,119335;-0,0209322;-0,160501;0,119335;0,0151235;-0,160501;-1,76819;0,273111;0,0040987;0,145105;0,0169067;-0,160501;0,102316;-0,312365;3,47518;0,15315;-0,128609;0,00222816;0,000920703;0,142161;0,000930464;-0,14067;-0,000683098;0;-0,0798624;0,0394135;3,86725;0,013439;0,00663225;-0,0750329;-0,160091;-0,0849551;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,4821;0,00785416;;-0,0040987;140;-138;2470;-122;0,0304345;-0,115629;0,161002;0,0107982;0,427501;-0,134501;-1,72447;0,278454;0,0040987;0,122715;-0,012981;-0,158784;0,119335;-0,0209322;-0,160501;0,119335;0,0151235;-0,160501;-1,76819;0,273111;0,0040987;0,145105;0,0169067;-0,160501;0,102316;-0,312365;3,47518;0,153149;-0,12861;0,00221856;0,000920703;0,142161;0,000930464;-0,14067;-0,000683098;0;-0,0829482;0,0352539;3,86908;0,0139626;0,00593412;-0,0750329;-0,160091;-0,0849551;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,4922;0,00785416;;-0,0040987;140;-138;2470;-122;0,0304345;-0,11563;0,160935;0,0111044;0,426338;-0,132882;-1,72447;0,278454;0,0040987;0,122715;-0,012981;-0,158784;0,119335;-0,0209322;-0,160501;0,119335;0,0151235;-0,160501;-1,76819;0,273111;0,0040987;0,145105;0,0169067;-0,160501;0,102316;-0,312365;3,47518;0,153149;-0,128611;0,00215122;0,000920703;0,142161;0,000930464;-0,14067;-0,000683098;0;-0,0829483;0,0321433;3,86907;0,0139626;0,00541052;-0,0750329;-0,160091;-0,0849551;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,5022;0,00785416;;-0,0040987;140;-138;2470;-122;0,0304345;-0,115632;0,160778;0,0114089;0,425181;-0,131273;-1,72447;0,278454;0,0040987;0,122715;-0,012981;-0,158784;0,119335;-0,0209322;-0,160501;0,119335;0,0151235;-0,160501;-1,76819;0,273111;0,0040987;0,145105;0,0169067;-0,160501;0,102316;-0,312365;3,47518;0,153149;-0,128613;0,00199409;0,000920703;0,142161;0,000930464;-0,14067;-0,000683098;0;-0,0829489;0,0248854;3,86903;0,0139626;0,00418879;-0,0750329;-0,160091;-0,0849551;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,5121;0,00785416;;-0,0040987;140;-138;2470;-122;0,0304342;-0,115635;0,160647;0,0117105;0,424035;-0,129681;-1,72447;0,278454;0,0040987;0,122715;-0,012981;-0,158784;0,119335;-0,0209322;-0,160501;0,119335;0,0151235;-0,160501;-1,76819;0,273111;0,0040987;0,145105;0,0169067;-0,160501;0,102316;-0,312365;3,47518;0,153149;-0,128616;0,00186369;0,000920703;0,142161;0,000930464;-0,14067;-0,000683098;0;-0,0839878;0,0176276;3,86888;0,0141372;0,00296706;-0,0750329;-0,160091;-0,0849551;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,5191;0,0327978;;-0,0040987;190;-88;2506;-83;-0,0420661;-0,0697141;0,0894397;0,0114174;0,423549;-0,129058;-1,70686;0,216191;0,0040987;0,176596;-0,078269;-0,0877815;0,168993;-0,0909322;-0,0905011;0,168993;-0,183077;-0,02439;-1,76396;0,272743;0,0040987;0,194601;-0,178275;-0,02439;-0,0364741;-0,246842;3,38285;0,13453;-0,147983;0,00165815;0,00439761;0,118664;0,00324326;-0,160899;-0,000682858;0;-0,0839895;0,017628;3,86876;0,0141372;0,00296706;-0,0750329;-0,125989;-0,050934;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,5221;0,0327978;;-0,0040987;227;-83;2506;-83;-0,0420665;-0,069716;0,0893058;0,0112882;0,423335;-0,128784;-1,70686;0,216191;0,0040987;0,176596;-0,078269;-0,0877815;0,168993;-0,0909322;-0,0905011;0,168993;-0,183077;-0,02439;-1,76396;0,272743;0,0040987;0,194601;-0,178275;-0,02439;-0,0364741;-0,246842;3,38285;0,134529;-0,147985;0,00152431;0,00439761;0,118664;0,00324326;-0,160899;-0,000682858;0;-0,087303;0,0105188;3,78317;0,0144862;0,00174533;-0,0750329;-0,125989;-0,050934;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,5322;0,0327978;;-0,0040987;227;-83;2506;-83;-0,0420667;-0,069717;0,089226;0,010866;0,422635;-0,127888;-1,70686;0,216191;0,0040987;0,176596;-0,078269;-0,0877815;0,168993;-0,0909322;-0,0905011;0,168993;-0,183077;-0,02439;-1,76396;0,272743;0,0040987;0,194601;-0,178275;-0,02439;-0,0364741;-0,246842;3,38285;0,134529;-0,147986;0,00144448;0,00439761;0,118664;0,00324326;-0,160899;-0,000682858;0;-0,088357;0,00631144;3,78302;0,0146608;0,0010472;-0,0750329;-0,125989;-0,050934;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,5421;0,0327978;;-0,0040987;227;-83;2506;-83;-0,0420663;-0,0697184;0,0890241;0,0104489;0,421944;-0,127005;-1,70686;0,216191;0,0040987;0,176596;-0,078269;-0,0877815;0,168993;-0,0909322;-0,0905011;0,168993;-0,183077;-0,02439;-1,76396;0,272743;0,0040987;0,194601;-0,178275;-0,02439;-0,0364741;-0,246842;3,38285;0,13453;-0,147987;0,00124255;0,00439761;0,118664;0,00324326;-0,160899;-0,000682858;0;-0,0862545;0;3,78294;0,0143117;0;-0,0750329;-0,125989;-0,050934;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,5489;0,0191639;;-0,0100911;254;-33;2542;-80;-0,064576;-0,00863091;0,0178971;0,0100103;0,421885;-0,126884;-1,68403;0,21022;0,0100911;0,190041;-0,147121;-0,0177832;0,178204;-0,160932;-0,0205011;0,178204;-0,190883;0,00911643;-1,74227;0,266248;0,0100911;0,198526;-0,178275;0,00911643;-0,219103;-0,0939155;3,29052;0,125465;-0,155752;0,000113988;0,00265878;0,110766;0,00176893;-0,166487;-0,00168158;0;-0,0862577;0;3,78272;0,0143117;0;-0,0750329;-0,124189;-0,0491367;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,5521;0,0191639;;-0,0100911;254;-10;2542;-80;-0,064576;-0,00863089;0,0176955;0,0098005;0,421857;-0,126826;-1,68403;0,21022;0,0100911;0,190041;-0,147121;-0,0177832;0,178204;-0,160932;-0,0205011;0,178204;-0,190883;0,00911643;-1,74227;0,266248;0,0100911;0,198526;-0,178275;0,00911643;-0,219103;-0,0939155;3,29052;0,125465;-0,155752;-8,76E-05;0,00265878;0,110766;0,00176893;-0,166487;-0,00168158;0;-0,084281;-0,00533441;3,69722;0,0137881;-0,000872665;-0,0750329;-0,124189;-0,0491367;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,5623;0,0191639;;-0,0100911;254;-10;2542;-80;-0,064576;-0,0086305;0,0174229;0,00914667;0,42177;-0,12665;-1,68403;0,21022;0,0100911;0,190041;-0,147121;-0,0177832;0,178204;-0,160932;-0,0205011;0,178204;-0,190883;0,00911643;-1,74227;0,266248;0,0100911;0,198526;-0,178275;0,00911643;-0,219103;-0,0939155;3,29052;0,125465;-0,155751;-0,000360215;0,00265878;0,110766;0,00176893;-0,166487;-0,00168158;0;-0,0789502;-0,0117362;3,69697;0,0129154;-0,00191986;-0,0750329;-0,124189;-0,0491367;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,5721;0,0191639;;-0,0100911;254;-10;2542;-80;-0,0645761;-0,00862902;0,0169925;0,00850904;0,421685;-0,126482;-1,68403;0,21022;0,0100911;0,190041;-0,147121;-0,0177832;0,178204;-0,160932;-0,0205011;0,178204;-0,190883;0,00911643;-1,74227;0,266248;0,0100911;0,198526;-0,178275;0,00911643;-0,219103;-0,0939155;3,29052;0,125465;-0,15575;-0,00079062;0,00265878;0,110766;0,00176893;-0,166487;-0,00168158;0;-0,072553;-0,0234735;3,69665;0,0118682;-0,00383972;-0,0750329;-0,124189;-0,0491367;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,5822;0,0191639;;-0,0100911;254;-10;2542;-80;-0,0645763;-0,00862629;0,0165516;0,00785915;0,421598;-0,126316;-1,68403;0,21022;0,0100911;0,190041;-0,147121;-0,0177832;0,178204;-0,160932;-0,0205011;0,178204;-0,190883;0,00911643;-1,74227;0,266248;0,0100911;0,198526;-0,178275;0,00911643;-0,219103;-0,0939155;3,29052;0,125465;-0,155747;-0,00123159;0,00265878;0,110766;0,00176893;-0,166487;-0,00168158;0;-0,0682911;-0,0373472;3,69614;0,0111701;-0,00610865;-0,0750329;-0,124189;-0,0491367;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,5899;0,0168616;;-0,0100911;276;26;2557;-73;-0,0832042;0,0223175;-0,0115921;0,00721722;0,42177;-0,126405;-1,67354;0,198427;0,0100911;0,201496;-0,183579;0,0102466;0,187763;-0,197658;0,00911643;0,187763;-0,197658;0,00911643;-1,73635;0,256083;0,0100911;0,198526;-0,178275;0,00911643;-0,283331;0,0744316;3,25205;0,118292;-0,161262;-0,00134546;0,00240114;0,103866;0,00145946;-0,170883;-0,00168163;0;-0,068297;-0,0373504;3,69561;0,0111701;-0,00610865;-0,072622;-0,118016;-0,0453788;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,5922;0,0168616;;-0,0100911;276;26;2557;-73;-0,0832043;0,0223209;-0,0119504;0,00702394;0,421822;-0,126433;-1,67354;0,198427;0,0100911;0,201496;-0,183579;0,0102466;0,187763;-0,197658;0,00911643;0,187763;-0,197658;0,00911643;-1,73635;0,256083;0,0100911;0,198526;-0,178275;0,00911643;-0,283331;0,0744316;3,25205;0,118291;-0,161258;-0,00170384;0,00240114;0,103866;0,00145946;-0,170883;-0,00168163;0;-0,0676019;-0,0504336;3,66177;0,0109956;-0,00820305;-0,072622;-0,118016;-0,0453788;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,6021;0,0168616;;-0,0100911;276;26;2557;-73;-0,0832042;0,0223219;-0,0120424;0,00620396;0,422042;-0,126552;-1,67354;0,198427;0,0100911;0,201496;-0,183579;0,0102466;0,187763;-0,197658;0,00911643;0,187763;-0,197658;0,00911643;-1,73635;0,256083;0,0100911;0,198526;-0,178275;0,00911643;-0,283331;0,0744316;3,25205;0,118292;-0,161257;-0,00179578;0,00240114;0,103866;0,00145946;-0,170883;-0,00168163;0;-0,0686797;-0,0547296;3,66134;0,0111701;-0,00890118;-0,072622;-0,118016;-0,0453788;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,6121;0,0168616;;-0,0100911;276;26;2557;-73;-0,0832039;0,022323;-0,0121155;0,00536885;0,422266;-0,126673;-1,67354;0,198427;0,0100911;0,201496;-0,183579;0,0102466;0,187763;-0,197658;0,00911643;0,187763;-0,197658;0,00911643;-1,73635;0,256083;0,0100911;0,198526;-0,178275;0,00911643;-0,283331;0,0744316;3,25205;0,118292;-0,161256;-0,00186892;0,00240114;0,103866;0,00145946;-0,170883;-0,00168163;0;-0,0751195;-0,0622424;3,66123;0,0122173;-0,0101229;-0,072622;-0,118016;-0,0453788;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
40,6134;0,0178077;;-0,00408659;226;-24;2556;-112;0,00934248;-0,0278159;-0,00996612;0,00538115;0,422229;-0,126686;-1,699;0,233583;0,00408659;0,126557;-0,118919;0,00946008;0,117763;-0,127658;0,00911643;0,0910448;-0,0881614;0,00911643;-1,73195;0,254811;0,00408659;0,107255;-0,0664688;0,00911643;-0,140212;-0,0686795;3,25461;0,1359;-0,146735;-0,000506041;0,00234447;0,122602;0,00181937;-0,157986;-0,00068102;0;-0,0751206;-0,0622433;3,66114;0,0122173;-0,0101229;-0,0723058;-0,136626;-0,0642756;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
