time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x_pred;y_pred;z_pred;dx_pred;dy_pred;dz_pred;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel;gps_accuracy;height_accuracy;gps_sat_num;gps_status
14,0683;-5,424;-0;263;-198;2555;0;-0,0795219;-0,183507;-0,00116579;-0,0310511;-0,0715554;-0,000429848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795219;-0,183507;-0,00116579;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,543812;-0,0695748;3,67704;-0,0115192;-0,0113446;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,0783;-5,424;-0;263;-198;2555;0;-0,0795219;-0,183507;-0,00116579;-0,0318445;-0,0733864;-0,00044148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795219;-0,183507;-0,00116579;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,54381;-0,0695745;3,67706;-0,0115192;-0,0113446;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,0883;-5,424;-0;263;-198;2555;0;-0,0795219;-0,183507;-0,00116579;-0,0326404;-0,075223;-0,000453147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795219;-0,183507;-0,00116579;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,54381;-0,0695745;3,67706;-0,0115192;-0,0113446;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,0982;-5,424;-0;263;-198;2555;0;-0,0795217;-0,183508;-0,00111988;-0,0334282;-0,077041;-0,000464242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795217;-0,183508;-0,00111988;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,544876;-0,0685042;3,67706;-0,0116937;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,1082;-5,424;-0;263;-198;2555;0;-0,0795217;-0,183508;-0,00111988;-0,0342222;-0,0788731;-0,000475423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795217;-0,183508;-0,00111988;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,54487;-0,0685034;3,67713;-0,0116937;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,1182;-5,424;-0;263;-198;2555;0;-0,0795216;-0,183508;-0,00107397;-0,0350202;-0,0807146;-0,0004862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795216;-0,183508;-0,00107397;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545937;-0,0674331;3,67713;-0,0118682;-0,0109956;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,1283;-5,424;-0;263;-199;2555;0;-0,0795214;-0,183508;-0,00102807;-0,0358166;-0,0825525;-0,000496496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795214;-0,183508;-0,00102807;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,546997;-0,0663621;3,67719;-0,0120428;-0,010821;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,1383;-5,424;-0;263;-199;2555;0;-0,0795214;-0,183508;-0,00102807;-0,0366124;-0,084389;-0,000506785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795214;-0,183508;-0,00102807;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,546991;-0,0663614;3,67726;-0,0120428;-0,010821;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,1482;-5,424;-0;263;-199;2555;0;-0,0795214;-0,183508;-0,0010601;-0,0374056;-0,0862193;-0,000517358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795214;-0,183508;-0,0010601;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,546991;-0,0674317;3,67726;-0,0120428;-0,0109956;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,1583;-5,424;-0;263;-199;2555;0;-0,0795214;-0,183508;-0,0010601;-0,0382044;-0,0880627;-0,000528007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795214;-0,183508;-0,0010601;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,546995;-0,0674322;3,67721;-0,0120428;-0,0109956;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,1683;-5,424;-0;263;-199;2555;0;-0,0795216;-0,183508;-0,001106;-0,0390028;-0,0899051;-0,000539111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795216;-0,183508;-0,001106;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545929;-0,0685025;3,67721;-0,0118682;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,1782;-5,424;-0;263;-199;2555;0;-0,0795214;-0,183508;-0,00112415;-0,03979;-0,0917218;-0,00055024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795214;-0,183508;-0,00112415;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547001;-0,0695735;3,67714;-0,0120428;-0,0113446;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,1884;-5,424;-0;263;-199;2555;0;-0,0795214;-0,183508;-0,00112415;-0,0405983;-0,0935872;-0,000561668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795214;-0,183508;-0,00112415;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547003;-0,0695738;3,67712;-0,0120428;-0,0113446;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,1984;-5,424;-0;263;-199;2555;0;-0,0795212;-0,183508;-0,0011423;-0,0413905;-0,0954151;-0,000573046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795212;-0,183508;-0,0011423;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,548069;-0,0706442;3,67712;-0,0122173;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,2083;-5,424;-0;263;-199;2555;0;-0,079521;-0,183508;-0,00112842;-0,0421833;-0,0972447;-0,000584296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,079521;-0,183508;-0,00112842;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,549138;-0,0706445;3,67709;-0,0123918;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,2182;-5,424;-0;263;-199;2555;0;-0,079521;-0,183508;-0,00112842;-0,0429697;-0,0990595;-0,000595456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,079521;-0,183508;-0,00112842;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,549136;-0,0706442;3,67711;-0,0123918;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,2282;-5,424;-0;263;-199;2555;0;-0,0795531;-0,183494;-0,00115989;-0,0437646;-0,100893;-0,000607046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795531;-0,183494;-0,00115989;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,549136;-0,0717146;3,67711;-0,0123918;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,2383;-5,424;-0;263;-199;2555;0;-0,0795529;-0,183494;-0,00117804;-0,0445651;-0,102739;-0,0006189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795529;-0,183494;-0,00117804;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,550206;-0,0727854;3,67707;-0,0125664;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,2483;-5,424;-0;263;-199;2555;0;-0,0795529;-0,183494;-0,00117804;-0,0453624;-0,104578;-0,000630706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795529;-0,183494;-0,00117804;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,550209;-0,0727857;3,67704;-0,0125664;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,2582;-5,424;-0;263;-199;2555;0;-0,0795529;-0,183494;-0,00117804;-0,0461537;-0,106404;-0,000642424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795529;-0,183494;-0,00117804;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,550209;-0,0727857;3,67704;-0,0125664;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,2683;-5,424;-0;263;-199;2555;0;-0,0795531;-0,183494;-0,00115989;-0,0469538;-0,108249;-0,000654089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795531;-0,183494;-0,00115989;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,549143;-0,0717154;3,67704;-0,0123918;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,2783;-5,424;-0;263;-199;2555;0;-0,0795531;-0,183494;-0,00115989;-0,0477511;-0,110088;-0,000665714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795531;-0,183494;-0,00115989;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,54914;-0,0717151;3,67706;-0,0123918;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,2882;-5,424;-0;263;-199;2555;0;-0,0795532;-0,183494;-0,00114175;-0,0485377;-0,111902;-0,000677004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795532;-0,183494;-0,00114175;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,548074;-0,0706448;3,67706;-0,0122173;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,2984;-5,424;-0;263;-199;2555;0;-0,0795532;-0,183494;-0,00114175;-0,0493451;-0,113765;-0,000688592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795532;-0,183494;-0,00114175;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,548072;-0,0706445;3,67709;-0,0122173;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,3083;-5,424;-0;263;-199;2555;0;-0,0795534;-0,183494;-0,00115564;-0,0501379;-0,115593;-0,000700108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795534;-0,183494;-0,00115564;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547006;-0,0706445;3,67709;-0,0120428;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,3182;-5,424;-0;263;-199;2555;0;-0,0795534;-0,183494;-0,00115564;-0,0509258;-0,117411;-0,000711553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795534;-0,183494;-0,00115564;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547008;-0,0706447;3,67707;-0,0120428;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,3282;-5,424;-0;263;-199;2555;0;-0,0795534;-0,183494;-0,00115564;-0,0517231;-0,11925;-0,000723135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795534;-0,183494;-0,00115564;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547008;-0,0706447;3,67707;-0,0120428;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,3383;-5,424;-0;263;-199;2555;0;-0,0795534;-0,183493;-0,00118766;-0,0525243;-0,121098;-0,000735097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795534;-0,183493;-0,00118766;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547008;-0,0717151;3,67707;-0,0120428;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,3483;-5,424;-0;263;-199;2555;0;-0,0795532;-0,183493;-0,0012058;-0,0533212;-0,122936;-0,000747175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795532;-0,183493;-0,0012058;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,548078;-0,0727859;3,67702;-0,0122173;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,3582;-5,424;-0;263;-199;2555;0;-0,0795532;-0,183493;-0,0012058;-0,054105;-0,124744;-0,000759055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795532;-0,183493;-0,0012058;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,54808;-0,0727862;3,677;-0,0122173;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,3682;-5,424;-0;263;-199;2555;0;-0,0795534;-0,183493;-0,00125171;-0,0549038;-0,126586;-0,000771625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795534;-0,183493;-0,00125171;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547014;-0,0738566;3,677;-0,0120428;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,3783;-5,424;-0;263;-199;2555;0;-0,0795534;-0,183493;-0,00128374;-0,0557036;-0,128431;-0,00078453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795534;-0,183493;-0,00128374;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,54702;-0,0749277;3,67693;-0,0120428;-0,0122173;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,3882;-5,424;-0;263;-199;2555;0;-0,0795534;-0,183493;-0,00128374;-0,0564967;-0,13026;-0,000797328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795534;-0,183493;-0,00128374;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547024;-0,0749283;3,67688;-0,0120428;-0,0122173;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,3983;-5,424;-0;263;-199;2555;0;-0,0795536;-0,183493;-0,00129762;-0,0572975;-0,132107;-0,000810391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795536;-0,183493;-0,00129762;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545958;-0,0749283;3,67688;-0,0118682;-0,0122173;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,4083;-5,424;-0;263;-199;2555;0;-0,0795534;-0,183493;-0,00131576;-0,0580935;-0,133943;-0,000823556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795534;-0,183493;-0,00131576;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547026;-0,0759989;3,67686;-0,0120428;-0,0123918;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,4182;-5,424;-0;263;-199;2555;0;-0,0795534;-0,183493;-0,00131576;-0,0588805;-0,135758;-0,000836572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795534;-0,183493;-0,00131576;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547029;-0,0759992;3,67684;-0,0120428;-0,0123918;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,4282;-5,424;-0;263;-199;2555;0;-0,0795532;-0,183493;-0,00133391;-0,0596782;-0,137598;-0,000849948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795532;-0,183493;-0,00133391;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,548095;-0,0770696;3,67684;-0,0122173;-0,0125664;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,4382;-5,424;-0;263;-199;2555;0;-0,0795531;-0,183493;-0,001288;-0,0604721;-0,13943;-0,000862801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795531;-0,183493;-0,001288;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,549163;-0,0759996;3,67681;-0,0123918;-0,0123918;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,4483;-5,424;-0;263;-199;2555;0;-0,0795531;-0,183493;-0,001288;-0,0612752;-0,141282;-0,000875803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795531;-0,183493;-0,001288;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,549157;-0,0759987;3,67687;-0,0123918;-0,0123918;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,4583;-5,424;-0;263;-199;2555;0;-0,0795531;-0,183493;-0,00125597;-0,0620732;-0,143123;-0,000888402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795531;-0,183493;-0,00125597;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,549157;-0,0749284;3,67687;-0,0123918;-0,0122173;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,4683;-5,424;-0;263;-199;2555;0;-0,0795531;-0,183493;-0,00125597;-0,0628656;-0,14495;-0,000900913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795531;-0,183493;-0,00125597;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,549153;-0,0749278;3,67692;-0,0123918;-0,0122173;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,4783;-5,424;-0;263;-199;2555;0;-0,0795529;-0,183493;-0,00124209;-0,0636601;-0,146783;-0,000913318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795529;-0,183493;-0,00124209;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,550219;-0,0749278;3,67692;-0,0125664;-0,0122173;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,4883;-5,424;-0;263;-199;2555;0;-0,0795527;-0,183494;-0,00119618;-0,0644556;-0,148618;-0,000925279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795527;-0,183494;-0,00119618;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,551284;-0,0738573;3,67694;-0,0127409;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,4984;-5,424;-0;263;-199;2555;0;-0,0795527;-0,183494;-0,00119618;-0,0652559;-0,150464;-0,000937312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795527;-0,183494;-0,00119618;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,551278;-0,0738565;3,67701;-0,0127409;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,5083;-5,424;-0;263;-199;2555;0;-0,0795525;-0,183494;-0,00115027;-0,0660497;-0,152295;-0,00094879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795525;-0,183494;-0,00115027;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,552344;-0,0727861;3,67701;-0,0129154;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,5182;-5,424;-0;263;-199;2555;0;-0,0795527;-0,183494;-0,00116415;-0,0668357;-0,154108;-0,000960292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795527;-0,183494;-0,00116415;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,551272;-0,0727854;3,67707;-0,0127409;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,5283;-5,424;-0;263;-199;2555;0;-0,0795527;-0,183494;-0,00116415;-0,0676342;-0,155949;-0,000971978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795527;-0,183494;-0,00116415;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,551274;-0,0727856;3,67705;-0,0127409;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,5383;-5,424;-0;263;-199;2555;0;-0,0795527;-0,183494;-0,00119618;-0,0684357;-0,157798;-0,000984029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795527;-0,183494;-0,00119618;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,551274;-0,0738559;3,67705;-0,0127409;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,5483;-5,424;-0;263;-199;2555;0;-0,0795527;-0,183493;-0,0012282;-0,0692319;-0,159635;-0,000996321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795527;-0,183493;-0,0012282;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,551278;-0,0749268;3,677;-0,0127409;-0,0122173;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,5583;-5,424;-0;263;-199;2555;0;-0,0795527;-0,183493;-0,0012282;-0,070025;-0,161464;-0,00100857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795527;-0,183493;-0,0012282;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,551282;-0,0749274;3,67696;-0,0127409;-0,0122173;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
14,5683;-5,424;-0;263;-199;2555;0;-0,0795529;-0,183494;-0,00121006;-0,0708215;-0,163301;-0,00102068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,0795529;-0,183494;-0,00121006;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,550216;-0,073857;3,67696;-0,0125664;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
